reviewer_name,rating,review_text
Adinda Karunia Dewi,2 bintang,"Saya masih bisa memberi 2 bintang karena pelayanan dokternya yang bagus. Apalagi dokter yg perempuan saya suka sekali vibenya selalu positif dan ceria, tidak lupa mendoakan pasien cepat sembuh di akhir konsultasi.
Nomor antrian online juga berjalan sesuai semestinya, jadi tidak perlu antri lama.

Tetapi pelayanan petugas sangat mengecewakan!!

1. Sampai di depan ruang dokter untuk menyerahkan map berkas yg diberi oleh petugas pendaftaran, terlihat salah satu ibu yang dibagian scanning (meja sebelum diarahkan ke dokter) sedang tidur.
Saya tidak tau keadaan anda mungkin sedang sakit atau bagaimana, tetapi menurut saya kurang pantas tidur di meja begitu di depan antrean pasien yang sedang ramai2nya.

2. Lalu giliran saya dipanggil di meja tersebut, ditanya keluhannya. Saya bilang Flu dan mata berair
""Kalau flu sama mata berair ya ngga usah kesini mbak, di rumah aja""
Saya tau maksudnya mungkin untuk menghindari penularan covid, tapi jika tidak bisa menyampaikan dgn kalimat yg pantas mending diam aja. Karena saya ada alasan kenapa cuma flu tapi saya nekat berangkat. Dan saya jadi males menjelaskan keluhan detailnya, jadi saya lgsg ke dokternya aja.

3. Saat ambil oba, petugas salah manggil nama saya. Beberapa kali memanggil nama 'Adi'. Saya tidak merasa itu nama saya jadi saya diam saja. Lalu terakir panggil 'Adida' baru saya maju. Memastikan apakah yg dimaksud 'Adinda'. Lalu saya diperlihatkan resepnya, ternyata tulisan dokternya yang kurang jelas.
Dan obat ditaruh begitu saja tanpa ada sepatah katapun. Sampe saya lupa nanya ini obatnya harus diminum habis apa ngga..

Kalau ga terpaksa saya ga bakal berobat di sini. Biasanya saya berobat di Puskesmas jl. Bukit Barisan pelayanan tidak seburuk ini. Tapi sayang sekali hari itu sedang tutup karna ada vaksin lansia, jadi saya terpaksa ke sini."
Rini Sugiarti,5 bintang,Terimakasih pelayanan yang sangat memuaskan petugasnya ramah bgt. Salam sehat buat para nakes PKM Sawahan tercinta :)
asep nusantara,1 bintang,"Proses kerja sangat tidak efisien...
Cara antrian online tak sama saja seperti antri biasa...
Tolong pemkot belikan printer yang bisa fotokopi
Masa iya pasien disuruh fotokopi dokumen sendiri diluar...
Bikin muter2 aja"
Mochamad Iqbal Juliansyah,5 bintang,"petugas ramah, tempat pelayanan bersih dan nyaman, waktu pelayanan juga relatif cepat"
Maya Kirana,1 bintang,"puskesmas ribet, tdk d layani klo bukan Ktp sbya !
apkh klo bukn org asli sbya klo sakit mw mati hrs d bwa ssuai ktp ny !!
klopun mw bayar tnggl bilang aja brp gk ush mntang"" slh 1 fasilitas pmerintah tp mmpersulit msyarakatny !!
buruk sngat buruk 😡 …"
Devy Mayangsari,1 bintang,"Pelayanan nya sangat parah. Saat saya mengunjugi ulasan. Ternyata tdk sedikit juga yg mengalami hal serupa. Kita dtg untuk pergantian perban, dmyg di saran kan pihak Rumah sakit tdk perlu dtg ke RS, bisa ke puskesmas. Trnyata yg saya dpt malah jwban yg tdk masuk akal. ""Jgn siang2 klo datang, saya mau rapat!!"" Logikanya. Apakah kita semua perlu tau jdwal rapatnya??? . Dr sini sudah sangat buruk. Ke dua saya di suru nunggu dg tangan yg di tunjuk arah nya tdk jelas. Sedangkan tempat tdr pasien penuh dengan makanan dan belanjaan yg saya perkirian milik pegaiwai juga. Pdakhirnya karena pelayanan itu  saya tdk mendapat apa apa dan memutuskan pergi.  Ini sangat parah. Tolong pihak terkait ditindak lanjuti. Agar tdk terjadi kepada org2 yg mungkin punya keterbatasan dan tdk bisa bersuara. Kasian, mereka dtg untyk mengeluhkan kesehatan nya. Malah pihak puskemsmas semena mena"
Suliya Eka,1 bintang,"Pelayanan buruk, cek telinga harusnya diarahkan ke bagian poli tht bukan nya ke dokter umum..pelayanan antrian juga buruk sekalii, periksa disini tidak ada hasil apa2"
Quree Wardhany,5 bintang,"Pertama kali ke sini, untuk melakukan pemeriksaan kehamilan terpadu.

Mulanya daftar online KIA buat hari sabtu, dan dapat nomer antrian. Ternyata, KIA hanya dibuka setiap senin dan kamis.
Sistem pendaftaran onlinenya tolong dibenahi. Kalau hari yang dipilih gak sesuai jadwal buka poli yang dituju, kasih informasi saat pendaftaran/jangan diproses pendaftarannya.

Akhirnya, saya pulang sia-sia hari sabtu itu (karena KIA buka cuma senin dan kamis).
Lalu daftar online lagi buat hari kamis.

Untuk pelayanannya, oke. Petugasnya ramah.

Namun, kekurangannya tidak memberikan informasi secara lengkap.
Sabtu tempo hari saya datang, diberitahu kalau baru pertama kali periksa di puskemas sana wajib bawa fotokopi ktp. Ternyata, tidak cuma itu tapi fotokopi kk juga.
Kemurahan hati petugas yang menangani saya, fotokopi kk bisa diberikan setelah pemeriksaan (saya jadi punya waktu buat pulang dulu ngambil fotokopi kk sembari nunggu hasil lab yang bisa diambil 3 jam kemudian).

Pelayanan KIA-nya oke. Bidannya ramah, dan kompeten.

Biaya tes laboratoriumnya juga cukup terjangkau, saya tidak menggunakan bpjs dan biaya harus saya keluarkan hanya 27.500 saja."
Berlianabadi Medikaadelia,5 bintang,"Pelayanan nya sudah cepat sekarang, dokter dan perawatnya baik2 apalagi yg dokter dan perawat cowoknya tampan2"
Triple R,5 bintang,Pelayanan puskemasnya sangat baik ... linmas dan dokternya sangat cepat pelayananya ... cepat tanggap dan ramah.. pokoknya bagus banget ☺️☺️
Ratna Dewi Wisanto,1 bintang,"Saya kira saya aja yg dapat layanan buruk. Ternyata dari berbulan"" yg lalu sudah banyak ulasan yg complain. Baru pertama kesana, nanya sama ibu"" di loket bagian depan. Jawabannya judesss gak ada etika.
Masi sopan tukang parkir yg di depan.
Kalau gak mau nrima pasien. Ditutup aja puskesmasnya. Atau perlu sekolah etika lagi biar bisa sopan.
Eh...bingung juga...komplain disini ada gunanya gak ya??"
fita rohmana,1 bintang,"Pelayanan yg buruk , 2 tahun lalu periksa kehamilan disitu masih diterima . Walaupun pelayanannya tak pernah ramah. Ngeselin.
Trus,  Kemaren periksa kehamilan ke dua, tidak bisa . Dengan alasan adanya covid-19 pasien terbatas , trus disuruh k.puskesmas sesuai kelurahan. Kalau tidak bisa memakai bpjs , saya mau biaya umum. Tpi knapa masih tidak bisa . Dan lucunya , dia tidak mau mengatakan ditolak. Cuman tidak bisa .
Mertua saya aja ktp sama seperti saya, kalau periksa ya tetep disitu.
Sudah nunggu lama, ujung""nya faskes saya disuruh pindah ke sesuai kelurahan. Lah, rekaman medis saya dan suami saya , dipuskesmas situ. Kok tiba"" disuruh pindah.
Tolong dong diperbaiki lagi pelayanannya , saya walaupun pakek bpjs , tetep bayar tiap bulannya. Bukan gratis. Kalian pegawai puskesmas digaji pemerintah, tapi pelayanan kurang memuaskan.
Ntar kalau dipecat , nangis"" bingung. Sedangkan kerja ga baik.
Anda bekerja untuk melayani masyarakat , bukan malah sok kuasa. Kalau kalian ada masalah sama atasan, kurang gajinya atau apalah. Bilang ke atasan, bukan masyarakat kau jadikan korban. Kasihan, sudah sakit . Kesusahan untuk ini itu"
Safar Fajril. D,4 bintang,"Pelayanannya sangat baik , begitu juga Linmasnya juga ramah sekali terhadap pasien"
Muhimmatul Choiroh,1 bintang,"saran saya.. kalau anda pasien baru KIA walaupun sudah daftar online tetap ke pendaftaran dulu untuk bikin kartu hamil, biar tidak bolak balik ke pendaftaran..
pengantar tidak boleh masuk ke ruang tunggu, mereka diminta untuk menunggu di halaman depan padahal di halaman depan yang sempit itu berjubel orang-orang yang pernah kontak dengan penderita covid-19 yang akan test swab, walaupun terpisah tempat duduknya tapi bikin khawatir juga.

parkir mobil sebaiknya di indomaret. pelayanan dimulai jam 7.30, jadi yang dapat nomor kecil harus datang pagi ya, karena kalau sudah terlewat pasti diminta daftar ulang.

kalau tidak butuh pengantar swab PCR saya enggan balik lagi.....

*karyawannya baik, tapi gedungnya sangat tidak memadai menurut saya pribadi."
Andi Satria,1 bintang,"Petugas pendaftaran kurang pendengaran. Sudah antri 5 jam,pas waktu no antrian gak dilayani karena jam lab sudah habis dg alasan gak bilang kalau mau cek darah. Padahal dr awal juga sudah bilang 2 kali kalau mau cek darah buat ibu hamil.
Tolong diperhatikan lg, sudah rugi waktu tp gak ada hasil"
Akhmad Baky,1 bintang,"Pasien sudah daftar online dan ada keterlambatan dtang langsung dilayani ketus bgt, kalo bukan krna sakit yg mengganggu ga akan dtang ke puskesmas ini, mana ada seorang petugas medis mengatakan buru2 segera pulang ketika ada pasien mau berobat, sumpah medis model gimanaa yang sdh di ikrarkan, pelayanan tdk ramah, ketus, kalo gajian kurang ngomong dong ke pemkot, ke menteri kota surabaya, jangan ketus ke pasien, kalo ga ada pasien, elu semua jg ga ada yg digaji."
Hastuti Adriyani,1 bintang,Petugas tidak ramah dan antriannya tidak jelas
antinia sukmawati,5 bintang,Sangat memuaskan
Jannatin 'Aliyah,5 bintang,"Pelayanannya sangat bagus, petugasnya ramah semua terutama petugas laboratorium"
Aprilia P Iskandar,1 bintang,kalo bisa kasih bintang 0 udah saya kasih kok . disini bener bener pelayanannya tidak ramah. orang kia nya juga tidak ramah sama sekali -_- ini gimana ceritanya sebuah tempat untuk melayani masyarakat malah ratingnya gak bagus sama sekali . banyak yg komplain atas pelayanan yg diberikan . mohon lah kalian itu melayani banyak orang jadi sikapnya juga harus baik . bukan seenaknya merasa klo kita itu butuh .
Rifky Al Ashar,1 bintang,"Kalau ada nilai rating 0, saya pilih 0. Sayangnya paling kecil rating 1.
Pelayanan yang SANGAT AMAT TIDAK RAMAH.
Kita bertanya baik dan sopan malah dijawab ketus.
Semoga Pemerintah membaca ulasan para pengunjung di sini dan bisa ditindaklanjuti."
renny indrasari,1 bintang,"Fasilitas pelayanan masyarakat yg seharusnya bisa melayani masyarakat sepenuh hati, tapi di sini tidak berlaku. Pemandangan petugas membentak pasien
yg salah jadwal (misal vaksin bayi, kontrol kehamilan) atau perlengkapan yg kurang, dll sudah biasa.
Bertanya dengan baik malah dijawab dengan ketus dan tidak jelas.
Pelayanan TIDAK RAMAH sama sekali.
Semoga mendapat perhatian dari pemerintah mengenai pelayanan masyarakat seperti ini."
Gowes EO,1 bintang,"Hari ini tgl 10 maret jam 15.00 wib sy dtg kepuskesmas sawahan. Bagian pndftran ( laki2 ) uda ga pake masker jwbny jg krg bagus dan asal njeplak aja mulutny. Uda gitu sambil makan kripik pula.
Dia mlh minta sy lgs keruang dokter,utk tny lgs kedokter yg ada. Setali tiga uang, begitu sy masuk,dokter yg ada blg sdh tutup.pdhl digoogle sy liat hrsny tutup smp jm 17.30. pas sy tnykn hal itu dia blg blm diupdate jamny.
Pdhl sy dtg dg keluhan lain stlh positif tes antigen di lab bakti analisa.sg dokter wanita mlh mnt sy lgs ke ugd rmh sakit,kr bentar lg di a jg mau plg"
Riski Maulana,5 bintang,"Puskesmas baik. Linmas sangat ramah, sabar dan membantu sekali kami yang berobat. Terima kasih pak linmas sehat selalu 👍 …"
Karomatun Nisa,5 bintang,Masyaallah petugas lab nya sangat ramah n baik. The best pokok'e 👍 …
mizan tok,5 bintang,Pelayanan di puskesmas sangat baik linmas-nya sangat membantu pasien dan ramah sekali
lina Lina,1 bintang,"(cek,enake,,,,,kontrol hamile nggak disini,skrg mau cek HB nya disini,mestinya dari dulu awal pertma hamil bawa kesini,baru cek HB nya disini)itu kata kata yg trs akn saya ingat, petugas puskesmas Sawahan d ruang KIA!!!)01-03-2021..trs trg td mata saya smpe berkaca kaca dengernya.kl memang nggak bisa bisa bicara baik baik jgn sprt itu.saya ke puskesmas karena dsuruh dr bidan suruh tes HB,karna saya pindah bidan,karna bidan saya yg lama sdh hmpir 2 Minggu tutup, makanya saya pindah bidan dan disarankan untuk cek Hb k puskesmas. katanya sruh melengkapi tes darah trs sruh cek k puskesmas.kl g anjuran dari bidan g mungkin saya k puskesmas,karna bidan lama tempat saya kontrol g pernah menganjurkan k puskesmas pasti nyuruhnya k klinik Joyoboyo,entah itu USG/yg lain.karna berhubungan saya skrg pindah bidan disuruh k puskesmas.e lakok pelayanan e kaya gitu(Ra ngajeni blas)toh saya juga bolak balik k puskesmas biasab enggak gratis,karna saya kk luar kota.&tadipun kl misalkan dibolehkan cek Hb berapapun saya bayar,nggak minta gratis.sayang td namanya saya nggak lihat,kl saya lihat bisa saya aduin...begitukah pelayanan masyarakat negeri ini..mirisss ..kok sempat juga dia bilang nnti swabnya juga disini.maaf saya g swab disitu saya swab d tempat lain,dalam hati saya bicara jahat skali ini orang.namanya jg saya nggak tau."
Firda Natasya Hariyanti,5 bintang,"Pelayanannya baik, para petugas dan dokternya juga ramah kepada pasien"
pipiet paramita,5 bintang,"Pelayanan skr lbh cepat, mudah2an terus ada perbaikan layanan di puskesmas Sawahan"
farida yatin,5 bintang,"Vaksin booster di Puskesmas Sawahan pelayanannya cepat, petugas ramah, dan profesional. Sangat recomended👍 …"
ratih ristyanti,5 bintang,"Datang ke sini sesuai jam pada antrian online, ketemu dg petugas yg muda-muda alhamdulillah dilayani dg ramah."
Meyta Marcella Cheremytha,5 bintang,Bagian lab nya cepet. Sat set wat wet. Baik2 jugaa.. Uhhh.. Terdebest lah pkm dsni.. 🥰 …
andrian dwi tjahya saputra,5 bintang,Pelayanan bagus
Al Ibrahim,1 bintang,"Padahal sudah banyak komen yg gk baik tentang pelayananya. Tapi masih ttp gak dibenahi sama sekali! Apa harus dilaporkan ke kantor pusat , sekalian di viralkan ! Biar manusia ini bisa merubah etika yg baik! Masa tes utk lab darah/skrining  anc terpadu gk bs alesanya konselet dan sampai 4hr gk ada jawaban sama sekali. Dasar manusia gk punya hati. Coba dia/kelg'nya yg lg sakit atau susah?! semoga tuhan mengampunimu! #burismatolongdibantu tdk sedikit org yg kecewa disini. Terima kasih"
Valencia Natalie,5 bintang,Pelayanan ramah dan cepat
Faizzatul Salsabila M.,5 bintang,"pelayanan cepat, tempat bersih dan nyaman, petugas ramah"
Nurul Aviefah,1 bintang,"Tenaga medis yg senior bener2 tdk ramah, jawabnya ketus, jgn mentang2 terima gaji dan kerja di sektor pemerintah jd seenaknya"
Rika Irmawati,5 bintang,"Pelayanannya sangat bagus
Sabar dan baik bgt, Terimakasih"
JE Efendi,1 bintang,"Tolong pelayanannya di perbaiki lebih care sama pasien ,istriku kemarin periksa di sana di tinggal mainan hp ,makan camilan apa apaan itu tolong jangan permainkan nyawa orang"
Isma Dewi,1 bintang,"Pelayanan yg sangat sangat buruk , terutama ibu² yg bagian informasi. Gk bisa ngomg baik baik main bentak orang aja
Ganti aja itu petugasnya , org puskesmas kok gk punya kode etik yg baik."
Elok Mutthoharoh,3 bintang,"Saya periksa kehamilan yg pertama di sini karna dapat saran dari bidan untuk pemeriksaan terpadu dan tes lab ke puskesmas tapi pelayanan dari kasir kurang ramah, apa di semua puskesmas seperti itu? Karna sebelumnya juga antar orangtua ke puskesmas banyu urip bagian pendaftaran juga pelayanannya ketus bgt. Tolong untuk semua puskesmas sebagai pelayanan masyarakat harus di perbaiki pelayanannya dengan ramah agar masyarakat merasa aman dan nyaman. Jangan mentang2 kita memakai layanan gratis dari pemerintah jadi petugasnya kerja semau mereka tanpa mementingkan kenyamanan warganya."
Rizka Bella,5 bintang,Pelayanan KIA nya bagus sangat membantu sekali untuk persalinan lebih lanjut ☺️ terimakasih banyak sudah membantu dan memberikan pelayanan yang baik
Novita Sari,5 bintang,Pelayanan bagus dan ramah semua. Staff & dokter nya semua juga sabar banget.
