reviewer_name,rating,review_text
Shelvi Endang,1 bintang,"pelayanan jelek bgt. dari loket, sampai kasir gak ada yg jaga. d suruh ambil nomer antrian sendiri tanpa d kasi tau cara. terus mala d bilang uda tutup, gak bisa periksa. padahal dari awal uda tanya ada IGD nya atau gak."
Erza Widyarini,5 bintang,"Puskesmasnya bagus dan bersih, untuk tempat parkirannya tersedia, dokternya baik-baik, cekatan dan ramah 👍🏻👍🏻 …"
restrawberry,5 bintang,"good pelayanan nya cepat sekali, staf staf nya juga sangat ramah, mantapp👍🏻👍🏻 …"
Taqiyuzzufar Ali,1 bintang,"Tenaga Feskesnya udah bosen kerja sepertinya, sy mo Catin bilangnya Rabu, pas Rabu dateng bilangnya Sabtu, calon sy catin di Puskesmas Sememi, sy cm minta Tes Kesehatan saja supaya bisa daftar bareng calon di Puskesmas Sememi tapi malah dibentak bentak, sudahlah ga informatif, nda ramah pula"
Radhita Tari,5 bintang,Disini bisa imunisasi hepatitis B / titer anti Hbs ga yaa?
Boy yyy,4 bintang,Pelayanan cukup baik dan di puskesmas ini parkiran nya gk ada pungli
Frida Fardanila,5 bintang,"pelayanannya okegas okegas
dokter gigi diajeng ratih ramah pol guyssss"
Haga Hardian,5 bintang,Di poli gigi sini bisa tdk perawatan saluran  akar gigi?
Reva Mawanda P,1 bintang,"Punya pengalaman yg nggak enak di faskes ini

Sy datang sendirian dg lemas, mau periksa dan minta surat ket sakit.
Sy dateng dipersilahkan duduk sm mbak” yg nggak tinggi yg sy tau sebelumnya daftarin ibu” pakai mesin daftar online.
Disitu lgsung diarahin ke administrasi, dimintai KTP dan di cek nama sy sambil sy di tensi.
Sy gatau nama mbak”nya itu siapa yg pakai behel, tp di name board depan itu cahya Amd. Kep
Mbk nya “Oh bayar 10.000”
Sama mbak2 yg didepan td bilang “coba di cek lagi mba, apa nggak ada bpjsnya?”
Sy nyahut “sy punya BPJS kok mbk”

1. Sama yg pake behel tadi bilang “kan saya nggak tahu karena mbaknya nggak bilang”
Lah maksudnya apa? Saya ditanya aja enggak kok bilang kayak gitu?
Belum jg saya ditanya apa-apa. Terkesan sama sekali tidak sopan, harusnya sebagai administrasi ya tanya dulu “apa punya BPJS?” Kan begitu harusnya? Walaupun pda akhirnya Kartu saya nggak terdaftr di faskes situ karena sy dari luar kota.
Tapi saya hanya diam tidak membantah apapun.
Bayarlah saya dg uang 50rb
2. kagetnya mereka bilang saya disuruh menukarkan uang dulu di luar.
saya datang sendirian dalam keadaan sakit,
Apa haram bagi petugasnya untuk menukarkan uang sy yg 50rb an? Toh disana banyak teman”nya yg literallay tidak ngapa”in karena sudah jam” sore jam 16.00.
Saya naik gojek saja klo nggak ada kembalian pak gojeknya yg menukarkan kok ini yg sakit disuruh nukarin uang dulu.
Setelah itu ada teman-temannya tanya ada uang pecahan nggak, jd sy sudah diberi kembalian nggak jd disuruh tukar uang. Hanya saja jujur saya kecewa sm sikap petugas kesehatannya.
Sy juga kerja di pelayanan kesehatan kok tp tidak seperti njenengan, sangat tidak sopan, sperti tidak punya soft skill dan etika.🙂"
Hasina Tasya,5 bintang,"Pelayanannya cepat, ramah, dan kegiatan²nya sangat bermanfaat 👍 …"
Filo 20,2 bintang,"Pagi dok.. mau nanya.. kalau belum menikah boleh tidak melakukan pap smear, saya keputihan dok soalnya.. kadang gatal dan kadang kuning kehijauan. Mohon di respon.. terima kasih"
baim estiq,5 bintang,"Kondisi bangunan sekarang jauh lebih bagus dari yang lama. Lebih bersih dan tertata rapi. Satpam nya ramah, demikian juga petugas psramedisnya dan petugas medisnya ramah. Poli giginya bagus bersih dan nyaman. Dokter giginya mapun paramedisnya baik dan ramah. Pengaturan untuk minta rujukan sekarang lebih mudah dan cepat. Dengan pendaftaran sistem on line lebih menghemat waktu. Pasiennya sekarang tambah banyak lebih banyak dari sebelum BJPS kesehatan diberlakukan.. Dari dulu saya memilih Puskesmas ini sebagai tempat pengobatan dengan memanfaatkan Askes yang sekarang menjadi BJPS kesehatan."
Reg B_22_Oktica Putri S.,5 bintang,"Pelayanan sangat memuaskan. Pelayanannya cepat karena pendaftaran dapat dilakukan secara online, jadi pasien datang sesuai jam di nomor antrean online. Alhasil pasien ga perlu lama lama antri di puskesmas. Nakesnya juga baik baik dan ramah ramah🤍✨️ …"
Cintya Cahyandari,1 bintang,"Kecewaaa bangetttt, udah datang 3 kali kesana dari jam 8.00 pagii! Datang kedua kalinya ditolak, karena katanya antrian masih panjang, datang ketiga kalinya jam 11.38 Eh malah bilang udah tutup! Padahal di tiket tertera pukul 11.45-12.00. Bener2 gak punya hati banget, udah buang buang bensin kesana! mana bawa anak!

Kecewa banget sama pegawainya kerja cuma mikirrin duit!! Ga pake hati!
Percuma bayar BPJS pelayanan puskesmasnya bobrok kayak gini!"
aliyul himam,5 bintang,Pelayanannya sangat ramah dan cepat. Membantu sekali dalam mengakses kesehatan di puskesmas ini.
Maharani Irma Septi Andriani,5 bintang,"Pelayanan vaksin yang baik, cepat, dan sangat membantu"
Fanny Fameta,5 bintang,"Saya fanny matakupan. Dari tahun 2014 Saya Dan keluarga sudah jadi pasien di puskesmas pucang. Dari gedung lama...dari pendaftaran langsung hingga sekarang gedungnya cantik dan pelayanannya cepat. 🙏👌 kami sangat puas dengan pelayanan di Puskesmas Pucang.
Pelayanan cepat krn bisa daftar sendiri mell online, Para petugas mulai Dokter2, Suster, Teman2 di bagian depan dll selalu ramah2. Beri penjelasan sgt jelas. Obat2 yg diberikan selalu cocok. 😍😍 Sangat2 puas saya sekeluarga. Sampai sudah kenal baik dengan Para Petugas. (Dr Ria, Dr Ani, Dr Made, Mbak Jane, Mbak Anis dll)
Tuhan Memberkati selalu Puskesmas Pucang mulai dari Pimpinan hingga para staff. 😍😍🌸🌸"
Surya Ramadhan,5 bintang,Puskesmas terdekat dengan rumah..
Wahyuningtyas,5 bintang,"Pelayanannya mudah, cepat, tepat waktu,  tidak perlu menunggu lama untuk mendapatkan pelayanan. Dokter dan perawatnya ramah-ramah. Dan fasilitas puskesmas yang semakin bagus 👍 …"
Hunny Saybia,5 bintang,"Puskesmas terbaik.Staff semua ramah dan memberikan pelayanan terbaik.Tepat waktu,cepat,sangat menyenangkan.Poli Gigi terbaik,semua masalah gigi bisa di atasi dan jadi sehat.Layanan BPJS maupun Umum sama2 terbaik.Salut untuk semua,terima kasih banyak atas dedikasi nya 😊 Semoga semakin jaya …"
Evy Ariani,1 bintang,"Mau vaksin dosis 3 dtng pukul 9.30 di suruh nunggu terkumpul 12 orang tapi kalo tidak terkumpul jam 11 tetap akan di vaksin , setelah jam 11 omongan nya berubah kalojam 12 kalo tidak terkumpul maka tidak bisa di vaksin , kalo gitu saya kenapa harus nunggu jam 11 dan saya sudah terlanjur ijin tidak masuk kerja. , kalo kasih keterangan harus sejelas2 nya, buat orang membuang waktu aja, Parah"
Febria Adhani,4 bintang,"pelayanan bagus, tempat bersih"
Achmad Ramadhan,1 bintang,Pelayanan nya jelek.. Saya mau surat ngurus keterangan sehat aja gak bisa buat nikah. KTP kalimantan di tolak. Padahal puskesmas lain bisa.. Saya milih disini karena dekat sama kantor kerja saya. Mohon untuk pelayanan kesehatan di tingkatkan agar pasien atau costumer tidak membuang buang waktunya.
Nyimas Rizmayani,5 bintang,"Pelayanan ramah, mulai dari pendaftaran sampai selesai tindakan semuanya cepat responnya. Semoga pelayanan terbaiknya selalu dipertahankan."
zulfa saputri,1 bintang,Pelayanan lama bgt. Pendaftaran aja gak cepet2 dan sering kosong itu meja pendaftaran. Semua pegawai keliatan sok repot tapi gak ada penanganan. Cuma jalan kesana kesini gajelas. Tolong diperbaiki sistemnya kasihan orang2 yg beneran sakit dan nunggu lama bgt. Termasuk saya
Hartarto Junaedi,5 bintang,Petama kali mencoba puskemas pucang sewu. awalnya sih ragu2 karena image puskesmas tetapi setelah mencoba wah mantap pelayanannya cepat. pendaftaran melalui online terus tinggal ke bagian front desk dan ke klinik. kebetulan saya ke klinik gigi. pelayanan dokter ria sangat ramah dan bagus. overall cuma butuh 15 menit semuanya dengan catatan datang tepat pada waktunya
Christine Dwi Natalia,4 bintang,"Bersih, nyaman, petugasnya juga ramah, cuma tidak ada monitor antrian yang jelas, jadi tidak tahu antrian sudah sampai mana.."
Bitaya Syah,1 bintang,Maaf sebelumnya yaa....Birokrasi nya kok semakin ruwet sih...masa mau perpanjangan surat rujukan aja harus antri panjang. padahal biasanya tidak seperti itu l.makin kesini bukannya baik malah makin  ruwet. Padahal jelas jelas cuman perpanjangan surat rujukan kan bukan periksa dan itu bukan hanya sekali ini aja lho ..... Harap di kaji ulang deh aturannya!!!
新一工藤,2 bintang,Beberapa petugas kalau manggil suaranya kecil dan sering kalah sama suara dari panggilan nomer antrian.
Dina Fristy Daud,5 bintang,"Pelayanannya cepat, petugas nya ramah dan tanggap. Terakhir kali saya minta rujukkan BPJS sangat di permudah dan langsung terlayani 🫰👍 …"
diah armiyani,5 bintang,"Pelayanan sudah terkomputerisasi dgn baik, tapi tetep ada petugas yg membantu, bersih dan teratur juga (maaf tdk bisa menjelaskan banyak, krn hanya berkunjung sebentar mengantar ortu periksa)"
iswati rokhayani,5 bintang,"Kegiatan cooking class untuk anak pra stanting dan stanting hari ini, alhamdulillah lancar. Tim gizi dari puskesmas juga memberikan banyak menu makanan inovasi untuk kami selaku orang tua anak pra stanting lebih banyak mendapatkan ilmu dalam menyiapkan menu makanan yang sehat, bergizi dan cepat memasaknya untuk anak². Trima kasih tim gizi puskesmas pucang sewu."
Nasa Rahma,5 bintang,"Pelayanan ramah jdi pasien juga merasa nyaman dan klo mau berobat pengen ke sini lagi, maturnuwun"
Kevin Clement,5 bintang,Pelayanan nya cepat
Mifta Royan,5 bintang,"Datang pagi langsung dilayani meskipun enggak sesuai jam estimasi...
Mantap juga jam 7 pagi sudah mulai pelayanan untuk lansia, jadi enggak lama antri 👍👍👍👍👍 …"
Yanuar Dwi Ramadhan,1 bintang,"Berharap dapat rujukan foto rontgen buat kaki saya karena abis cedera futsal ehh nggak dikasih malah cuman dikasih obat dan vitamin untuk ""kesekian kalinya"" kontrol di puskesmas ini setelah menunggu antrian yg begitu lamanyaa dr waktu estimasi 🤝
Masak iyaa cuman gitu gitu ajaa tindakannya. Stagnan dikasi vitamin dan obat tanpa ada tindakan 👍👍
Bayar iuran bpjs tiap bulan pun masak gaboleh diklaim buat rujukan rontgen foto saja 👍👍
Terimakasih Ibuk 👍😇"
Rizki F,1 bintang,"knp gak melayani ktp luar kota, atau mengurus kepentingan untuk kebutuhan di luar kota. padahal aku juga mau bayar loh. huffttt"
Hari Susanto,5 bintang,"Pelayanan ramah,, ruaang tunggu ny juga luas,
Murah meriah"
Galih Candra Prasetya,5 bintang,"Pelayanan mudah dan cepat , bisa melalui online untuk berobat atau kontrol"
iam adhi,5 bintang,"pelayanannya baik sekali, mulai dari pendaftaran online hingga saat pemberian obat semua dijelaskan dengan sangat baik dan ramah. tetap dipertahankan ya. semangat"
Aulia Dwi Septiningrum,5 bintang,"Poli KIA - Pelayanan Ramah, Cepat (sat set wat wet) 🥰 Lengkap juga, dokter dan bidannya juga baik². Terima kasih Puskesmas Pucang Sewu …"
okman wbw3,5 bintang,"Rekomendasi Pelayanan yang cepat, baik dan ramah pada semua pasien untuk berobat dll."
Dewi Siti Aulia,5 bintang,"pelayanan baik, dulu tidak seramah ini staff dan dokter nya mungkin karna setelah di sidak bapak walikota jadi berubah lebih baik👍👍 …"
Avi Tia,4 bintang,"Semua pelayan ok, cuman kasih saran aja untuk pelayanan pengambilan obat ditingkatkan kembali, apabila resep dokter obat panas dengan obat yang lain dipisah tolong dipisah jangan dijadikan satu trus disuruh bl luar, kan fungsi masing-masing apa lagi buat baby. Saya pun tny sendiri Alhamdulillah dokter bijaksana dan dikasih catatan suruh pisah.(setelah apoteker tanya kedokter, lucunya lagi tunggu 1 jam karena obat puyernya 2macam, tapi cuma 1/2jam dah selesai).Terima kasih"
Adismara Putri Pradiri,5 bintang,"Pelayanannya ramah, pegawainya baik, lengkap juga. Pas di pinggir jalan besar jadi mudah diakses."
diani tribawanti,5 bintang,"Sekarang tambah bagus tempatnya dan pelayanan nya jg cepat sesuai dengan no antrin online dan petugas nya jg ramah ""."
Siti Mumayyizah,1 bintang,"Minta tolong itu petugas swabnya punya masalah hidup apa ya sama pasiennya? Kayak disuruh lembur tapi gak digaji aja, gak sepenuh hati. Kasar banget pas ngeswab pasien 😭 hidung ngilu sampe sekarang. Bilangnya tarik nafas, orang baru mulai nafas langsung main sogrok aja 😭 …"
puput yustin,1 bintang,"Asam lambung lagi naik.
Niat mau berobat jg untuk minta surat istrahat cuma sehari.
Eeeeh malah di kasihnya surat berobat n ada keterangan tdk perlu istrahat🤬 …"
weni lukita,5 bintang,vaksin bosster dosis 2 disini ok dan cepat. saya ditinggal dilarsantri tp dilayani disini dengan baik thx
Sudibyo Hari Purnomo,5 bintang,"Kondisi bangunan sekarang jauh lebih bagus dari yang lama. Lebih bersih dan tertata rapi. Satpam nya ramah,  demikian juga petugas psramedisnya dan petugas medisnya ramah.  Poli giginya bagus bersih dan nyaman.  Dokter giginya mapun paramedisnya baik dan ramah. Pengaturan untuk minta rujukan sekarang lebih mudah dan cepat. Dengan pendaftaran sistem on line lebih menghemat waktu.  Pasiennya sekarang tambah banyak lebih banyak dari sebelum BJPS kesehatan diberlakukan. Saya pernah menunggu lama untuk minta rujukan dan setelah saya tanyakan masalahnya ada pada catatan medis saya yang belum ketemu (ketlisut). Saya bisa memaklumi karena ini bukan kesalahan pelayanan tapi masalah kearsipan saja dan ini hanya terjadi kadang kadang saja. Dari dulu saya memilih Puskesmas ini sebagai tempat pengobatan dengan memanfaatkan Askes yang sekarang menjadi BJPS kesehatan."
Epri Afansja,5 bintang,Kegiatan posbindu timbang badan tinggi badan dan tensi warga Rt 06 Rw 10 kel.ketahuan kec.Gubeng
Trisce Felery,1 bintang,Terlalu lama. Puskesmas buka jam 8 hingga jm 8 lbh. Padahl tertulis jm 7.30. Tidak ada informasi yang jelas terkait penanganan TB. Harus datang berulang2 kali tetap saja tidak ada hasil. Jadwal TB hari jumat n sabtu tetap saja tidak bisa langsung mendapatkan obat.
Arlian,1 bintang,"Penggunaan sistem antrian online sangat lama,padahal tidak ada orang yg melakukan pengecekan..disini saya mengira antriannya bisa dibikin palsu sehingga pekerja yg dipuskemas bisa malas""an"
Elok Ayu Kinanti,1 bintang,"Hari ini tgl 8/2/22 sangat dgn hormat saya smpaikan kepada Bpk Eri, pelayanan di PUSKESMA PUCANG SANGAT TIDAK BAIK. TIDAK ADA ETITUDE SAMA SEKALI.
1. Waktu tidak sesuai dgn nomer antrin, sehingga berkerumun.
2. Cara berbicara atau pelayanan yg tidak baik (kita dtg dgn baik2, namun penanggapan seperti org tdk pernah sekolah)
3. Tidak tertata, priksa kehamilan juga tdk di priksa sama sekali.

Berbeda sekali dengan puskesmas Mojo.. Yg sangat2 RAMAH."
PARIANTO PARIANTO,2 bintang,"Ruang pendaftaran ga teratur, lumayan lama, ruangannya tertutup ada 2 ac tp ga di nyalakan semua. Sauna sudah, kira2 ac nya buat apa ya"
MAS FREN FRENDIKA,2 bintang,"Fasilitasnya lumayan , tapi sayang banget, kurang dioptimalkan.... padahal tersedia nomor antrian online dan digital, tapi petugas nya hanya memanggil via speaker, dan tidak meng update No Antrian di layar monitor nya,
Jadi pasien harus bolak balik tanya no antria nya.., soalnya No antrian di monitor nya tdk update... hmmm.."
yasmine Tiara putri,5 bintang,"Untuk class room Pucang Sewu resep yg di berikan dan di praktekkan jos,semangat untuk MB.inzati dan MB daya untuk ide2nya ."
Ashalina E.C,1 bintang,"Saya kecewa dengan pelayanan puskesmas pucang sewu. Hari ini saya datang ke puskesmas untuk minta surat keterangan sehat. Tetapi saya diharuskan menunggu sampai hampir 1 jam. Padahal keadaan puskesmas sepi. Hanya ada beberapa orang saja. Tetapi kita harus menunggu sampai banyak orang yang datang dan dipanggil sekaligus.
Pertanyaan saya kenapa kok tidak langsung saja ditangani padahal tidak banyak pasien. Lalu jika ada pasien parah apakah harus menunggu selama itu untuk menyelamatkan nyawa? Dan lebih menjengkelkan lagi ada seorang remaja cina yg baru datang lalu ke pendaftaran untuk minta surat keterangan bebas TBC kemudian tanpa antri langsung masuk ke poli umum dimana saya yg sudah sedari tadi menunggu 50menit belum dipanggil. Tolong donk jangan tebang pilih!!"
Rohmad Basuki,2 bintang,"Pelayann kurng bagus gan..
Lelet bngt..
Dn pling saya gak suka.  Masa pintu masuk berobat kaya pintu keluar masok bebas kali...

Pelayanan harus di maksiml kn..  Kasian pasien yng antri...
Pintu y sih ada tulisan mohon di tutup kembali tpi ko buka tutup bebas.    Kurng seportif"
mutmainah,1 bintang,"pegawainya lemot, dari kemarin minta surat rujukan disuruh ambil jam 8, tapi tetap belum di buatkan, mohon untuk pemerintah naikkan gaji pegawainya agar tidak lemot, puskesmas sangat tidak disiplinn"
Nadhira Inastiti,5 bintang,"pelayanannya cepat, petugasnya pun ramah-ramah dan sangat informatif. tempatnya juga enak di pinggir jalan."
midha masruroh,1 bintang,"Petugas tidak menuliskan bb dn tb anak pada kms
Pernah sekali saya tanya ""mbak minta tlong catet di buku"" jawabanya ""oh g usah bu,krn timbangan ini gak akurat,jd ke posyandu aja"" tk jwab ""posyandu lg g ada mbk krn covid ini"" jawabnya "" tunggu sampe ada aja gpp bu""
Lah,trus ngpain aku di kasih kms klo g prnah d catetin  😖"
anna y,5 bintang,"Saya sangat puas dengan pelayanan Puskemas Pucang Sewu, baik dari informasi kesehatan saya, dokternya melayani dgn baik, baik di bagian pendafataran juga sangat baik dan juga  dlm penerimaan obatpun saya sangat puas. Terima kasih.- tempatnya juga bersih dokter selalu ada setiap saat."
yanry Kanny,5 bintang,Trima kaih bnyak bu dokter untuk pertolongan vaksinnya... Surabaya pelayanan ramah
Rendy Antony,1 bintang,"Hari biasa Jam opr tertera tutup 17:30 kecuali jumat & sabtu , tapi kenapa ??? Pada hari biasa (rabu) kemarin saya kesana utk berobat tidak dilayani padahal saya datang jm 13:40 dgn alasan rapat dll , dan disuruh datang lagi hari kamis pagi lngsng masuk gaperlu antri (hanya pemanis)
Apa benar cara pelayanan masyarakat seperti ini & jm opr yg gajelas menurut saya ? GAK MASOK"
Intan Belina,2 bintang,Kontrol kehamilan mulai usia 1bulan-masuk usia kandungan 4 bulan dokternya selalu bilang detak jantung belum ada padahal tidak diusg dan juga ditidak diperiksa bagian perut saya? Apa memang begitu prosedur pemeriksaan atau tenaga medisnya yang kurang canggih?
Alifia Faza,5 bintang,"pelayanan di puskesmas ini sangat baik, alur administrasinya lancar, ruang tunggunya nyaman😀 …"
Poetri Yek,5 bintang,"terimakasih banyak pelayanan baek ,luka kaki saya sembuh ,dokter dan perawat super sabar"
Paulina Iwung,5 bintang,"pelayanan nya bagus,walaupun kami berasal dari luar pulau jawa,tapi ttp di layani dgn baik"
Nita,5 bintang,Mohon Info nomor wa atau apapun yg bisa dihubungi ?? Mau tanya jadwal imunisasi untuk newborn
Lilik Sun,5 bintang,"Pelayanan poli kia cepat, petugasnya cantik dan sabar. Bidan kelurahannya baik"
Erlangga Kipli,5 bintang,"Pelayanan vaksin cepat, ramah, petugas bu patria baik banget"
Riva Akhnafsyah,2 bintang,"Baru pertama kali masuk ke puskesmas ini disambut dengan tidak ramah, bertanya untuk berobat jawabnya dengan nada tinggi, saya tahu kalian lelah tapi ya dipikirlagi yang kalian layani adalah orang yang sakit. Itu baru 2 orang pelayanan kaya gitu."
RISCHI DIANITA,1 bintang,"Saya tidak puas tentang sistem antrian vaksin covid dipuskesmas ini, sudah 2x suami saya di tolak karena kuota penuh, padahal datang jam 05.30 dan posisinya masih ada 20 orang, mohon bapak eri dipantau atau sistem antriannya di jadikan online jadi kalau sudah penuh, pilih tanggal/hari yang lain jadi tidak berkerumun ke puskesmas!!!!!!!! HARAP SARAN SAYA BISA DI JADIKAN UNTUK PERBAIKAN PELAYANAN DI PUSKESMAS INI!!"
Onya,1 bintang,"Kasar betul nakesx 👎anak sy antigen lgsg nusuk tanpa aba"" kaget and sakit hidung anak sy. Payah nakes kyk gini. Pak Eri tolong lah ditegur pelayananx sangat buruk di puskesmas ini.. Apa ga di ajarin di sekolah keperawatan tata krama ato sdh biasa kasar ya?? …"
arysta amalia,5 bintang,"Kalau mau imunisasi tiap senin bisa ke nginden kota gang 3, jam 8 -10"
Hello Artie,2 bintang,"Pemanggilan nomor antrean tidak jelas sehingga susah mengetahui antreannya sudah sampai nomor berapa.
Namun pelayanan dokter cukup baik dan petugasnya cukup telaten. Semoga ditambah lagi petugasnya agar tidak terjadi penumpukan antrean yg tidak wajar."
Muslim in Tokyo,1 bintang,"Vaksin D3 di sini, suntik vaksinnya cepat sekali, tetapi data entrynya lamaaaaa sekali....."
David Ompusunggu,5 bintang,"Pelayan puskesmas pucang sewu sangat baik dan dokter selalu ada setiap saat, pendaftaran juga ramah dan dokter memberikan info kesehatan saya baik  dan tempat lingkungan bersih dan rapi."
soleh jese,1 bintang,Pelayanan lama/ dokter nya jam 8:31 belum Dateng2
Bu Juariyah,5 bintang,"Saya selalu puskesmas pucang, pelayanan dengan baik dan ramah, skrg saya sudah lansia.."
Ana Hendrik,5 bintang,"Ada usg mempermudah periksa hamil, bidan kelurahan barata nya ramah👍 …"
Yohana Gikig,5 bintang,"Baru pertama ke puskesmas Pucang, agak kaget skrng pelayanan puskesmas bagus banget, semua ramah, mudah, nyaman, bersih.
Yuk ke puskesmas aja 👍 …"
Saals,5 bintang,Pelayanan poli gigi nya ramah baik dan rapi di arahkan untuk swab dulu lalu Pelayanan swab tertata baik dan teratur top lah pokoknya👍 …
William Bowden,2 bintang,"pelayanan lebih lama dari estimasi, pintu kamar mandi tidak bisa di kunci, mohon segera diperbaiki layanan dan fasilitasnya"
Nurul Muslichah,5 bintang,"Pelayanannya baik, petugasnya super ramah dan pelayanan memuaskan👍 …"
eviani bian,4 bintang,"Murah dftar tmpa bpjs 5rban pdnft bru buat bumil priksa prtma kali vek darah urine, pmriksaan gigi ..p fisik ngk nyampe 25.... Klu pke bpjs gratis...
Smoga deby shat2 bumil amin"
Nanda Eni,5 bintang,"Pelayanan sangat bagus...cepet ...nakesnya ramah ""...makasih"
ONIKE Channel,5 bintang,"Pelayanan buat vaksin booster 2.
Ramah dan menyenangkan"
Ramara-ayux Rahayu,5 bintang,"Tempatnya nyaman, bersih pelayanan bagus,...petugasnya ramah👍🙏 …"
Rini Putra Alhamda,5 bintang,"Bagus,, pelayanan nya skr cepat..
Tempat nya bersih,, petugas ramah"
Selvi Ati,4 bintang,"pelayanan bagus respon petugas dr parkir,pengabilan no antrian,pendaftaran,& perawat jg dokter memuaskan.bravo love u puskesmas pucang sewu"
N,5 bintang,"Awalnya mau swab pcr disini karena habis bepergian dari luar kota, ternyata gabisa. Swab pcr di puskesmas hanya melayani orang yg kontak erat dengan pasien positif dan ibu hamil. Lalu disarankan swab pcr langsung di Labkesda Gayungan."
tri poerwati,5 bintang,"Pelayanannya bagus, petugasnya sabar, proposional, lokasinya bersih dan rapi."
yulia ulviana,1 bintang,"Pelayanannya amat sangat buruk ,,udah tau ini urgent nahan sakit situ nanya loker ,gitu kok kerja di tempat pelayanan si mbak ,
LEMOT"
Umu Hani,5 bintang,Sekarang sudah nyaman sekali..bersih pelayanan nya ramah
Hurindina Hanuni,5 bintang,"Petugas berpengalaman, ramah dan informatif. Dibantu apabila kesulitan. Mantap"
Lina Ridwan,5 bintang,Pelayanan baik. Dan sudah sangat cepat dalam membantu
Januar Azka,5 bintang,"Pelayanan sangat bagus dan memuaskan,, tempatnya sekarang juga nyaman,,"
Valentino Rizki,5 bintang,"Pelayanan cepat, petugasnya Bidan Patria cantik bldan baik"
Kasmanto Surabaya,5 bintang,Berkunjung ke nginden kota gang 3 ada imunisasi balita di hari senin
Dariyati Dariyati,5 bintang,"Saya suka , layanan nya bagus & cepat,lepas KB spiral tidak biaya,dan tidak terasa sakit,saya puas, dokternya juga ramah dan menyenangkan.terima kasih"
Meysha Putri,5 bintang,"Saya pasien baru"" bln ini.  Tpi saya sdh bolak balik ke puskesmas pucang sewu.  dri  poli Kia, laborat, poli gigi,  smunya baik"" dan pegawainya ramah"" aku suka.  &  sangat suka.
Terimakasih 🙏🙏🙏
Poli gigi hari kamis buka sampe jam berapa?"
Inur Harijaty,5 bintang,"Pelayananya sat set
Dokter dan kru ramah ramah
Top pokok e"
KEVIN BASP,1 bintang,"pelayanan nya sangat jelek, mentang2 kerja disitu sak penak e jidat"
李瑞锦,4 bintang,"Cukup bersih namun perlu lebih jelas tentang panggilan antrian di poli, serta kejelasan jam mulai praktek dokternya."
Faaiza Naurah Mutazkiah,5 bintang,"Pelayanan nya cepat, dokter dan susternya ramah-ramah"
Putri,1 bintang,Pelayanan administrasi sangat lama
