reviewer_name,rating,review_text
hana nur,5 bintang,"Hari ini ke poli batra buat pijitin adek, alhamdulillah pelayanannya bagus banget
Terapisnya ramah sekali dan informatif
Dan karena udh yg ke 3x nya pijit dapat hadiah alat makan cantik 🥰"
Hilyatul Adeliyah,5 bintang,Petugasnya baik sekali ramah....🥰 …
Elga Dwi,5 bintang,"Langganan ke puskesmas Lontar, bukan karna sakit tpi ke layanan Batra anaku untuk pijat, selesai pijat selalu tidur seharian terapisnya baik poll dan 3 kali ksna dpt gift pula. Makasih puskesmas lontar"
Nadia Yassmien,5 bintang,"Pijet bayi di Poli Batra emang top pelayanannya, anak jadi nyenyak, ramah dokternya."
lurie,1 bintang,staff puskesmas isi sdm rendah yg katanya iq nya sedikit di atas simpanse. bukannya ngurus orang yg dateng malah hahahihe ngegosip ketawa ketiwi. sehat sehat pasien puskesmas
Rachadini Ayudya,5 bintang,Selama ikut pelayanan batra selalu memuaskan bangeettttt anak jadi nyenyak tidurnya habis di pijat makasih dok
Hanna Pusparini,5 bintang,Poli KIA bidan nya lembu lembut dan penjelasannya sangat mudah dimengerti
Diana berlyn17,1 bintang,"Pelayanan BURUK parah yg rating bintang 5 itu para stffnya dehh, petugas judes semua scroll tiktok😂😂😂 parahh petugasnya keaasyikan main tiktok main HP kita dikacangin parahhhh antri lama gaada tidakan hahhaahahahhhaahaha bayar parkir pula …"
Vissia Poppy,4 bintang,Baru pertama kali kesini gara2 bikin surat sehat untuk sim. Pelayanannya baik. Puskesmasnya juga bersih. Dokter dan pegawainya juga cepat tanggap. Mungkin ada yang belum tau tempatnya karena letaknya yang masuk ke dalam gang. Dan petunjuk arahnya juga tidak tersedia di semua sisi jalan. Mohon untuk pihak pihak terkait bisa menambah petunjuk jalan untuk menuju ke puskesmasnya
Resa Dewa,1 bintang,Pelayanan sangat buruk staf-staf dan dokter yg bertugas tidak ramah samasekali.
Je J,1 bintang,"Please deh kalau kurang tenaga medisnya yok ditambah lagian ini punya pemerintah. Sudah beberapa kali datang disini lama banget pokoknya super lama pelayanan nya. Jadi minta tolong cekatan lagi lah dalam pelayanannya, saya paham para medis capek tapi ini pekerjaan kalian juga dan bekerja dalam bidang apa aja pasti ada tuntutan ABC-Z jadi pihak puskesmas tolong koreksi ini secara keseluruhan. Terimakasih🙏"
MID HAMIDAH,5 bintang,"Pelayanannya Baguss Sangat Memuaskan Terutama Untuk Poli KIA Dan Poli BATRA Pelayanan Sangat Baik Para Petugasnya Ramah"""
Elvin Tanis,3 bintang,"Bersih dan tempat menunggu nyaman, hanya petugas tidak memberi info secara jelas. Saya datang untuk daftar program pemerintah deteksi dini kanker dengan cara IVA, bingung diminta pembayaran admin. Setelah dibayar baru bilang untuk ktp non Surabaya harus faskesnya di Puskesmas ini terlebih dahulu dan baru bisa setelah 2minggu dipindahkan faskesnya ke sini. Yaudah deh pulang saja."
Zainal Abidin,1 bintang,Tempat pendaftaran nya tidak menerima antri siapa yang bilang duluan langsung d dahulukan padahal baru saja datang orang itu pelayanan buruk lama sekali yang udah antri lama blm d urus🤦 …
Rismawan Chanel,5 bintang,Maaf mau tanya di sini apa bisa layani THT
Siti Alimah,5 bintang,"Totokkan sama pijatannya, nagihin banget, battra nya sip, petugaanya oke👍👍 …"
Fenty Resita,1 bintang,"Sepi tidak ada pasien sama sekali, tp pelayanannya lama😭 mana staff² ketawa sampai ngakak² tidak beretika. Mohon untuk bisa diperbaiki pelayanannya.. …"
Erni Julia Kok,3 bintang,"Saya sebenarnya mau memeriksakan gigi yang sepertinya sudah harus dicabut karena goyang, tapi antrinya tidak jelas, dan setelah menunggu hampir sejam, saya coba scroll review faskes ini. Astagafirullah..., bintangnya memang 3.5, dan hampir semuanya mengeluhkan pelayanan di sini. Jadi akhirnya, saya ikut terpengaruh, dan langsung pulang."
alimah ima,5 bintang,"Rutin akupresur, wajah jadi fress, kurangi kerutan, petugas nya selain cantik, ramah loh.."
Indah Septiana,1 bintang,pelayanan buruk. orang mau minta rujukan malah dipersulit. harus nunggu mau mati dulu ta baru dikasih rujukan? aneh. mentang mentang pake bpjs harus banget diginiin? pake bpjs jg bayar lo setiap bulannya. ga gratis!!!
Lily One23,1 bintang,pelayanan yg sangat tidak ramah wkwk
Salman Khan,3 bintang,"KLW pelayanan di dpn sangat baik dan ramah jg tapi Mon maaf pelayanan dokterx kurang, kebetulan saya sakit gigi biasanya puskesmas dmn2 itu KLW biasax di periksa dulu dan di lihat2 dulu pakek alatx itu, lah tdy saya tidak sprty itu CMN buka mulut di liat dri jauh udh gtu doank, trz di ksih obat gtu aja, KLW saya sangat tidak puas
Mohon maaf klw ad perkataan saya yg salah🙏🙏
Saya CMN kecewa aja soalnya ini frist time ke puskesmas dpt layanan kyk gni😐 sekali lagi saya mnta maaf KLW perkataan saya lancang 🙏🙏"
Oscar Didiaspora,4 bintang,"Sabtu 25 Feb 23 jam 09.00-10.00
Saya dan istri kembali datang ke puskesmas lontar untuk vaksin COVID19, kali ini booster kedua. Krn undangan / tiket vaksin sudah ada di pedulilindungi, dulu di bulan Jan'23 blm keluar, jadi kami ditolak saat daftar. Kali ini diterima dan siap antri booster. Cukup bawa copy KTP 1 lbr dan isi formulir. Tidak lama, sudah dipanggil cek tensi, lolos dan vaksin. Jenis vaksin Pfizer. Cepat lancar. Jadi kami terima vaksin 1,2 sinovac. Booster 1 astrazeneca, booster 2 pfizer. Lengkap wis👍persiapan perjalanan pesawat, kereta apalagi siap2 mudik lebaran ."
Abdul Rohman,2 bintang,"Pelayanan sudah baik mulai pendaftaran sampai laboratorium petugasnya full senyum, cuma dibagian KIA  petugas yang tadi di depan  judes tidak bisa senyum."
nounna indah,1 bintang,"Saya antri dari jam 12 kurang sampek jam set 3 buat periksain anak saya telinganya sakit , niat mau bersihin kotoran ditelinga sekalian cek ternyata waktu dipanggil tidak ada tindakan apapun jawabannya kayak menyepelekan bilang ajah klo malas bersihkan pakai bilang kotoran telinga bisa keluar sendiri klo waktu bangun pagi gak logika"
Wawan Londo,1 bintang,Pelayanan buruk.. sdh lama antrian eh ada yg nyerobot pdhl nmor antriannya sdh kelwat lama malah di dahulukan... dan ad acara titip2 nmor ke petugas yg di kenal supaya bs di dahulukan... istilahnya orang bawaan dari dalam... bner2 mengecewakan.
MEL_KO Official,2 bintang,Pelayanan KIA sangat buruk. 2x kesini mulai dari meja terima pasien sampai dokter tidak helpful. Terutama petugas di depan ruangn KIA sungguh traumatis. SILAKAN COBA SENDIRI 🥵 …
animation film,5 bintang,"Pelayanannya baik, petugasnya ramah-ramah. Dan selalu merespon baik saat kita bertanya. Terimakasih puskesmas lontar."
Arif Rahman,1 bintang,"Minta Perpanjangan rujukan saja prosesnya hampir 2 jam , parah"
Explicit VE,1 bintang,Nakesnya males. Niat datang buat bersihkan kotoran telinga. Ternyata cuma di cek saja. Membuang buang waktu.
Rangga Indra D.,5 bintang,"Pelayanan baik, staf ramah, tempat mudah dijangkau, parkir mudah, semoga sukses terus puskesmas lontar"
Tantri Nindya,2 bintang,"sy hamil sejak bulan 10 taun lalu, alhmdulillah smpe skrg calon anak sy baik tiap kontrol dokter spog mski keadaan sy yg lemah apalgi sy riwayat drh rendah dan anemia, dan jg dihamil prtma sy ini d awal ngeflek sempat difonis trancam keguguran, sy bedrest 3bln, smpe skrg pun meski tdk flek tp sy hrs bnyk istrht perut sering kram bwh nyeri, sy sbetulny malas dtng ksini krna psti ribet, tp kata nenek sy klo misal ada apa2 dan kita lngsung dtng k RS nanti puskesmas yg disalahkan klo tdk ada laporan apalgi nenek sy kader, yasudah bulan 2 taun ini sy dtng ksini, sy d tnya apa lg skt kok lemas, sy jwb iya dr awal hamil bawaanny begini, dan bidanny pun blng bwh kondisi sy lemah hrs sgera kasih rujukan, tp bpjs sy msh 1 KK dgn org tua yg katany tdk bisa dipakai hrs pecah KK dl nanti klo bpjs jd sgera balik lg spy sy kasih rujukan, dan sy diberi tau klo suatu saat pndarahan lngsung pergi rmh skt y. suami urus KK 1bulanan lalu urus bpjs ikut suami. dan bulan 4 sy kontrol d dokter spog sy yg katany kepalany sdh d bwh tp plasenta jg d bwh, dikawatirkan tb2 ada pendarahan. dan d bulan 4 jg sy dtng k puskesmas krna bpjs sdh jd, sy dtng tp tdk diperiksa sm skali malah cmn liat buku priksa sy yg dr dokter spog, sy d suruh dtng lg senin dpn tuk d cek lab dl, sy dtg lg ke3kaliny tuk cek lab dan brharap bisa lgsung dpt rujukan, kenyataanny adlh sy tdk dpanggil2 brjam2 katany pndftran sdh2 yg d kia ny mlh suruh daftar lg trnyta data sy kesingsal dr kia ny sndri, stelah sy cek lab msh nunggu lg, stelah keluar sy balik k kia d cek detak jatung calon anak sy, dan sy d kasih vit suruh plg, sy lalu tanya gmn dgn rujukanny, sy mlh dimarahi krna surat rujukan tdk bisa diminta atas kemauan sdri dan suruh mnn obtny dl nanti br kmbali lg diliat hasilny, saat itu sy sdh sangat kecewa skali posisi badan sy lemas perut kram kandungan 7bulan, sy lgsung blg yasudah terimaksi dan pergi. sy cerita suami dan jg sdh malas bahas lg krna tdk ada hasil. disaat itu sy mau berontak ""lho trus sy besok apa lahiran disini?"" sdngkan puskemas ini tdk ada tmpt tuk lahiran. coba tolong dipikir, bidan psti jg seorg ibu, prnh hamil, gmn dgn keadaan sy yg lemah cmn mondarmandir ga jelas, nangis tiap prjalanan nahan kram perut, apalgi plasenta sy bwh hrs bnyk istrht, tau gt kan sy ga usah aja susah2 ksna."
sapi,1 bintang,"Kesini periksa kehamilan, berbayar karena hanya pakai KTP surabaya dan bukan BPJS. Tapi subhanallah bu bidan nya seperti lupa kalau saya ini manusia. Cara ngomong nya judes, seakan mau ngusir! Padahal dari loket dan lab semua baik. Tolong petugas kia baik bidan dan lainnya, attitudenya diperbaiki. Ke puskesmas juga bukan mau pamer kok, ke puskesmas untuk berobat atau cek kondisi kesehatan lainnya."
Dwi Putri Puspita,5 bintang,"Pelayanan mulai dari loket pendaftaran, pelayanan KIA, dan lab Sangat Baik! ramah dan cepat tanggap.. bahkan saat diambil darah sampe ngga berasa sakitnya 😬 semoga dapat dipertahankan. …"
Amelia Tan,5 bintang,Kami sangat puas dengan pelayanan di Puskesmas Lontar yang benar-benar membantu warganya. Terima kasih Bu Fara dan semua petugas Puskesmas Lontar 😊🙏 Semoga ke depannya Puskesmas Lontar tetap mempertahankan layanan masyarakat yang baik dan bisa lebih baik lagi. Amin 🙏 …
Muhammad Napiah Abi,5 bintang,"Pelayanan ramah, bersih dan nyaman. Setiap 3 bulan minta rujukan di sini. Hari ini ke poli gigi. TOILET bersih dan terawat."
Ela Rahmawati,5 bintang,"Pelayanan bagus & cepat. Buat yg positive covid-19 bisa mendapatkan obat serta PCR secara gratis, tanpa ribet. Cukup dg fotokopi KTP saja dan membayar uang registrasi 5rb. Hasil PCR 2hr (hari kerja) sudah diinfokan. Puas banget lah..terima kasih."
Adisya Puteri Siregar,5 bintang,"antrian rapi, pelayanan oke, staff dan dokter juga ramah, ada free wifi juga"
Ririn Sadira,1 bintang,Untuk pelayanannya sangat jelek tidak ramah
Fidian Prihatono,1 bintang,"Lama banget pelayanannya. Antrian nomor 4, datang dari jam 07.30 GAK ADA TINDAKAN SAMA SEKALI. Tolonglah petugasnya kalau kerja jangan 1 nomor untuk 2 orang atau lebih. 1 nomor untuk satu orang. Mentang2 masih satu keluarga tapi dilayanin.
DAN SAYA DATANG DARI JAM 07.30 GAK ADA MANGGIL2 NAMA SAYA! ALASANNYA UDAH MANGGIL DARITADI TAPI SAYA GAK DATANG, SAYA ADA DIDEPAN RUANGAN IBU! GAK ADA MANGGIL2 NAMA SAYA! BURUK! GAK AKAN KESINI LAGI! LEBIH BAIK KERUMAH SAKIT!"
Shanti,2 bintang,Lama pelayanannya karna kurangnya tenaga kerja trutama dokter umum
Diah Eka Lestari,1 bintang,Tolong pelayanan nya di perbaiki bagian KIA dan Kasir.. tidak ramah sama sekali ❗
Claudia Patricia,5 bintang,"Bagian kia saya suka.  Beliau ramah banget,  udh lama gk kesana, ttep aja masih ramah,  murah senyum, dn g berubah, tpi takut nya kalau udh sampek di poli umum.  Serem... Untuk lab nya kayak sudah ada perubahan klw yg dulu serem,, klw penjaga lab yg sekarang biasa saja cuman bnyak omong/bercanda sendiri klw dh grumbul"" yg g penting bagi yg muda"" , untuk pak ndut yg jaga loket sabar sih😇,"
Dewi Ratna Sari,1 bintang,"kemarin saya baru saja priksa... ketika di tbya sakit apa, saya jwb.. dan di keluhan saya tidak ada flu.. tapi malah di kasih obat flu dan vitamin, padahal yg saya keluhkan adalah bahu saya terasa berat smpai ke leher bagian belakang.. jadi tdr tdk nyaman, eh saya malah di kasih obat flu.. obat gk sesuai dgn apa yg sya keluhkan.."
ieka ze'esther,1 bintang,"Saya pindah Faskes.
Td saya mnt perpanjangan rujukan g dikasih. Males perpanjang ngetik e."
Lutfianah S,1 bintang,"Mohon maaf, MUNGKIN untuk Jam operasional bisa ditambah MAKSIMAL JAM 3 SORE TUTUP. AGAR PELAYANAN BISA DINIKMATI OLEH SEMUA MASYARAKAT... susah2 izin kerja setengah hari buat dapat surat sehat eh lebih dikit gak dilayani ditanyakan kedalam sma resepsionisnya gabisa pdhl butuh banget"
bagas prayogo,5 bintang,"Pelayanan ramah dan sat set, rekomended berobat disini"
Dinar Krisnalia Putri,5 bintang,"Pelayanannya cepat, dokter n pegawainya ramah, tempatnya bersih,,,,"
erfine gunawan,2 bintang,"Sebel, tiap telpon nomornya selalu tidak dapat dihubungi, nomor hp juga, wa lama balasnya, hmmmm, bikin zezeq. pelayanannya gak bagus, petugas perempuannya kalo omong ketus2."
Ridho Rinenggo,4 bintang,"Sudah beberapa kali ke puskesmas lontar ini, meskipun berada di dalam, maksudnya tidak dijalan raya lontar yg menuju PTC,tapi karena tempat kerja berada di sana jadi akhirnya dulu harus mengikuti program di Puskesmas lontar tersebut."
Anggur Merah,4 bintang,Mohon maaf saya klarifikasi kepada Puskesmas Lontar tentang sertifikat vaksin ke2 (BINTANG PUTRA PRATAMA) dari kesalahan aplikasi PEDULI LINDUNGI saya yang belum di perbarui 🙏🙏 …
aisyah rositawati,1 bintang,"Ini puskesmas ga jelas alurnya,, sudah daftar di pendaftaran katanya suruh nunggu di luar..
Sudah nunggu 1.5 jam gak dipanggil².
Kalo ibuk saya ga komplain gak bakalan di tindak"
samsul putra,5 bintang,Pelayanan memuaskan perpanjangan rujukan cepat
Norma Sarah Pujasari,5 bintang,"tenaga kesahatan baik. pengalaman mengantar teman vaksin, vaksin tidak sulit. good job."
Fiter,5 bintang,"Mohon maaf, estimasi hasil swab PCR akan keluar sekitar 5-8 hari, tapi mengapa sudah 10 hari tidak ada kabar ya? Adakah nomor telepon yang bisa dihubungi? Terimakasih"
as syifa wulansetyansyah,4 bintang,Untuk pelayanan kia nya perlu d tingkatkan.. total kluar msk ruangan kia sblm suntik 3x kwkw
Kartika Andriaswari,1 bintang,"pelayanan tidak ramah, petugasnya banyak yg songong. dari hampir 20 petugas semua sama saja. kecewa"
PUTRA SANTOS CHANNEL,2 bintang,"Petugas bagian KIA tidak ramah.
Kasir juga tidak ramah.

Padahal cuman tanya
Dijawabnya tidak enak"
sholy holmes,3 bintang,Masih antri. Blm tau hasilnya
Ria,4 bintang,Pelayanannya baik meskipun baru pertama kesini. Kebetulan saat kesini pas lagi sakit gigi. Saya ditangani dokter gigi-nya baik. Puskesmas ini dekat sama Kelurahan.
Jan Heer,1 bintang,"TOLONG KALAU SEMISAL PERSYARATAN SWAB TIDAK MEMENUHI SEPERTI HARUS MINTA SURAT DOMISILI ATAU SEBAGAINYA, BILANG DI AWAL DONG BIAR KITA GA SAMPE NUNGGU BERJAM JAM DILUAR UJUNG""NYA DI TOLAK! NIAT BAIK INGIN BEROBAT AGAR TIDAK MENULARKAN COVID KOK MALAH DI PERSULIT, ANEH!"
Nathasya,5 bintang,"Boleh tau, Kalau mau perawatan saluran akar gigi di pkm lontar bisa apa tidak ya???"
Rafandra Yahya,1 bintang,"Pelayanan yang tidak memuaskan
Padahal kita juga bayar
Perlu diganti semua para karyawan yg tidak becus dan tidak ramah pelayanannya"
Hikmahwan Panji,5 bintang,"Pelayanan baguusss, lanjutkan jangan sampai kendorr"
Anggia Rahmadini,4 bintang,Pelayanan cukup baik tp antrian cukup lama di dokter umum. Biaya berobat 5000
Fran Sisca,1 bintang,"Sulit sekali untuk minta surat rujukan, apa nunggu orang sekarat dulu baru bisa dirujuk ke rumah sakit."
Achmad Husni Mubarok,5 bintang,"tempatnya bersih, pelayanannya juga lumayan cepat, saya juga ditawarkan swab antigen di tempat, free."
Choirul Anam,1 bintang,"Pelayanan Super lelet,urus KIA berjam2.petugas nya ga jelas."
Charger,5 bintang,"pelayanan baik, terimakasih puskesmas lontar.."
Setiawan S,1 bintang,"Pelayanan tdk ramah, penjelasan tdk masuk akal"
Mohammad Nuril Wildan,1 bintang,Puskesmas pelayanan buruk tanya baik2 jawabannya gak mengenakkan sama sekali
Wahyu Anggraini,5 bintang,"Pelayanan baik, penjelasan detail"
dinaragil xiia4,1 bintang,Untuk swab pcr setiap hari apa ya? Krn dari senin sudah di tolak untuk swab pcr. Petugas juga tidak ramah
kurniawan doank,5 bintang,Pelayanan ramah dan bagus tempatnya
istiqomah,5 bintang,Pelayanan ramah dan tepat waktu
Alberta Novita I.K,5 bintang,"Nice service,, tapi gak menyediakan surat keterangan dokter... :)"
M. CHOIRUL ANAM,5 bintang,"tempatnya bersih dan rapi, pelayanan ramah, mantul 😊 …"
Harris Bimo,5 bintang,pelayanan memuaskan
adven kristianto,5 bintang,Pelayanannya bagus
dewiii Dedew,5 bintang,Ini ada Usg ibu hamilnya nda ya?
Heri Santoso,5 bintang,Pelayanannya cepat
Agus Lukito,1 bintang,Pelayanananya terburuk di indonesia
Zhee 24,5 bintang,Jika Check Up kesehatan dikenakan biaya berapa ya?
Rian Tono,4 bintang,apakah di sini bisa melakukan vaksin booster
adinda khasana,5 bintang,Pelayanan bagus
Adinda Ayu,5 bintang,Konsul penjelasannya detail
PRATAMA FF,5 bintang,Apakah masih bisa faksin kedua?
Muhammad Kholifh,5 bintang,Pelayanan baik
Rachmat Setiadi,5 bintang,Cepat cara kerjanya
Stevy Manganti,5 bintang,Pelayanan Maksimal yang diberikan.🙏🙏🙏 …
Cendani Pw,3 bintang,Jadwal imunisasinya hari apa aja ya ?
19.Marcelinus Wisnu Satria Wardhana,1 bintang,Pelayanan lama
Upin Putra,1 bintang,bedah benjolan di wajah bisa ngak ya?
Gigih Hary,5 bintang,Pelayanan baik
Ena Nia,5 bintang,bersih...pelayanan juga oke
masa tanawa,5 bintang,Koorperatif dan sangat melayani
Sahenk John,2 bintang,Apakah hari ini buka.???
JASIK99 sby,5 bintang,Mantap
wahyu hidayat,5 bintang,Pelayanan bagus
Agus Dwi Jatmiko,5 bintang,Mengunjungi tempat ini
yudi oke,5 bintang,Puskesmas Lontar Surabaya.
Ilham yusril,5 bintang,Rekomendasi pelayanan poli gigi terbaik di wilayah Surabaya barat
SITI AMINA,1 bintang,"Palayan poli gigi sangat buruk, tidak niat kerja, niat mau bersihkan karang gigi, saya sudah datang 07:30, sudah bayar uang pendaftaran, antri dari jam 07:30 sampai jam 09:30 gak dipanggil, malah yg dipanggil dulu antrian yg ngelebihi antrian milik saya, sungguh kecewa, giliran saya masuk bertanya, malah bilang gak bisa berbelit alasan yg ini yg itu, udah bayar uang parkir, udah ngeluarin uang, hasil mengecewakan, sangat tidak profesianal"
Sulistiana Surahman,5 bintang,
Okta Amelia,2 bintang,
MA Suprayitno,5 bintang,
Irwan Wirit,5 bintang,
Yuli Minah,1 bintang,
evolution finework,5 bintang,
Puguh Catur Nugroho,5 bintang,
andy kendhy,5 bintang,
Maulidina Fitria Ning Tiyas,5 bintang,
SUNGKONO SUNGKONO,5 bintang,
adinda nella wisudayanti,1 bintang,
Erva Dayana,1 bintang,
NS Kasmiyati,5 bintang,
Gatau Mo Ngapain,4 bintang,
SLamet P,4 bintang,
Sakirin ahd Saefudin,5 bintang,
Taufiqul Akbar Hamdi,5 bintang,
A S,4 bintang,
Zanib Sismiati,5 bintang,
kezendamayang cici,5 bintang,
Fachriy Ramadhan,5 bintang,
Msav Mariana,1 bintang,
Tono Budi Setiawan,4 bintang,
olivia yustina,5 bintang,
Lingling Alindra,5 bintang,
gita faradillah,5 bintang,
Adelliachiil Achiil,3 bintang,
seno panzer,3 bintang,
Riyadi Andre,5 bintang,
M Aris S,2 bintang,
Faya widya rochma,5 bintang,
sugeng auto,1 bintang,
