reviewer_name,rating,review_text
Tri Lailyatuz Zuharoh,5 bintang,"Pelayanan sangat ramah, terutama bu bidan nya... Semoga selalu memberikan pelayanan yg terbaik buat masyarakat dan semakin lengkap fasilitas puskesmasnya.."
Lutfiana Esti Trihartini,5 bintang,"Mohon izin bertanya, Jadwal imunisasi puskesmas klampis ngasem hari apa aja ya?"
Youmelia Anastasya,5 bintang,"Pelayanan cepat, ramah, tanggap! 🤩🤩🤩🤩 …"
Putri Firmansyahh,2 bintang,"Sejujurnya ini kali pertama saya memberi ulasan trhdp layanan kesehatan , sebagai pasien sy kecewa sekali trhdp dokter perempuan yg mohon maaf usia kira2 sudah lumayan tua . Wktu saya tanya di poli gigi scalling gigi bayar brp , masa iya dijwb dg judes MURAH cuma 60rb , jadi enggak? Ya ampun , tidak sopan skli apa salahnya saya sbg pasien tnya krn apa ? Kl budget sy cukup sy mau sklian hari itu juga mau ajak klrga saya . Gelar doktor usia sudah tua tidak menjamin attitude yg baik dn sopan trnyt , kedua sy wktu sy sakit niat memang mau berobat aja , lalu hari kedua kok sy masih demam sy dtg lagi sy mau minta obat nya diganti krn obt prtma rasanya itu kaya bikin deg2an dn demam sy tdk turun . Eh dijwb nya gabisa kasih surat ijin krn masih bisa kerja . Pdhl emg sy butuh istrht atleast supaya demam sy itu tdk kambuh2 lagi . Tp sy tdk ada masalah dngn petugas lain . Yang lain itu ramah2 cuma ya 1 kalo ketemu pas sama ibu2 itu wasaalam ,kalo dokter yg lain atau petugas lain ramah2  kalo ditanya jawabnnya baik tdk judes"
BUDI RAHMAWAN,5 bintang,"Pelayanan terbaik,cepat, orangnya ramah2,selama mengantar istri hamil kesana tidak pernah mengecewakan, smoga tetap meningkat pelayanannya"
Emilda Damayanti,1 bintang,"Tolong pelayanan kesehatannya lebih di perbaiki kembali!
Dapat nomor antrian 32, sudah menunggu dari jam 8 pagi sampai jam 10 dan belum ada panggilan
Nomor antrian di monitoring dengan yang ada di pasien tidak singkron
Kalau ada yang sakitnya parah bagiamana??
Dan yang lansia bagaimana kan kasian menunggu lama!!
Sangat mengecewakan"
eka septia,5 bintang,"Pelayanannya bagus banget, dibantu untuk mengaktifkan BPJS yg tidak aktif,pelayanan cepat dan ramah🔥 …"
Chollilah Eragusti,1 bintang,"Bidan gak ada etika, org konsul ngobrol dia main hp. Kasian bidan diluaran yg nganggur mala memperkerjakan bidan gendeng. Kacamata gede, case hp merah. Orang ga guna di pekerjakan. Yg dokter ramah semua tapi bidan di KIA YG CASE HAPE MERAH ETIKANYA DI KAKI"
Ernisa Zulfaningtyas,1 bintang,"Kecewa sama pelayanan KIA nya, Sudah 2x telfon untuk tanya Tes lab kehamilan, ktnya bisa suruh langsung datang setiap hari kamis, aku udah datang tapi ternyata gak bisa, harusnya dari awal bilang kalau gak bisa"
Mutik Tikah,5 bintang,Pelayananya cepat untuk mengaktifkan kartu bpjs dr pemerintah 3 hr jadi...
Ismail Mohammad,5 bintang,"Penanganan sat set , semua nya ramah.. Dan telaten pengaktifan bjps pun cepat sekali"
Ellyana Resiningsih,5 bintang,"Pelayanannya cepat dan baik,apalagi pada saat terjadi pandemi beberapa tahun lalu gercep alias gerak cepat,trimakasi"
irma Tribuana r,1 bintang,Pelayanan dokter gigi ibu2 agak tua buruk sekali. Baru datang disambut dengan omelan. Jadwal tertera sampai jam 5. Sy dtang jam 12 krna nunggu anak sepulng sekolah mw priksa gigi anak. Malah kena omelan.blablabla.sudh Datang disuruh kembali daftar. Setelah saya daftar anak sy tidak di periksa sama sekali. Dilihat aja nggak. Malah di arahkan ke poli umum dgn alasan anak sy flu. Pdhl gigi anak sy sudh berdarah2 tp ngecek aja dokternya gak mau . Dulu pernah 1x priksain gigi anak. Trnyata masih sama aja dokternya  . Trnyata memang Terkenal jahat bu sampean sbg dokter gigi. Gamau lagi priksa gigi dsini . Sangat mengecewakan.
edwin kosasih,5 bintang,"Luar biasa cepat proses aktivisi KIS, tq Pak Angga dan Team dr Puskesmas Klampis Ngasem👍👍👍 …"
Algazel Zafkiel,5 bintang,"Pelayanannya baik,ramah dan cekatan, suntik vaksin juga mudah prosesnya hanya perlu ke poli KIA berbekal NIK saja sudah dapat vaksin tanpa dipungut biaya"
Lusy Rahayu,5 bintang,"Pelayanan y sngt baik,gk bikin kecewa.tempat y jg bersih,perawat2 y jg ramah2 smua y.Pkok y mantul dech"
Ishom Hakim,5 bintang,"Senang sekali dilayani dengan baik dan cepat disini, terima kasih. Sukses terus...Semoga semakin baik lagi pelayanannya dan selalu diberi sabar terhadap komplinan pasien, memang tidak ada yg sempurna ditiap pelayanan, pasti ada plus minusnya tp yang lebih penting dari itu adalah selalu evaluasi dan mau benahi kekurangan yg ada disini"
Muhammad Irvan,5 bintang,"Hr sabtu kemarin meriksakan anak sya.. karna demam dan disuruh cek di lab. Sya tkut karna anak saya klo diambl darah slalu susah. Tp alhamdulillah petugs pengambil darah pinter dan cepat..skali tusuk ,petugasnya sendirian yg pegangi.."
Aisyah eka,3 bintang,"Poli umum bagus, farmasinya yg lama. Nomor antrian sudah di layar tapi waktu ditanya obat belum siap. Kalau gitu nomornya jgn dipanggil. Judes juga, orang sakit jadi makin bete 🙃. Pilih faskes ini karena dulu bagus bgt,, ramah. Please jgn dihilangkan keramahan itu 🫰 …"
Faradila Azzahra,5 bintang,"pelayanan di puskesmas klampis ngasem cepat dan ramah, semua dokter bidan dan perawat melayani dengan sangat baik dan ramah 👍🏻👍🏻 …"
Kyanna Herella,5 bintang,"Saya sangat menyukai memeriksa gigi di puskesmas klampis ngasem, saya dapat stiker sehabis periksa gigi dengan dokter gigi yang masih muda."
Andi Stella Novia,5 bintang,"Pelayanan yg sangat memuaskan, tempat yg nyaman dan bersih, sll mudah unt meminta surat rujukan dll. Semoga sll d tingkatkan pelayanannya 👍👍 …"
ibrahim ardiansyah,5 bintang,"Puskesmas klampis Ngasem the best
Urus BPJS program pemkot sby lsg aktif👍👍👍👍
NB: thx mas angga🙏@puskesmas klampis ngasem …"
Dayu Landu Herwindaswari,5 bintang,"Melayani dengan sepenuh hati, nakesnya profesional sesuai kompetensi di bidangnya."
Bang Fajar,5 bintang,"Datanglah lebih awal agar dapat nomor antrian yang kecil karena masyarakat sekitar biasa antri mulai jam 6 pagi,pelayanan cepat dan fasilitas bagus"
KTS 46 Zhafran,5 bintang,"pelayanannya cukup memuaskan mulai dri antrian loket, pelayanan dipoli sampai obat dan staf nya juga ramah2."
Michael Hartanto,1 bintang,"Antar pasien luka bakar dimuka , sudah urgent , masih disuruh tunggu untuk makan siang , kira2 kenapa ya kok bisa begitu? padahal seharusnya namanya Ugd itu yang shift jaga jam istirahatnya bergantian , masak gitu aja ga bisa mikir??
Ini yang namanya mau berangkat berobat pulang tambah sakit 🤣🤣 Memang repot musuh manusia2 asli Wakanda ini , Sangat tidak Professional 👎 Mungkin kalo pasien yang urgent meninggal mereka lebih senang supaya kerjaannya cuma isi tanggal Kematian doang ga perlu capek2 🥲 Miris."
Aliiza Shop,5 bintang,"Sangat senang, tempatnya juga nyaman...."
Aissa Tur Rosida,5 bintang,Maaf mau tanya. Untuk pelayanan imunisasi apa setiap hari? Atau ada jadwal khususnya?
Rainy Hanifah,1 bintang,dokter yg namanya dr evi dan dr tutut gk ramah pasien sakit malah diomelin gk ada jiwa jiwa dokternya mendingan yg lain berobat ketempat lain aja
13 _Elsa Viana,5 bintang,"Pelayanan puas poll, datang ke kia mau pemeriksaan calon pengantin bidannya  detail ngejelasinnya😍👍 waktu itu aku dilayani sm mbak bidan nadia kl ndak salah namanya🥰 terimakasih mbak🖤 …"
Amin Amin,5 bintang,Saya mau tanya... Apakah di puskesmas ini masih menyediakan vaksin ke 3... Terimakasih..
Coffepology,3 bintang,"Buka jam 8 tapi pegawai belum dateng semua, tabiat bener"
Kenneth Wangga,1 bintang,Butuh perbaikan dalam durasi penanganan pasien. Waktu menunggu terlampau lama. 👎 …
10_Dentamira Anggata Rohmadona,5 bintang,"Pelayanan di puskesmas Klampis sangat baik, pelayanan sangat cepat tidak antri lama, pegawainya sangat ramah menjelaskan dengan jelas tidak bertele tele, kebersihan puskesmas sangat membuat nyaman terimakasih puskesmas Klampis semoga tetap di pertahankan pelayanan seperti ini"
selly rahayu,5 bintang,puas sekali berobat di pukesmas klampis...tingkatkan terus pelayanan terbaiknya
Lina Purwati,5 bintang,"Buat puskesmas Klampis the best pokoknya dari awal datang begitu berkesan dari pelayanan ny , dokterny n bidanny semoga tambah sukses slalu n menjadi terdepan 👍👍👍 …"
nur halimah,5 bintang,Terimakasih atas layanan nya..buat keluarga saya🙏🏻 …
Eka putri,5 bintang,"Pelayanannya yg saya rasa udah lumayan gercep kok, fasilitas juga lumayan oke👍. Terima kasih🙌 …"
Krisdiantini,5 bintang,"Top pelayanan nya, bagus. Bersih, cepat, mudah dan baik."
Parliati Desya Anggraini,1 bintang,"Niat hati ingin kontrol jahitan, tapi udah dilepas padahal belum waktunya dan bengkak radang sampai skrg.. Sedih"
CHANDRA amk,5 bintang,"Terbantu banget sama nakesknya, tetap dipertahankan"
Much Aunur Rofiq,5 bintang,"Pelayanan sangat cepwt, petugas ramah, tidak bertele tele, semoga semakin di tingkatkan pelayanan di puskesmas klampis ngasem"
ahmad haikal,3 bintang,"Pelayanan lama yak, daftar lewat ehealth hari Rabu tanggal 14 september 2022 dan dapat nomor antrian 25 dengan estimasi waktu 08:54 - 09:00
datang ke puskesmas tepat waktu ternyata nomor yang di lcd masih nomor 15 dan sampai jam 11 pun masih nomor 20an, terhitung 2 jam menunggu, lalu bagaimana nasib yang dapat nomor antrian 30/40 ? apakah tetap dilayani ? atau diganti hari ?
Dan baru jam 11:04 poli umum lancar tak lama lagi, mohon kejelasannya terhadap pelayanannya.
Sekian, mohon ditingkatkan lagi dan lebih ramah lagi. Terimaksih semoga sehat selalu✨"
Alfritz Imanuel,5 bintang,"Pelayanan untuk vaksinasi sangat baik. Yang bertugas sangat ramah dan informatif. Proses vaksinasi sangat cepat, saya datang sekitar jam 8 pagi, jam 8.20 sudah bisa pulang. Terima kasih. Keep the positive energy."
Rani Latifah,5 bintang,"pelayanan baik, dokter dan petugas ramah, ruang tunggu saat ini ber-AC jadi lebih nyaman"
Ryan Safrudin,2 bintang,"Pelayanan kurang. Kalau pasien (yg tidak URGENCY) datang terlambat ya harusnya ambil antrian nomor baru. Kasian yg pasien lainnya yg sudah rela menunggu walaupun dapat nomor 30an.
Jangan begitu telat. Trus disisipkan antriannya. Kacau."
Edwin Olivera,1 bintang,"Pelayanan sangaaat lama datang jam stngh 9 diperiksa jam stengah 11, pegawai juga nya ogah2an kebanyakan gajinya"
Abigail Stellar,5 bintang,"Pelayanan baik dan cukup cepat untuk layanan kesehatan umum. Mending daftar online. jangan lupa konfirmasi kedatangan ke loketnya biar diambilkan status, soalnya meskipun daftar online kalau tidak konfirmasi lagi buku status belum diantar ke ruangan, jadi nunggunya lama. Overall Pelayanan petugasnya ramah, cuman harus ngomong keras pas di loket pendaftaran soalnya gak kedengeran. Tempatnya bersih, dokter dan perawatnya baik,"
Riski Imuttt,1 bintang,"Ini pelayanannya sangat buruk sekali. Orang tua saya di bohongi, masak ada hari sabtu di suruh ngambil surat rujukan di jam 14.00 mau diambil di rumah siapa jam segitu??? Berapa lama buat surat rujukan sampai bohongi pasien. Padahal hanya memperpanjang saja. Orang tua saya datang pagi jam 8 sampai siang. Dan mirisnya lagi tidak ada yang mau bantu.in buat surat tersebut. makan gaji buta apa?apa seperti yang diajarkan oleh pemerintah dalam bidang pelayanan jasa? Saya tunggu itikad baik pegawai anda ! Apa saya terusankan ke pusat?"
sesilia lomanto,5 bintang,"Tempatnya nyaman, bersih, dan rapi. Pelayanan di puskesmas ini juga cepat, perawatnya juga ramah saat di tanya"
Agustina Herlina,5 bintang,Trimakasih pelayanannya sangat bagus
Erna Mufida,5 bintang,Alhamdulillah pelayanannya bagus karna saya sering ke poli gigi doternya sabar2
Wildan Manajemen,1 bintang,"minta surat pengantar perpanjangan izin dokter, di puskesmas"" lain tinggal kasih fotocopy KTP , selesai beres. Di puskesmas ini udh datanya ngisi"" sndiri, dipaksa suruh review, udh gitu *BAYAR* endingnya ternyata.  sangat membagongkan"
Endang Winarni,5 bintang,Sangat puas makasih
Dwi Septiasari,5 bintang,Proses nya cepat. Bu Bidan KIA nya baik dan informatif. Poli gigi juga pelayanan memuaskan. Overall puas dengan pelayanan puskesmas klampis ngasem. Terimakasih 😚😚😚🥰🥰 …
TysHen Wpr,5 bintang,Apa bisa minta rujukan jam 3 sore?
Anastasia Primasari,5 bintang,Kembali kesini untuk ketiga kalinya. Tidak pernah kecewa.
soewarno indanoe,5 bintang,Bangga sekali anak saya bisa bergabung dengan Puskesmas Klampis Ngasem. Maju terus Puskesmas Klampis Ngasem.
R. Xena,1 bintang,"gimana ceritanya, udah setaun lutut gak sembuh2 dan minta surat rujukan untuk ke RS aja gak bisa dengan alasan yg tidak masuk akal alias katanya kalo kayak gini gak bisa dicover bpjs harus umum. lantas buat apa saya bayar tagihan tiap bulan kelas 2, namun saya langsung konfirmasi ke RS terkait ternyata bisa dicover bpjs. trus harus gimana dong? se-susah ini orang lagi butuh bantuan di persulit? tolonglah, jangan karena BPJS kalian jadi males bantu begini"
235 Absonia Mebi YP,5 bintang,Pelayanan sangat memuaskan masyarakat
abdul kholiq nurdin,5 bintang,"Sejak pertama kali melaksanakan imunisasi anak sy yg pertama,sy sdh jatuh hati dgn PKM Klampis Ngasem. Layanannya cepat, petugasnya KIA nya ramah. Apalagi hr ini saat sy mengikuti program BIAN. Kondisi sy hamil 9 bulan dan dgn perhatiannya Petugas KIA menanyakan apakah sy hamil?sdh kontrol?kontrol dmn?kok kalau di PKM Klampis jarang kelihatan?ditanya begitu sj sdh kesenangan tersendiri bagi saya krn perhatiannya thd bumil. Kebetulan sy BSC jd kontrolnya di RS. Semoga tetap dipertahankan untuk perhatiannya PKM Klampis Ngasem. Semangat!!!"
Sindu Negoro,2 bintang,"Pelayanan sewaktu dengan dokter umum perempuan inisial E kurang profesional . Padahal keluhan saya sudah jelas , dan ada riwayat penyakitnya di th 2016 . Saya datang untuk sekalian cek lab , tapi di tolak . Hanya diberi resep obat untuk pereda gatal saja . Apa karena bpjs jadi di buat rumit . Heran saya . Saya cek di klinik gotong royong dan langsung di tes lab , tidak bertele-tele"
Prima Restu,5 bintang,"Bagus kok pelayanan puskesmas klampis ngasem antrian sesuai tdk seperti berita yg tersebar... 👏👏👏👏 petugas mulai dari tukang parkir sampai dokter yg memeriksa ramah, tempat bersih …"
indrya tanti,5 bintang,Pelayanan baik..dokter dan karyawan nya ramah.. puas berobat kesini...
Diah Ayu,5 bintang,Surat rujukan saya terkena air alhamdullilah di bantu untuk pencetakan surat rujukan ulang.. slma ini selama berobat pelayanannya memuaskan... trima ksh puskesmas klmpis ngasem nengutamakan kepentingan pasien yg berobat..🙏 …
Teguh Prayitno,5 bintang,"Tmpt bagus, pelayanan cepat, ramah petugas. Dan bersih"
Agnes Puka,5 bintang,Pengalaman Pertama ke Puskesmas Klampis Ngasem datang jam 7.30 jam 8.00 udah selesai. Tempatnya bersih dan pelayanannya ramah. Terimakasih
Miftahul Mu'alimin,5 bintang,"puskesmas klampis ngasem, sekarang lebih maju, bagus, dan baik dalam pelayanan. top markotop"
nicholaus rio,5 bintang,"Perawatnya ramah-ramah, saya senang pelayanan disini
Anak saya langsung sehat dirawat disini"
Greiva Viandra,5 bintang,suster dan dokternya ramah dan penanganannya cepat
Aktryawan Nuza Pradana,5 bintang,Pelayanan baik dan terpercaya apalagi dokter gigi nya ramah dan cantik-cantik
andre permana,5 bintang,layanannya bagus
Rima Adisoekarto,5 bintang,"Pelayanan ramah , tempatnya bersih , lokasi strategis, alur pendaftarannya sangat mudah dan prosedur pelayanannya menggunakan teknologi modern… very recommended 👍🏻 …"
aurora beurabo,1 bintang,"Pelayanan lama terutama mbak2 n BPK tua di bagian registrasi. Rekam medis dikasih ke poli sesudah saya protes, duduk 3 jam lebih menunggu dipanggil poli.
Dokter OK, sayang staff registrasi wajib diganti, ada anak demam 39 C dicuekin rekam medis Berjam jam baru masuk poli n bpknya protes malah diceramahin: pergi ke RS aja kalo gak sabar."
syaiful anam,1 bintang,"Maaf nih beribu maaf
Saya mau mengajukan surat kesehatan untuk keperluan menikah di Surabaya, saya asli Madura Bangkalan
Perjalanan menuju Surabaya paling cepat 1.5 jam
Hari itu adalah hari Jumat, dan puskesmas tutup jam 9.30 pagi
Saya konfirmasi ke pihak puskesmas untuk memastikan jadwal analisnya ada
Dan ternyata jadwal analis belum muncul sampai jam 7.42 pagi
Saya buru-buru berangkat dari Madura dengan keadaan hujan lebat
Sesampainya di puskesmas pada jam 9.12
Saya langsung mengurus ke loket dan pangsung ke KIA
Nah masalahnya adalah tidak semua pegawai yg ada di puskesmas adalah orang muda yg cepat tanggap
Tetapi ada juga yg sudah termasuk lansia, jadi untuk pengoperasian komputer saja sangat lama
Lalu saya di suruh untuk cek lab dahulu
Di laboratorium saya sudah minta maaf berkali-kali tetapi pegawainya sangat cuek dan terkesan nyinyir
Saya sampai di tusuk 3 kali untuk mencari nadi saya
Karena pihak laboratoriumnya udah g fokus sama kerjaan dan udah pengen pulang aja
Lain kali saya sarankan
Untuk pelayanan publik mohon banget untuk pemerintah setempat memperhatikan hospitality nya
Karena pelayanan publik sasarannya adalah masyarakat biasa
Sekian dari saya"
Nabil Kadafi,5 bintang,"Alhamdulillah lewat jalur disini tidak rumit, pelayanannya baik, keputusannya tepat. Sistem pemanggilan antriannya yang paling saya sukai, penanganan sangat tepat."
William,3 bintang,"Pengalaman pribadi: vaksin via Halodoc untuk 18thn keatas (30 Juni)

Hari sebelumnya, saya mendapat SMS serta kode voucher untuk mendaftar di Halodoc. Di aplikasi Halodoc, memilih jadwal vaksin (tanggal dan jam) serta memasukkan kode voucher dari SMS.

Saya memilih jadwal jam 9 pagi, waktu saya datang kondisi sudah ramai dan disuruh mengambil nomor antrian dan formulir pada meja registrasi. Jadi tidak peduli dengan jam daftar Halodoc, untuk vaksinasi tetap bergantung pada no antrian (tapi nanti tetap menunjukkan janji Halodoc).

Karena tahu bahwa saya harus menunggu sekitar 130 antrian, saya ke tempat lain dahulu. Kemudian saya kembali lagi agak siangan, dikarenakan tidak banyak tempat duduk dan banyak yang berdiri serta terkena terik matahari.

Yang perlu dipersiapkan: form yg sudah diisi (bawa bolpoin) dan FC KTP,
siapkan HP untuk menunjukkan bukti daftar halodoc.
Kemudian setelah diberi dosis vaksin, menunggu sebentar untuk
diberi kartu vaksinasi.

Hope it helps! :)"
iin suroiya,5 bintang,Alhamdulillah pelayanan vaksinasi HPV berjalan lancar dan bidannya ramah2
Sity Soleha,3 bintang,"Bagian administrasi nya lama bgt, ke poli umum nomor antrian gak jelas gak sesuai urutan dgn layar, di layar nomor brp yg muncul nmor berapa? Gak sinkron.. kalau pelayanan dokter di poli nya baik bgt kebetulan waktu itu di poli umum dokter perempuan masih muda 😊 …"
Cindy Nathania,1 bintang,"Penolakan Vaksin Kedua (Umum 18+ Keatas)

Sebelum mengunjungi Puskemas Klampis Ngasem, saya sudah menghubungi pihak Puskesmas via WA dimana saya diinfokan bahwa jam buka mereka adalah jam 08:00 pagi dan saya dihimbau untuk datang lebih awal agar bisa melalukan pendaftaran untuk vaksin kedua.

Hari ini, tanggal 21 Juli, saya sampai di Puskesmas jam 07:30. Di luar pintu ada sekitar 4 petugas yang sedang duduk berdekatan tanpa menjaga jarak. Ketika saya tanya tempat pendaftaran vaksin kedua, saya hanya disuru masuk ke dalam.

Di dalam tanya dengan petugas lain, katanya tempatnya di luar.

Setelah akhirnya menemukan lokasi yang benar, disana masih belum ada petugas dan hanya ada 2 orang yang mengantri. Tapi di meja nomor antrian sudah mencapai no.69.

Lalu saya tanya kembali ke petugas yang menjaga di depan pintu, katanya dimulai jam 08:00.

Tepat jam 08:30 baru muncul seorang petugas yang mengenakan APD dan antrian dimulai dari nomor urutan pertama.

Sampai giliran saya jam 09:45, petugas baru menolak vaksin kedua saya dikarenakan lokasi vaksin pertama saya bukan di Puskesmas Klampis Ngasem.

Padahal di kartu vaksinasi, jelas-jelas tertulis lokasi vaksin kedua di Puskesmas terdekat. Tapi petugas tidak mempedulikan fakta tersebut dan saya disuruh telpon sendiri ke nomor dinas kesehatan yang diberikan oleh petugas tersebut.

Setelah telpon, petugas dari dinas kesehatan juga menjawab tidak tahu dan saya tidak bisa vaksin kedua disana.

Terus terang saya merasa dirugikan karena sudah menunggu di sana hampir 2.5 jam dan berada dalam kerumunan sekitar 90an orang saat mengantri.

Tolong diperbaiki sistem kerjanya. Jangan menyuruh petugas yang tidak tau apa-apa berdiri di pintu masuk dan memberikan informasi yang salah.

Lebih baik ada 1 petugas yang melakukan pengecekan terlebih dahulu sebelum orang-orang mengantri. Karena tadi selain saya, juga ada beberapa orang yang senasib dan bahkan ada beberapa orang yang mengira itu tempat vaksin pertama. Padahal hanya khusus vaksin kedua saja."
Eric Fernantha,5 bintang,"Thank you buat pelayanannya. Super duper cepat dan informatif. Kendala memang di masalah lahan parkir, tapi tukang parkirnya gercep + ramah juga. Sehat selalu."
Muharikul Islam,1 bintang,"Kenapa tidak ada keterangan kalau jam 1 sampek jam set 3 istirahat, terlanjur kesini nunggu lama."
Shinta Nur Safitri,1 bintang,Pelayanan sangat lama antrean tidak berjalan di monitor dari jam 8 sampai jam 11 siang baru 4 nomor yg dipanggil pelayanan buruk sekali mohon ditingkatkan
Ilham Rosyidi,1 bintang,"Jam 5 pagi datang dengan menulis nomer antrian. Kemudian saya mendapat nomer 32. Di pengumuman dijelaskan bahwa vaksin di mulai jam 8 jadi saya pulang. Ketika jam 7 saya sampai sana saya tidak mendapat nomer antrian saya. Lalu untuk apa menulis nama kita di nomer antrian . Buang buang waktu saya saja.

Tolong diperbaiki kerjanya"
Olivia trifina ngo,5 bintang,Drg nya yg nama Dayu Landu cantik rupawan dan ramah banget. Salam manis ya....
mrz _ lcl,5 bintang,"Gemoy bgt pegawainya yg gemuk  itu, klo lucu lagi. Kl gasala namanya maher agustiano"
