reviewer_name,rating,review_text
Eva S.Djohari,5 bintang,"Pelayanan saya apresiasikan dengan bintang 5 untuk mewakili kata² panjang lebar .. terimkasih para nakes,, semoga sehat selalu"
Didik Wahyudi,5 bintang,"Pelayanan cepat, ramah, bisa mengarahkan dengan bijak, josssss maju terus puskesmas gading semakin mantap"
Patmi Jamat,1 bintang,"Pelayanan sangat buruk saya sudah antri dari jam 10 sampek jam 1 gk nambah"" Nomer antrian nya.. Sedangkan poli anak nambah trus tapi poli kia tidak.. Kasihan bumil harus nunggu hampir 3 jam an"
Veilen Madelline,5 bintang,"Selama pembelajaran di puskesmas gading, saya senang sekali dengan pelayanan disini. Menurut saya pelayanan di puskesmas gading terhadap pasien baik, dan cepat. Namun terkadang server dan data pasien mengganggu kecepatan pelayanan puskesmas. Perawat dan para dokter di sini juga baik dan ramah dalam berkomunikasi. Untuk kebersihan kamar mandi menurut saya kurang karena tidak diberi tissue dan sabun cuci tangan."
Siti Rochma,5 bintang,"Pelayanan baik bgt ramah tamah dokter""x perawatanx jgha top dech"
Ririn Novita,5 bintang,"Front desk nya telaten memberi info , sangat membantu dalam kesulitan bpjs anak saya yg ke  double an .
Terus tingkatkan pelayanan nya , good job puskesmas gading 👍 …"
Syukron Ma'mun,1 bintang,Mengecewakan perlakuan pihak rumah sakit ibuk saya sudah sakit mata lama tetap TDK di kasih rujuk an
Andreas,5 bintang,"Pelayanan nya cepat, komunikasi nya memuaskan. Semua di layani dengan sangat baik tdk membeda - beda orang. Terus di pertahankan.
Semangat."
judra irshandy,5 bintang,"pelayanan nya baik, di arahkan tiap pertanyaan"
Nimas P.d.s,5 bintang,"Selama pendidikan Koas di PKM Gading, proses pembelajaran berjalan lancar, banyak ilmu yang didapat, bisa bersosialisasi dengan banyak orang. Semua staf, perawat, bidan dandoctor disini baik dan ramah, semuanya saling mengajari kami."
Manda Jf,1 bintang,"pelayanan tidak ramah saya masih sakit hati bbrp bln yg lalu itu saya minta surat dokter bu dokter yng bagian pc berbadan gemuk di poli umum menjelaskan tidak ada surat dokter ... singkat cerita saya kesana dngan ibu saya ..jadi ibu saya memohon 1x lagi apakah bisa  .. spontan dokter yang di pc cewe berkerudung berbicara nada keras ke ibu saya langsung saya gandeng ibu saya "" sudah tidak apa apa bu ayo kita pergi "" sungguh semoga tidak dibalas dengan anaknya amiin"
Nunuk Lutfiah,5 bintang,"Pelayanan puskesmas gading sangat memuaskan petugasnya ramah ramah ketika saya meminta pengaktifan BPJS kesehatan PBI sekalian pindah faskes
The best pokoknya
Untuk mbk Gisel sangat ramah yang melayani saya makasih ya mbk"
Adi Putra,5 bintang,"Pelayanan'nya  sekarang lebih baik dari pada sebelumnya dengan adanya mbak Gisel , Thanks mbak Gisel udah di bantu proses pendaftaran'nya semoga puskesmas gading semakin maju kedepannya 😊 …"
Dessy Astuti,5 bintang,Trimakasih puskesmas gading atas pelayanan & bantuannya ketika berobat atauapun meminta surat rujukan selalu di arahkan dengan baik... Semoga kedepannya semakin solid dn jaya selalu😇 …
Mariana Oentoro,5 bintang,Trima kasih buat pelayanan mbak gisel yg komunikatif dan cepat. Semoga pelayanan di puskesmas gading bisa dipertahankan dan semakin baik kedepannya
Dilla Irwana,2 bintang,tolong pelayananya di percepat jam dan jadwal tidak sesuai dengan yg tertera di pendaftaran online (mundur sampai 1 jam lebih) satpam / linmas e tidak ramah bintang satu wkwk
Udin Ani,5 bintang,Alhamdulillah... pelayanannya top markotop....  dari loket... poli... baik semua... enak di ajak sharing.... apalagi bu gisel... sabarnya....
Kholidur Rohman,1 bintang,"Lama poll
Daftar online dpt no 2,,brangkat jam setengah tujuh pulang jam 1 siang
Tolong di prbaiki lgi.mskasih."
Indah Purnaya,5 bintang,"Alhamdulillah ngurus pengaktifan bpjs dibantu sepenuh hati sama mbk gisel..
knp gak dari dulu aja ada di puskesmas gading .."
Azy,5 bintang,"Saya sebagai dokter muda yang belajar di PKM ini mendapat banyak wawasan :
- manajerial PKM
- Penatalaksanaan di puskesmas
- prosedur prosedur baik dibidang klinis ataupun non-klinis
- semua staff sangat bersahabat dan ramah"
Novia Yolanda,5 bintang,"Selama pendidikan di Puskesmas Gading, saya merasa poses berjalan dengan baik, saya diajarkan mengenai alur pelaksanaan dipuskesmas dan penatalaksanaan klinis maupun non klinis yang baik, semua staff sangat ramah dan mendidik"
meylinia agata,1 bintang,"Minta tolong dikemudian hari pelayanan dapat ditingkatkan dengan sangat lebih baik lagi
Pelayanan komunikasi kepada pasien dapat dilakukan dengan lebih ramah"
Nur Kartika,1 bintang,"Menunggu panggilan poli umum terlalu lama, sudah daftar online tapi masih lama, karena harus nunggu yg daftar online datang semua. Baru di panggil sesuai urutan, lah apa gunanya sudah daftar bilang klau harus nunggu lama org datang dulu baru bisa di panggilin. Tolong di atur ulang lagi untuk pemanggilan poli umum, sedangkan di DR Soetomo saja bisa cepat tidak harus nunggu yg daftar online dtg semua"
Firman,5 bintang,alhamdulillah pelayanan cepet terutama pelayanan mb gisel komunikatif bgt!! Semoga tambah bagus pelayanan dan semakin maju kedepannya
Mita Rosanti,1 bintang,"Tolong ya saran"" dari pasiennya ditindaklanjuti !!!

pelayanannya ga ramah sekali, khususnya untuk di poli umum, cewe yg bagian di pc sangat"" tidak ramah, kalo pasien gatau jawab yg bener jangan dimarahin apalagi dibentak didepan pasien lain. attitudenya diperbaiki percuma sekola tinggi"" tapi attitude MINUS !!"
Nur Hayati,1 bintang,"Pelayanan yg memuaskan
Terima kasih mbak Gisel petugas puskesmas gading"
azahra agis,5 bintang,pelayanan nya baik ramah dan cepat
Risa Rakhmahwati,5 bintang,"Pelayanan memuaskan, tenaga medis ramah, dan tidak acuh terhadap pasien."
Theo Channel,5 bintang,Sangat baik dalam melayani masyarakat.. Semoga bermanfaat bagi warga setempat untuk kesehatan..
Irza eka,5 bintang,"Terimakasih sudah melayani dengan ramah saat cek catin, apalgi konsultasi di poli gizi mbak nya ramah sekali 👌semoga sehat dan sukses selalu …"
Rini Setiaku,5 bintang,"Pelayanan nya ramah banget
Berobat pun jd senang"
Jesley Joshua,5 bintang,Pelayanannya semua bagus..Tetap semangat dalam melayani masyarakat 💪👍 …
Wahyu Adi Pangestu,1 bintang,"Mending DITUTUP aja puskesmas ini,ngasih info vaksin jam 13.00 katanya udah habis,trus disuruh kesana besoknya lagi,trus tadi datang jam 8 padahal katanya masih nunggu 9 orang lagi,kalau gak 9 orang belum bisa divaksin,ditanya kpan jam berapa bilang ""GAK TAU"",di tanya skrng udah berapa orang yang daftar jawabnya ""TIDAK DI HITUNG"",emang kita disuruh nunggu dari puskesmas buka sampai tutup kalau tidak ada kejelasan??orang di puskesmas ini sangat tidak profesional

Kalau udah ga niat kerja gausah kerja,kalian juga makan dari uang masyarakat"
Bachtiar Rizki Nadiansyah,5 bintang,"selama proses belajar mengajar saya sangat puas dengan apa yang saya dapat selama puskesmas, terutama terjun langsung ke masyarakat setempat."
ray 2,1 bintang,"Pelayanan ny burukkkk sekali, ramah dan santun GK ada sama sekali.kecewa bgt saya periksa disini padahal pasien ny dikit loh GK kyk puskesmas lainnya. Singkat cerita sy mw periksa ke dokter anak utk Konsul Krn ada benjolan dileher ank sy dr awal sy diperlakukan GK enk ma si dokter ini kl GK salah nm ny dr nining,tiap panggilan nomor periksa yg msk 2 pasien diruang sblm sy pasien ini jg di bentak dimarahi dikatain sok pinter si ibu pasien dlm hati sy ini dokter GK ada etika dan GK profesional.wkt giliran sy sy kn konsul dan tyk seputar sakit ny ank sy malah GK direspon dilirik dgn mata tajam,trus dibentak LG trus disuruh keluar nunggu obatnya yg nmny GK pernah periksa disitu otomatis sy bingung alur prosedur ny gmn sehrsny dijls dg nada rendah dan ramah PST pasien akn tenang ,dgn diberlakukan sprt itu sy lngsung pergi ke RS lain utk periksa ke dokter THT dan dsni enk kok diterangkan dgn jls walaupun sebentar tp jelas GK kyk di puskesmas SNI.pemimpin puskesmas ny ap GK tw iy kinerjanya pegawai ny.ap GK di ksh traning dlm ucapan atw sejenis yang BS membuat pasien itu aman tenang dan nyaman .semoga pihak pemerintah daerah BS menangani kasus saya ini .loket ny jg cuek bget kl org tyk wes sy rasa pegawai ny perlu dibimbing LG agar BS santun dan sopan dlm bermasyarakat."
Wilis Indah,5 bintang,"poli gigi, pelayanan bagus. dokternya ramah. dateng ditanyai sekuriti, nomer urutan daftar online. trus langsung naik keatas ruang poli gigi tinggal nunggu nomer urut di panggil. setelah di cek. ambil obat di lantai bawah. udah langsung pulang. total waktu setengah jam.an lahh. cuma bayar parkir aja."
Andhika Aprianto,5 bintang,"Pealayananya sangàt baik,petugas juga baik² bersih dan"
Soe Wandi,5 bintang,Pelayanan puskesmas gading bagus dokternya juga ramah semua
Rohim Rjs crew,5 bintang,Tanggapan saya puskesmas gading memberi layanan sangat baik dan memuaskan .
Rosida Ahmad,5 bintang,"Pelayanannya cepat dam bagus terimakasih ya untuk puskesmas gading bener"" best🙏 …"
Tyok1990 Suroboyo,5 bintang,Pelayanan petugas puskesmas Gading sangat ramah dan tanggap.
yasin 123,5 bintang,Pelayanan Puskesmas gading sangat baik & pelayannya Rama rama
tri wahyu,5 bintang,"Pelayanan bagus, pelayanan lebih cepat sekarang"
Live Girls,5 bintang,"Pelayanannya membantu sekali & penyampaiannya juga membantu,utk tempat bersih."
Alfan Ana,5 bintang,Alhamdulillah terima kasih puskesmas gading.. pelayanannya sangat baik dan ramah
Devi Indriasari,1 bintang,"Minta rujukan dari jam 11 sampe jam 1 katanya istirahat apalah , tapi tidak selesai selesai"
andrewisnuprastyanto072 andrewisnuprastyanto072,2 bintang,Pengalaman Datang ke Poli GIGI .sudah Sering kesana Bolak Balik Tapi untuk Yang Ke 2x nya Ini saya di Tanggani Dokter Yang Cowok .. Untuk Gigi Berlubang biasanya Di bersihkan Dulu sebelum di Tambal Sementara dan di kasih antibiotik Tapi untuk ke 2x nya ini saya ngerasain Setelah di Tambal Sementara Tapi Gigi gak malah Sembuh malah sakit Yang berlarut larut dan Gak Karuan Sakitnya..Karena Sebelum di tambal gak di bersihkan tapi langsung di Tambal sama Dokternyaa Yang Cowok .. untuk Dokter Yang cewek sangat Bagus dan Ramah Ketika menangani Customer dan di jelaskan untuk kedepannya tidak boleh makan ini itu dulu
Budi Santosa,1 bintang,"Poli anak/KIA antrian sudah online nomer 1.
datang jam 7(sesuai jam di Nomer Antrian) di panggil masuk ke ruang Poli anak/KIA jam 07.30
Petugas masih ada yang baru datang ,persiapan nyalaian Laptop bersih2 ,ada yang baru sarapan Roti. Jam 08.00 baru di minta nimbang lanjut proses Pelayanan.
Tolong Pemkot PAK WALIKOTA bisa di perhatikan Kinerja Kedisiplinan PUSKESMAS GADING KAPAL LOR"
Siti Cholifah,5 bintang,Banyak wajah baru dengan pelayanan yang sopan dan cermat.....top sekarang
Good Team,5 bintang,"Pelayanannya sangat ramah dan memuaskan, trimakasih 👍 …"
cynthia R.P,5 bintang,pelayanannya bagus. Sudah mulai meningkat pelayanannya. Tapi masih perlu diperbaiki
Mujiatik Riyadi,1 bintang,"Kenapa SPG di mall saat bekerja diwajibkan untuk senyum ramah tamah sedangkan di puskesmas nggak perlu seperti itu🤔🤔🤔
Padahal mereka sedang melayani orang sakit
Udah ngerasain sakit di tubuh nya
Saat berobat ke sana harus ditambah sakit perasaannya 🥺🥺🥺"
Aulia Aulia,5 bintang,"pelayanan baik, petugasnya ramah-tamah"
Shela Erlangga,1 bintang,"Bingung sama sistem Poli KIA, pemanggilan pasien berdasarkan nomer online atau kedatangan sebenernya, saya nomer 18, bahkan sampe nomer dilayar 38 pun nama saya blm dipanggil"
Tyta Cundawan,1 bintang,"Petugasnya sangat tidak ramah. Ditanya baik-baik, jawabnya sangat ketus.
Saya blg ke petugasnya mau mengurus pernikahan pak. Jawab nya, ""itu dibaca kertasnya"". Harusnya bisa dijawab dengan baik jika memang hari itu tdk bisa karena ada halangan.
Sudah 2 kali saya datang mengurus pernikahan tetapi tidak bisa. Alasan pertama, layanan pernikahan hanya ada di hari tertentu. Saat saya datang yang kedua kali, petugasnya sakit dan pergi ke luar kota."
queen rara,5 bintang,"Pelayanan bagus, tenaga medis dan asministrasi ramah"
TA11 _makitaro,1 bintang,Saya kecewa dengan pelayanan di poli gigi . Saya dteng dluan . Tidak ada pemberitahuan sesuai no antrian dlu yang dteng dluan itu yg dikerjakan sekarang sesuai no antriann . Yang nomor antri 3 Bray dteng digarap.  Saya nunggu dri jam set 8 sampe sekarang blom dipnggil krena no antrian pling akhir . Tau gtu dteng jam 12 siang skalian . Enak yang nomor antrian kecil baru dteng udh dikerjakan. Lama lama kalo gini trus saya laporkan ke pak Edy nih puskesmas
Dewii Maysinjar,1 bintang,"Pelayanan di poli KIA dan farmasi kurang sat set ... Kdng bnyk ngomongnya antar sesama tmn kerja , khususny untuk bidan muda/baru magang bnyk pegang hpnya."
Deresya Greta,1 bintang,"tidak semua jenis vaksin untuk bayi komplit di puskesmas ini. kita pakai bpjs itu tidak gratis, tapi bayar per bulan 150.000, mohon untuk pelayanannya di tingkatkan lagi. kerja melayani masyarakat harus ramah senyum."
Aryo Wira,5 bintang,Pelayanan enak ramah sngt membantu pasien
Moh Zainal arifin,1 bintang,Sistemnya amburadul .. Di online jam 7.39 di panggil jam 9.30 molornya lama banget
Suani,5 bintang,Pelayanannya sangat baik dan para pekerjanya sangat ramah
Marchella Nur,5 bintang,Pelayanan dijelaskan detail... nyaman... pelayanannya top
Alvian Brabas,1 bintang,"Sangat lama. Malah ngobrol heboh sesama rekan kerja, ngambil obat aja lama harus di samperin ke depan pintu ruang obat nya padahal di dalem pada main hp"
Mbah Mar,5 bintang,"Pelayananya cepat, tingkatkan pelayanan seperti ini"
Asroni Angelita,1 bintang,Ya Allah masa dari dulu sampai sekarang pelayanan sangat ielek banget masa saya minta surat rujukan harus nunggu hampir satu jam padahal diruang tggu sudah gak ada pasien.
Roberto Sailen,3 bintang,Pelayanan puskesmas yang kurang ramah. Sebaiknya diantar jemput saja karena lahan parkir tidak ada apalagi untuk roda 4. Akses susah dijangkau karena masuk ke dalam gang yang sempit.
escalera parfume,1 bintang,"Panggilannya gak jelas, suara numpuk-numpuk, tolong diperbaiki lagi"
Eni Wijayanti,5 bintang,Pelayanan sangat baik dan detail.cara menjelaskannya
Aprilia Safitri,5 bintang,Pelayanan baik.. ramah.. dan sangat membantu
Fauzi 2016,1 bintang,Minat surat rujukan ke RS buat ibu hamil malah suruh periksa dulu di RS suruh minta apa lah. Baru nnti dikeluarin surat rujukan nya. Padahal Sudah ada keluhan yg harus ditanganin RS. Puskesmas Simokerto gak gitu. Emang gak ada O**k
Vinchy Permata,2 bintang,"Pelayanan sangat baik, tpi pas ambil obat ya ampunn lama sekali. Dpt nmr antri an 12 mash blm di panggil² . Kurng cepat pelayanan ambil obat nya"
Lia Anggraini,5 bintang,Layanan cepat ramah
aris riko (print),5 bintang,Pelayanan sangat baik dan memuaskan👍 …
jhenifhen putriselvia,5 bintang,"pelayanan sangat sangat baik, ramah, dan informatif👍👍👍 …"
Sitiaminah,5 bintang,"Pelayanannya bagus, mbaknya ramah"
Taniyaa Uyee,5 bintang,"Puskesmas Gading

Puskesmas yang lokasinya berada di jalan Kapas lor depan mushola al-ishlah. Buka dari pukul 8 pagi senin - sabtu. Suasana ramai jika sudah menjelang dhuhur banyak antri para pasien baik berobat maupun untuk meminta surat rujukan. Pendaftaran sudah online tinggal menunggu nomor dipanggil."
Zvoraa,1 bintang,"Pelayanan lama sekali, tidak ramah"
Ovia Febri,1 bintang,"Pelayanan bad, pengambilan obat sangat lama bisa sampai 1jam lebih hanya untuk ambil obat aja, ruang tunggu yg sangat minim"
Bunga Sari,5 bintang,Sangat bagus pelayanannya dan Ramah
Nia S,5 bintang,Pelayanan nya sangat baik ☺
Jay Neotech,1 bintang,Puskesmas yang pelayanannya sangat buruk tidak raham sama sekali sangat burukkkkkkkk
Endang Ningsih,5 bintang,Pelayanan bagus.. pegawai baik baik.
Desy Pramodita,2 bintang,"Bagian poli umum dan kia sangat lambat.
Kita berobat cuma di tanya sakit apa di ketik komputer lalu suruh tunggu di pengambilan obat. Kyk di wawancara aja. Kita berobat untuk di periksa bukan di wawancara. Tidak di periksa di kasur bed. Kurang profesional.
Kia terlalu lama. Di saat mau periksa anak.
Apalagi minta surat rujukan di perlambat.
Untuk poli gigi mantap dan cepat pelayanan"
Wirna sari,5 bintang,Pelayanan yang terbaik petugas nya ramah
Fitri Fatir,1 bintang,Pelayanan pukesmas yg bener2 lelet untuk pengatrian obat segera ditambah pagawai biar pelayanan agar cepat kasihan untuk pasien lansia masak harus nunggu obat aja Berjam2
anggita andi,1 bintang,"Pelayanan di KIA tdk memuaskan dan tidak ramah tama...,sdh 2x minta rujukan gak dikasih malah berbelit-belit,gini percuma pemerintah menyediakan bpjs/kis buat masyarakat tapi tdk berfungsi walaupun persyaratan hanya memerlukan surat rujukan untuk ke rs tapi malah gak dikasih disini,tolong ditindak lanjuti secepatnya...."
Via Duasatu,5 bintang,"Puskesmas gading  pelayanan yang sngt bagus trhdp pasien,,,,"
Star Love,1 bintang,"Buruk sekali pelayanannya.berobat di KIA dokter hanya mendata pasien saja Hampir 10 menit . Buk please ya. Sy ini periksakan anak sy bukan sesi tanya jawab kayak interview. periksa pasien dengan berdiri hanya sekedarnya. (bukan diperiksa di tempat tidur) lah. Gunanya bed buat apa??
Ketika 3 pasien masuk langsung bercampur baur dan periksa ala kadarnya.
Setelah diperiksa . Antrian obat juga hampir 1 jam. Dari antri jam setengah 8 pagi selesai jam 11 siang.
setelah 3 hari minum obat . Anak sy bukannya sembuh . Malah gak sembuh2. Lalu Yg dikasih ini obat apa ?.?? (Obat racikan jadi sy gak tau obat yg diberikan apa)
Percuma daftar bpjs kalau ujung2 nya ke dokter umum. Sama sama berbayar tapi pelayanannya tidak memuaskan. Saya pakai BPJS kelas 1  . Iuran bulanan naik terus pelayanan dan kualitas buruk.
Kami butuh berobat bukan pendataan pasien 😫😫"
Linda Wahyus05,1 bintang,cukup sekali aja berobat di sini
dini indrasuari16,4 bintang,Pelayanannya bagus dan dokternya juga ramah
Cindyella Dewi,5 bintang,Saya puas dengan pelayanannya Bu Gisel
Deasy Sari,5 bintang,"Pelayanan baik,,sangat membantu"
Cinta Rindu,1 bintang,Pelayanan KIA jelek sekali. Yg memakai kartu BPJS mlh di perlambat pelayanannya tidak memuaskan. Mulai antri jam 8 pagi sampek jam 12 siang blm di periksa. Malah bidannya ngobrol tidak ada yg di kerjakan. Tolong pak walikota jawa timur harus di samperin puskesmas gading surabaya. Pegawai nya lelet kasihan pasiennya. 🙏 …
julius wilopo,1 bintang,"Ini no tlp gk bisa di hubungi trs , no wa jg centang aja , sbtlnya yg bisa d akses no brp yg benar ?? Susah jg kl mau tanya2 info pelayanan"
Zeze Zeze,1 bintang,"Nomer urut dr daftar online percuma, krn ujungnya d panggil nama, trus pelayanan nua lambat. Ruang KIA nya jg d gunakan utk ruang vaksin. Banyak orang mengeluh karena lama, datang dr pagi jam 8 sampek jm 10 blm d panggil. Jam dinding mati tidak ada petugas yg ganti baterai"
Ririn Desyana,1 bintang,"Pelayanan buruk, bidannya jahat dan ketus.
Pasien dikatain ""pasien sok tahu"" padahal kita sudah tahu golongan darah kita apa. Mohon diperbaiki pelayanan dan sikap terhadap pasien.
Terima kasih."
Sri Hastuti,5 bintang,"Pelayanan bagus, trima kasih 🙏 …"
Dani Saputra,5 bintang,Bagus dan cepat...dan sangat membantu
icha merlanda,1 bintang,"Pelayanan KIA buruk sekali . Brangkat jm 9 smpk jam 12 blm dipanggil .
Terus panggilan dipilah"" , vaksin ,anak, ibu hamil .
Ga sesuai urutan . Mndahulukan yg vaksin

Pelayanan buruk sekalii .
Bener"" buruk ,"
Yanti Yanti,5 bintang,𝑃𝑒𝑙𝑎𝑦𝑎𝑛𝑎𝑛 𝑠𝑎𝑛𝑔𝑎𝑡 𝑏𝑎𝑖𝑘 …
Arsylia Zein,5 bintang,Tempat bersih penanganannya cepat
Majidatul Korosyiya,5 bintang,Alhamdulillah respon cepat dan masalah terkendali
Salman Faris,5 bintang,"Untuk hari ini, Rabu 17 Mei 2023 saya ke poli Gigi dan pelayanannya memuaskan, dokternya juga ramah. Terima kasih banyak"
Shinta Damayanti,1 bintang,"Lama sekaliii pelayanannya... KIA..
Saya dtg dri jam 7 pagi udh dftr online  dpt nmr antrian 6..Dan sampe jam 9.48 baru 3 namaYg di panggil bukan sesuai nmr urut tpi pake nama..

Trus nmr urut gunanya apa dong??
Tiap kontrol masa gini.."
Tri Faizah,5 bintang,"Alhamdulillah pelayanan bagus cepat,,,"
choliz electro,5 bintang,Pelayanan sangat baik dan sudah online. fasilitas lengkap. hanya saja akses jalan yang terlalu sempit karena lokasinya yang berada di gang kecil.
Firman Fren,1 bintang,"Petugas lab nya kaga becus pecat aja lah, pelayanan sambil mecucu wae, sy diambil darah bekasnya lengan bengkak 1 minggu ga sembuh masih nyeri aja.."
Topan Warsito,5 bintang,Pelayanan bagus
Nur Indah F,5 bintang,"Pelayanan baik sekali, dan respon kpd pasien / masyarakat  sangat memuaskan, dalam penjelasan , yg belum paham di jelaskan sejelas- jelasnya , siap membantu sampai selesai,
Puskesmas Gading pelayanan sangat baik, ramah dan memuaskan ."
Ali Nugroho,4 bintang,"Cukup padat, pelayanannya baik, parkiran kurang memadai karena tidak punya lahan utk parkiran."
Sufiana Fina,5 bintang,Pelayanan cepat dan memuaskan
Sari Byanti,4 bintang,"Pelayanannya kurang maksimal, harusnya periksa pasien satu persatu dengan satu ruangan. Ada 1 dokter dan 1 pasien. Bukan satu ruangan banyak pasien dan 2 dokter"
Regyana Mutiara Guti,1 bintang,"untuk dokter sebaiknya jika edukasi kepada pasien tidak perlu berteriak dan menyentak nyentak, karena pasien bertanya itu karna tidak tau. saya juga nakes, tau capeknya bekerja di puskesmas, jadi minta tolong dikontrol emosinya. terima kasih, semoga menjadi lebih baik lagi"
AMARI JATIM,5 bintang,Pelayanan sangat bagus
Rasti Keisha,1 bintang,"Maaf pelayanannya kurang memuaskan di dokter UMUM periksa nya tidak puas masah ga diperiksa cuma diketikkan lewat komputer udah gitu ambil obat 1 jam padahal disa'at itu juga ada beberapa orang aja dan orang2pun banyak mengeluhnya , jadi untuk saya kurang puas dan malah adikk saya badan juga tambah panas .
Kurang cocok di puskesmas sini .
Itu berobat apa ke kelurahan cuma pake ketikan doang 😡😡😡😡"
Ulfa9mlo Ulfa,5 bintang,Pelayanan sangat bgus👍👍 …
***Kirby ***,1 bintang,"Pertama kali periksa di puskesmas gading dan pelayanan yang sangat tidak memuaskan . Antri cukup lama dan saya dibuat mondar mandir untuk test darah . Padahal saya posisi hamil 8bulan , disuruh naik turun tangga. Untuk test darah pun tidak jelas urutannya bagaimana. Ruangan panas , kursi terbatas , suami tidak boleh menemani istri periksa.

Saat di ruang KIA , AWAL MASUK PERTANYAAN UNTUK SEMUA PASIEN ADALAH APASUDAH TEST LAB . Petugas masih sibuk makan dan ngopi, ruangan KIA PENUH DENGAN NTAH ITU MAHASISWA ATAU SIAPA KUMPUL JADI 1. RUANGAN TIDAK STERIL , KASUR PERIKSA UNTUK TEMPAT TARUH BARANG.

Saat ditanya petugas bukan seperti periksa kandungan tapi lebih mereka menyalin informasi saja dari ibu hamil ke buku KIA.

MAU MINTA RUJUKAN DIPERSULIT , DENGAN ALASAN KONDISI BAYI SEHAT TIDAK MEMBAHAYAKAN !! LAH ANDA TAU DARI MANA? EMANG DI USG ?? YANG PERIKSA AJA GAK JELAS ITU BIDAN KAH , DOKTER KAH? USG GAK , CUMA PERIKSA DETAK JANTUNG BAYI PAKAI ALAT MANUAL GK JELAS, BIKIN PERUT SAKIT!!!!

BPJS ITU KITA JUGA BAYAR TIAP BULAN LOH!!!! JANGAN DIPERSULIT !!! SOP PUSKESMAS GK JELAS !!! GAK NIAT KERJA KALIAN"
