reviewer_name,rating,review_text
Lili Jumeiharti,5 bintang,"Petugas ramah,ruang tunggu kia luas dan nyaman"
Nuril Fahmi,5 bintang,"Pelayanan baik, bidan2 nya ramah"
Amanda Dzakira,5 bintang,Pelayanannya cepat dan petugas kesehatannya juga ramah
Byrnanda Ovidhianti,2 bintang,"Lamaaa sekali .....
Sudah daftar online tapi lama sekali 😮‍💨 …"
cut rizqa ramadhani,5 bintang,Perawat pake kacamata nya manis dan baik
eka zendy,4 bintang,"Pelayanannya sekarang srmakin bagus dan tertib. Hanya saja ruang laktasi kurang diperhatikan, kebetulan istri saya cerita kepada saya mengenai panasnya ruang laktasi begitupun dengan ibu2 yang lain mengatakan hal yang sama sembari mereka menunggu nomor antrian KIA, kata istri saya. Saya harap pemkot senantiasa memberikan pendingin ruangan untuk ruang laktasi agar memberikan kenyamanan bagi ibu dan bayi seperti ruang laktasi di tempat umum lainnya."
RISZA LAILIANA,3 bintang,"Pertama kali priksa kehamilan disini oke bagus. Trs priksa kehamilan bulan depannya kurang oke. Karena saya sudah ambil 2 nomor online sjk smalam untuk priksa anak saya sakit dan priksa kandungan. Ehh dokterny nyuruh saya priksa kandungan esok hari atau hari kamis balik lgi karena pasien anak sakit bnyakk hari itu. Sebal dong ditolak bgtuuu. Walaupun saya tdk ada keluhan kehmilan, dtg hanya priksa rutinitas bulanan saja hrsny ttp dlyni. kita juga punya kesbukkan yg lain dihari yg lain.  Smpe skrg mls priksa lgi dsini"
SA'ADAH NUR,5 bintang,"Pelayanan cepat, dokter ramah"
Gita Fitria,1 bintang,Ksni gara2 puskesmas tambak wedi uda full & tanyak k bag resp rangkah bisa daftar ke poli gigi tapi dokter gigi.nya uda ogah2an nglayani .. pdhal uda blng klau ada tambahan biaya tambal & pembersihan gpp eeh tapi yaa gtu cuma dapet obat nyeri.
Fionisya Mufidah,5 bintang,Kualitas playanannya sangat baik dan cepat
Denny prasetyo,1 bintang,"Untuk pegawainya entah perawat atau apa,kalau sekiranya tidak antri segeralah di layani,jangan ha ha huhu sm pegawai lain di dalam,yg d luar nunggu ber jam2,yang bisa gercep dikit kerja di bidang kesehatan"
Tsaniyya Asmara Sutjipto,5 bintang,"Pelayanan sangat bagus dan cepat, pasien tidak sadarkan diri bisa cepat sembuh dan pulang
Terimakasih puskesmas rangkah"
Yovita Ayu,5 bintang,"Pelayanan semakin baguss.. periksa hamil prtma kali di puskesmas rangkah..
daftar online dulu, datang langsung ke tempat pendaftaran, lalu ke kia nunggu no antrian d panggil.. klo no antrian uda kelewat lgsung bilng petugas yg stanby d dpn ruang kia... antrian tdk terlalu bnyk.. pelyanan cepat, petugasnya ramah dan baik sekali.. sekarang juga ada usg 2d untuk priksa hamil di poli KIA.. trimakasih puskesmas rangkah"
Fatah Ahmad,4 bintang,"Pelayanan lumayan cepat, segera ambil antrian hari sebelumnya, bisa online atau datang langsung 😄 …"
jena wroblewitz,2 bintang,"Pelayanan buruk, bilangnya antrian dipanggil selang-seling untuk macam-macam poli tp tunggu ditegur dulu baru dipanggil selang-seling. Kurang gercep istilahnya petugasnya. Apa karena gratis nih jd disusahin warganya?
Dikertas antrian blgnya pukul 07.48 tapi sampai saat ini baru dipanggil nomer 10 untuk poli umum."
Annisa salsabila,5 bintang,pelayanannya ramah dan jg cepattt
Rama dk,1 bintang,"Pelayanan BURUK SEKALI, masa antar istri antri di KIA sejak pagi jm stgh8 smpek jam10 blm jg dipanggil, padahal sdh antri pakai NO ANTRIAN tp yg dipanggil malah lewat NAMA. Orang yg baru dateng, tiba2 ujug2 langsung masuk dilayanai. Alasan petugasny sdh dipanggil drtd, padahal sudah jelas2 nunggu dr pagi di ruang tunggu!!!!"
Malea Nomi,1 bintang,"Tetep aja ya bun, walo bayar tiap bulan buat BPJS 4 jiwa, kalo namanya BPJS ya tdk terlalu direken.

Betul pepatah ngmg, ada uang abang disayang, gak ada uang abang ditendang.

Saya ke poli gigi mengeluhkan gigi ngilu, tp ternyata tdk ditangani apa2, pdhl gigi saya lubang, dikasih obat aja nggih...

Gundulmu buk, namanya gigi lubang ya ditambal bukan kasih obat minum.
Sama aja deh nurut saya perlakuannya, walo judulnya lebih baik. Cuma bisa ngguyu."
Baharudin,1 bintang,Pelayanan buruk sudah di suru bayar sana sini tetap aja saya di tulis buta warna persial padahal ruanganya yg terlalu gelap karna masih pagi sudah di matikan lampunya riwayat buta warna pun saya tidak ada karna susah berkali2 tes lulus.
cia kirana L husein,3 bintang,Hanya perpanjang rujukan menunggu 2 jam keren sekalii
21-077 Alexander,5 bintang,Layanan cepat dan sangat ramah.
3130021009 LUTFIAH FITRI MAHMUDAH,2 bintang,Pelayanan nya kurang baik
Mei Sidiq,5 bintang,"Pernah saya daftar online ke dokter umum,pas di panggil ternyata kata dokternya harus ke poli KIA, tidak menunggu lama akhirnya di panggil di KIA, pelayanannya cepat dan tanggap,semoga kedepannya lebih baik lagi."
Lilik Farida,5 bintang,Semua team nakes ramah dan baik👍 …
agung tyo,1 bintang,"Antrian nomer 3 tp kok sampe jam 10 masih disuruh nunggu panggilan, udah daftar dan segala macam prosedur sudah dilakukan namun masih disuruh ngantri sedangkan di ruangan pemeriksaan umun tersebut sering keluar masuk pasien lain yang nomer antriannya besar / lebih dari 3"
Suprihatin Petiringsih,5 bintang,"Puskesmas Rangkah adalah pelayanan kesehatan yg terdekat dan baik dlm pelayanan ,
Perubahan nya setelah adanya covid kadang untuk tensi Tek darah harus minta dulu ya baru di tensi SM suster/ perawatnya,  kami setuju ya kl itu sdh jd aturan pasca covid, selama pasien juga di layani tensinya ,
Maju terus Puskesmas Rangkah"
Ivu Anggraeni,1 bintang,"Pelayanan buruk, dri tukang parkir apalagi mbak2 loket duh juedees.e minta ampun. Pelayanan publik tp ngomongnya kasar2,puskesmas lain gk kyk gtu . Tlong pemerintah sby dibenahi dan diperhatikan nih dri sluruh bagian pasti ada aja yg kasar,jutek,judes... tlong dinote ,smw yg komen hmpir sma loh kritiknya"
Rani Anggun,5 bintang,Fasilitas sudah baik.tapi untuk selebihnya lebih di tingkatkan lagi untuk peralatan.pengeras suara . Dan alat pendeteksi bayi. Karna dari pengalaman dulu masih terngiang ngiang .semoga puskesmas Rangkah  semakin maju lagi kedepanya
Tantra Rahmadia,1 bintang,"Kalau ada rating nol saya beri rating nol. Pelayanan  mbulet dan bertele-tele. Mau minta surat rujukan untuk periksa covid ke RS saja susah, disuruh nunggu dua bulan. Dikira sakit mata ikan kali.

Sudah tau positif covid dan puskesmas tidak ada obat, masa minta rujukan ke RS saja masih dihalangi. Lalu saya bayar bpjs tiap bulan buat apa? 😏"
Selvie Liao,5 bintang,Banyak warga yang belum mengerti ambil antrian bisa secara online di ehealth. Banyak yang mengandalkan petugas utk enty antrian. Lalu pemanggilan nomer juga kadang macet. Sehingga menyebabkan antrian panjang dan lama.
Christ Channel,5 bintang,"Puskesmas Rangkah berubah total.
5 tahun yang lalu , kekurangan  nakes, sehingga layanan untuk pasien/warga agak terganggu, karena para nakes juga melayani kesehatan untuk warga.
Perlu diketahui, Puskesmas Rangkah mempunyai wilker Kelurahan Rangkah, Kelurahan Ploso dan Kelurahan Tambaksari.
Jadi bisa dibayangkan, betapa repot nya para Dokter dan Nakes di Puskesmas Rangkah.
Lain halnya , bila Puskesmas Rangkah hanya mengurusi wilker Kelurahan Rangkah.
Tentu tidak banyak komplain.
Para dokter dan nakes sama halnya dengan kita, yaitu sama sama sebagai manusia.
Manusia yang punya rasa capek, lapar etc.
But now, Puskesmas Rangkah sudah berbenah banyak meskipun masih juga nakes yang melayani kesehatan secara door to door, mulai dari RW satu pindah ke RW yang lain.
Semangat..."
Dea Davita,5 bintang,Puskesmasnya memiliki lingkungan yang asri. Petugas kesehatan serta staff puskesmas ramah dan memberikan pelayanan yang baik kepada pasien.
Coconopa Laa,1 bintang,"Pelayanan vaksinnya sangat kurang sekali & Sangat buruk sekali. Tolong untuk memberikan informasi terkait pelayanan vaksin yg terkendala harus dijelaskan dengan sabar JANGAN MALAH DI BENTAK . Sebaiknya jangan judes ketika memberikan informasi. Saya sudah bolak balik ke PUSKESMAS RANGKAH tetapi pelayanan tetap saja buruk tidak ada perbaikan dalam pelayanannya .Seharusnya di Perbaruan pelayanannya untuk semua sektor pelayananya, bila ganti pegawainya di bagian pelayanan"
Ryka Novitasari,5 bintang,pelayanannya bagus dan cepet
Melati艾茉莉,2 bintang,Kurang pelayanannya. G akan balik kesini klo g kepepet. Dari kecil smpe gede mending berobat ketempat lain kurang garcep semuanya disini. jadi. Antri dari jam 7 pagi smpe jam 9 belum di panggil hampir pingsan jdinya. Pelayanan cuma smpe jam 11 siang pelayanan nya masa2 pendemi. Ada dokter yg baik biasany di poli anak. Yg di umum ada 1 dokter yg galaknya nauzubillah.
Adhe Deasy,1 bintang,"Sangat buruk
Menunggu sangat lama, orang sakit di bentak2 sama mbak"" nya  loket nya, klo gak ada kembalian jangan bentak"" dong
Pas udah di poli umum eh malah gak di periksa TTV, suhu udah 40C, dapat izin sakit cuma sehari, minta 2 hari di tertawain sama perawat nya, dan suruh balik besok lagi klo mau nganbil surat sakit.. di rantauan sendiri mana sempet badan udah sakit semua nyeri panas sampe kost gak turun"" , pelayanan kesehatan wlopun gratis setidaknya manusiawi.."
indri sari,1 bintang,"Pelayanan buruk . KATANYA MELAYANI PUBLIK tapi ko pelayanan sangat rendah sekali. Seharusnya pelayanan publik itu harus bisa melayani dengan sabar . Ko malah di bentak"""" gaadiberi solusi malah di bentak"""" Namanya juga masyrakat tidak tahu itu harus dibenahi dan dijelaskan dengan sabar posisinya sama orang tua yakan ? Harus dipertanyakan untuk pelayanannya yang sangat kurang sekali !!!! MENYANGKUT PELAYANAN MASYRAKAT"
Syam Sailor,1 bintang,"Buat pemkot surabaya tolong puskesmas rangkah ini pegawainya di rombak semua.sungguh pelayanan sangat buruk dan sangat mengecewakan sekali.pegawainya kerja terlalu nyantai,lama,kurang ramah dan bener2 jauh dr kesan melayani.padahal ini masalah nyawa,dan mereka bisa makan jg dr masyarakat gajinya.tp pelayanan sangat buruk!"
neng inces,1 bintang,"mbak² e kasar tenan👍. embah saya vaksin sudah sepuh dibentak². dari vaksin d1 - d3 tetep ga berubah kasare, bentak² i tiyang sepuh🙏 padahal boten puron nopo², cuman hadir vaksin saja dan nanya pas pengambilan nomor antrian😊 …"
Lidia Warren Gunawan,4 bintang,Dari luar tampak kecil tetapi setelah masuk ternyata luas. Tempat tunggu untuk vaksin lumayan bnyk kursi. Jd lebih nyaman tidak menumpuk. Pelayanan cepat
EKO EW,1 bintang,"Penanganan lama
Dokter ya galah judes
Jm8 abil atrian berakat pagi biar cpt ehh malh jm 11 baru di paggil,,"
Raih Rizky,5 bintang,"ruang tunggu bersih. Pasien, petugas, dan tenaga kesehatan ramah. pelayanan cepat cuma tidak transparan brp daftar tunggunya sehingga harus sabar menunggu tanpa kejelasan perkiraan dipanggil. Posisi speaker yg hanya 1 menyebabkan kurang jelas di tempat duduk yg agak jauh krn pasien2 & keluarga sdg ramah-tamah berbincang"
Semar Mesem,1 bintang,puskesmas rangkah sama sekali pelayanan ke pada masyarakat sungguh dan sungguh sangat lemot alisa bertele2 dan lama.semoga buat pemerintah kota tau dan mau turun tanggan buat pelayanan puskesmas rangkah bener2 mengecewakan.buat masyarakat klo mau ke sini mohon cari puskesmas lain yg lebih cepet dan profesiaonal drpada kecewa bila ada yg sakit atau periksa mendesak.makasih
Yoga Adita,1 bintang,"Dimana² itu prioritaskan pasien
Yang kerja disitu harusnya lebih sopan ke pasien ini malah pasien yang harus lebih sopan ke pekerja nya.
Enggak semua pekerjanya sih cuman ada 1 pekerja nya ada yang songong bgt perempuan"
Rubiyati 99,5 bintang,Pelayanan mantab n selalu ramah ..lanjutkan utk hal2 yg lebih baik lagi ke depan nya..sukses selalu puskesmas rangkah surabaya
Dodiksugianto81 Sugianto,1 bintang,"layana tidak memuaskan petugas telalu banyak berguarau Dan kerjanya jadi kurang maksimal, terutama petugas loket sudah antri berjam jam gak dipangil pangil, kata petugas bagian KIA suru Tanya ke loket lagi Dan jwban petugas loket data Sudan ada di petugas KIA. dan saya tnya ke petugas KIA lagi, tp jawaban Dr petugas KIA datanya belum masuk, akibat terlalu banyak berguarau jd kerjanya kurang maksimal,"
Callista Rohmana,1 bintang,"Saya adlh orang kesehatan,tepatnx bidan.jd sedikit byk tahu tentang obat.bukan pertama kali saya dikecewakan dipuskesmas ini,bisa dibilang sering.andai aj pbjs itu bisa dipkai berobat kemn aj tnp pkai mnt rujukan ato ap lha,mgkn saya g pkai ke pkm.dalam 2 bln ini 2 kali radang tenggorakan saya kambuh.yg bln lalu smp dua kali priksa g sembuh.akhirnx saya bl obat sndr diapotik.kali ini diulang lg.radang saya kambuh lg cm diksh vit c&ibuprofen😄.g mslh klo blm sembuh balik,yg g mbetahi kan g sumbut antrinx?emg klo bpjs diksh obat ecek2 gitu y?
Jd tolong lah perhatikan bnr2 keluhan pasien.qt bpjs itu bayar."
Nur Malaa,1 bintang,Pelayanannya kurang ramah apalagi sama tukang parkirnya! Mau vaksin kedua mala dipersulit katanya nunggu hari senin ini giliran senin kesana mala dibilang gaada jadwal vaksin sebelumnya juga vaksin pertama ya disini juga
Nur Sofiah,5 bintang,"Pelayanan nya sdh cukup baik,dokter nya tdk pelit memberikan penjelasan pada padien"
Jhony Depp,4 bintang,"Dapat antrian no 18 padahal dah daftar online , saya pikir lama antriannya ternyata cepat juga , untuk mbak nya yg paling ujung kalo menghadapi pasien itu mbok ya yg ramah , overall bagus lah mulai dari pendataan data diri sampai ke dokternya semua okey"
Rise Anggriani,1 bintang,"Pelayanan lama sekali Di Kertas antrian Pukul 07,59 tapi Sampai jam 10 masih Belum di panggil
Pukesmas macam apaa"
Dani Saputro,1 bintang,"Puskesmas jelek gajelas..masa cek darah nunggu hasilnya sebulan..,,,😅😅.tutup aja mending …"
Hanna Party,1 bintang,Bulan lalu kinerja nya bagus tapi semakin kesini pelayanannya lambat. Sudah daftar nomor antrian lewat online disuruh langsung ke ruang KIA uda nunggu 1 jam setengah pas Uda dipanggil malah disuruh ambil nomor antrian lagi. Kecewa
Laili Nurul,5 bintang,perawat dan dokternya gercep
puput muhajir,5 bintang,Masya alloh bu dokter giginya  ramah bgt sabar ngadepin si kecil.....makasih njeh
Sintya Revita,1 bintang,"Pelayanan sangat lama , antrian tidak sesuai kasian ibu2 bawa bayi, anak2 yg menunggu dari pagi jm 7 sampai jam 11an belum dilayani
Begitu pula dengan saya yang hamil dan ibu2hamil yg lain yg udah antri dr pagi , dan ini bukan yang pertama kalinya 😔
Tiap kali kesini antriannya selalu begitu"
puput yustin,1 bintang,"Saya lg hamil n ini sdh mau mengeluarkan tanda² persalinan. Alias sdh pmbukaan 2 kata bidannya. Tp bidannya suruh nunjukin hasil Swabb dr puskesmas.
Sdgkan hasil Swabb pcr dr PKM Rangkah g kluar² pdhal sdh 1minggu.
Sdgkan PKM nya ngg mmperbolehkan saya utk minta rujukan.
Ini bumil nya jg bawa nyawa looh.
Orang mau lahiran malah di pontang panting sana sini.
👎👎👎👎"
S_L Family,1 bintang,"Kecewa dengan pelayanan loket nya kurang profesional.
Yg antri Online gak ada panggilan,tapi pas di tanyain katanya sudah lewat estimasi padahal  kita sdh nunggu dri tadi ( 30 menit sebelumya ).

Loket nya kurang tertib,di depan banyak orang yang bergerombol."
Santy Qurreta,5 bintang,Biasa aja
Shella Nur Qorry,1 bintang,"Apa pelayanan nya kalau menggunakan BPJS memang di persulit  ya ?? Ayah saya setor tes dahak hari ini 29/08/2018 di puskesmas, dan hasilnya ditunggu hari senin 03/09/2018 ??? Knp harus selama ini ?? Ayah saya sudah sesak nafasnya, apa iya harus nunggu hasil tes dahak nya senin 03/09/2018 ?? Tolong dijelaskan knp harus selama itu proses nya ????"
Rika Juniarni,1 bintang,"Pelayananx lambat,padahal pegawainx byk.trus untuk farmasi sebln yg lalu tetangga saya dpt resep tetes telinga katanx kosong disuru bl diluar.hr ini anak saya jg dpt resep tetes telinga jg msh kosong.ap klo obat hbs g laporan?kan uda sebln lbh kosong.mengecewakan yg skt.trus buat ap ad bpjs mandiri klo msh bl diluar?"
XXX XX,1 bintang,"Pelayanan parah dan ogah""an melayani pasien.. mohon dapat segera di benahi manusia sampah seperti ini karna dapat menghambat kemajuan puskesmas.!!!"
Dimas Aji Nugroho,1 bintang,"Kinerja lambat di tulisan tertera BUKA jam 7.30 tp nyatanya sampai jam 8 belum buka, pelayanannya juga makin lama makin kurang memuaskan, tanpa ditanya keluhannya apa langsung dikasih obat yg gak jelas"
Candra Meii (Ginukk),5 bintang,"tambah apik ,nyaman tempate ,tambah canggih modern, dan trus belikan layanan terbaik puskesmas rangkah 👍selalu kesini klo berobat karena dekat rumah …"
Buy Inilo,1 bintang,"Bad service, namanya juga pake BPJS, yadahlah ... Nasib nasib...."
Wachid 608,1 bintang,Pelayanan publik kesehatan kok lama antri nya . Gak kasihan sama pasien yang menderita kesakitan . Pelayanan lama dan tidak memuaskan !!!!!!!
Fahri Motovlog,1 bintang,"Pelayanan Lab nya parah,  sudah antri lama,  eh yg punya kenalan orang dalem yg di dulukan. Mohon diperbaiki lagi pelayanan nya"
Marie Juniati,5 bintang,Sebagai Kader Surabaya Hebat dari Puskesmas Rangkah saya bangga bisa bekerjasama dg seluruh Nakes di Puskesmas ini. Karena Puskesmas Rangkah saya bisa nambah ilmu & pengalaman. Puskesmas Rangkah👍🏻👍🏻👍🏻⭐⭐⭐⭐⭐ …
Erna Susilowati,5 bintang,Puskesmas Rangkah adalah puskesmas yang sangat bagus dalam hal penanganan orang sakit selain itu lingkungannya bersih sehingga membuat semua orang nyaman
Erika Kristi,5 bintang,"Puskesmas rangkah memberikan pelayanan yg sesuai d harapkan warga kelurahan Ploso,,, efektif dan gk ruwet"
Yuli Deasuka,5 bintang,"Alhamdulillah...
PKM Rangkah tmptx nyaman
Playananx Ramah
Obatx bnyk yg cocok
Smuax sngat baik & boleh diacungi 👍"
Putri Inayah,5 bintang,Pelayanan baik sekali dan cepat.. Tidak ribet.. Dan para nakesnya 👍👍👍 …
Dhyta Vhiia,3 bintang,B aja
Retno Savitri,4 bintang,"bagus, tapi kadang lama karna kadang ada gangguan on line dg BPJS nya."
Suhar Tina,4 bintang,Waktu saya vaksin boster ngatri dikit gk pakai antri panjang saya senang
alfin winanto,5 bintang,"Pelayanan cepat , daftar online dapat nomor 11 , datang jam 7:30 langsung dipanggil , dokter dan perawat ramah . (Poli umum)"
Novianti 07,5 bintang,Ramah dan cepat
Nenek Moyang TV,1 bintang,"percuma juga antri tes swab di internet, dipanggil nya juga sesuai yg datang! Layanan opo...  👎 …"
ikafebiyanti setiana,2 bintang,Agak kecewa dan kurang ramah
mala_0813 mala,5 bintang,"Lanyananx memuaskan,nakesx ramah jg baik"" smuax..."
Ignatius Reza A.,5 bintang,Good quality. Pelayanan cepat & ramah. Kebersihan memuaskan.
Mat 'Oke,5 bintang,staf udah okay cuma kecepatan melayani terutama antrian perlu ditingkatkan lagi
Daniel Yulianus Christiawan,1 bintang,Pelayanan untuk vaksin sangat lambat . Beda dengan tempat lain
Maria Regolinda,5 bintang,anak sy batuk sesak napas tp di.kasih obat 3 hri sembuh dan hilng ampe skrg puji Tuhan
Ratnawati Ratnawati,5 bintang,Puskesmas rangkah pelayanannya bagus jangan ragu berobat disana👍👍👍 …
