reviewer_name,rating,review_text
Ananda Listyana Putri,1 bintang,"Nunggu 2,5 jam ngantri di poli gigi tapi gak dapat apa2. Terus nomer antrian saya dimundurkan, yang aslinya 19 malah dicoret diganti 20. Terus yang saya sesali alat untuk membersihkan karang gigi bilangnya gak ada. Kenapa kok gak pas waktu saya ambil nomer antrian dibilangi kalo alat untuk membersihkan karang gigi gak ada gitulo...
Sia2 yang ngantri 2,5 jam. Alasannya saya yang kesiangan lah, padahal saya ngantri jam 9 pagi sampai jam set12 siang, alhasil gak dapat apa2"
Riman Hurrem,5 bintang,"Baru kali ini saya menilai pelayanan publik bintang 5. Krn memang se amazing itu. Ke puskesmas sidotopo ini saya baru 3x. Dan Saya cukup kaget 3bulan sudah tidak pernah kesini. Sekalinya perpanjang rujukan tatanan sistemnya beneran sangat teratur. Berasa di RS swasta. Apalagi yg daftar online. Sampai, cetak struk, tunggu bbrp menit, dilayani, pulang. Dan estimasi periksa yg ada distruk gak beda jauh dengan jam dilayani dipolinya.
Terus utk tempat tunggu diluar jg diberi tempat duduk jadi didlm itu gak pengap terlalu banyak orang, krn kebanyakan menunggunya didalam.
Kalau untuk masalah rujukan disini tdk pernah mempersulit. Kalau bnr dibutuhkanmaka akan diberi. Utk Sdm dari tukang parkirnya yg mas muda itu. Sangat sigap menantu motor. Tadi sempat HP saya ketinggalan di jok. Eh tbtb masnya datang cari saya dan bilangada barang ketinggalan bu. Wah jujur bgt SMP berebes mili saya masih ada loh orang yg mau jujur😭. Trs utk pak satpam yg di loket dari dlu udah emang oke bgt  pling sabar diantara yg lain gak pernah jutek. Sampe sekarang tetep gak berubah. Saranghae pak👏. Terus untuk pegawai2 yg ad dimeja hari ini beliau2 sangat ramah jd ketika saya ajukan pertanyaan gak takut utk bertanya, mohon maaf nih utk sebelumya byk yg jutek. Kali ini tdk. Alhamdulillah. Dan utk yg dipolo gizi. Aku saranghae jg ramah2 bgt loh.Perataha kan terus ya. Saya jadi bangga sebagai warga kecamatan semampir mempunyai layanan kesehatan masyarakat seperti ini. Smoga pegawai puskesmas sidotopo sehat slalu dan selalu ramah melayanimasyarakat❤️❤️a"
jamal barmim جمال بارميم,4 bintang,"Pelayanan standar, sayang 1000 sayang dari satpam sampai yang di meja semua kurang edukasi cara menegur mau pun menyampaikan selalu kurang ,alangkah baiknya bila mereka di edukasi kan cara menghadapi para pasien dan pengantar ,semua baik yang kurang hanya kurangnya menghadapi pasien. Ingat keadaan pasien itu rata-rata bingung takut dll."
Rohana Rustania,1 bintang,"Test kesehatan di poli KIA pelayanannya sangat buruk.
3x saya datang ke puskesmas. Pertama, hari sabtu saya datang, ditolak karena alasan hanya menerima 5 orang, lalu saya didaftarkan untuk hari senin. Ketika hari senin saya datang, ditolak lagi dengan alasan lab sedang dipakai, yang Seharusnya hal tersebut bisa diinformasikan sejak hari sabtu. Lalu hari kamis saya datang lagi, saya hampir ditolak lagi karna alasan hanya menerima 7 nomer, sedangkan saya mendapat nomer antrian 8. Tapi saya berusaha bicara dengan satpam, dan syukurlah satpam mau membantu untuk tetap mengumpulkan data saya di loket.
Bagian loket kurang informatif dan Bidan di poli KIA sangat judes, hasil lab keluar sangat lama yaitu sekitar 2,5 jam'an. Jika bisa memilih, Saya lebih baik test kesehatan diluar meskipun mengeluarkan biaya daripada buang waktu, buang tenaga, dan emosi. Tapi karena suatu persyaratan yang mengahruskan untuk melakukan test kesehatan dipuskesmas ini, akhirnya saya lakukan.

Yang mau saya tanyakan:
- apa benar ada keterbatasan penerimaan pasien di puskesmas sidotopo dengan alasan pandemi, sedangkan dipuskesmas lain, saya tidak merasa adanya hal terserbut?
- jika memang benar ada keterbatasan penerimaan pasien, berapa orang perhari? Dan tolong bagian loket bisa menginformasikan secara jelas dan baik kepada calon pasien yang akan mendaftar, supaya pasien sudah mempersiapkan dan tidak bolak-balik.

Untuk poli KIA benar-benar harus ditegur dan diperbaiki pelayannya.

Mudahan-mudahan kedepannya ada perbaikan sistem dan layanan dipuskesmas ini."
Bu Dewi 05,1 bintang,"Pelayanan buruk di Poli KIA nya, periksa KIA dipanggil nama saya tapi waktu masuk ke poli KIA malah bilang ga ada yg manggil padahal jelas"" satpam dan petugas kebersihan denger

Karyawan di dalam ada 3 tapi sangat lama sekali
Dan jutek waktu ditanya dan Konsultasi keluhan jawabannya malah biasa faktor hamil bukan di kasih solusi atau tindakan apa""

Tolong diperbaiki"
Ratna Sari,1 bintang,"Di poli KIA pelayanannya lemmot, nomor antrian 2 baru diperiksa jam 8lebih, disuruh ke lab tes darah, katanya nunggu 2jam.. udah 3jam nunggu belom selesai2 disuruh sabar nunggu dipanggil, tapi didalem malah santai2 main hp
Diperbaiki lagi pelayanannya"
diela nurhadi,2 bintang,"Antrian imunisasi barengan sama antrian ibu hamil. Antrian imusasinya lama banget bikin anak rewel.
Tolong diperbaiki lagi pelayanannya.. karna anak bayi antri tidak pake masker sebagai ortu agak was was. Karna antrian bareng dg poli lainnya."
Rofi'i aveiro,1 bintang,"Datang jm 8 untuk vaksin dosis 3, dan udah daftar disuruh pegawai disuruh duduk nunggu dulu dan sampai jam 9 baru dibilangin kalo syarat vaksin 1 obat harus nunggu 4-5 orang baru bisa dimulai, dan disana baru 3 org aja otomatis blm dimulai"" sampe nunggu 1 org lagi, dan pertanyaan saya.
Kenapa gk dikasih tau syarat.nya harus nunggu selama itu knpa baru ngasih tau pas saya udah nunggu 1 jam!!!"
Romi Ubaidillah 29,1 bintang,Pelayanan dokternya sangat kurang padahal saya baru pertama kali ke sana tapi mendapatkan pelayanan yang tidak bagus
Jayanti Rahman Sari,1 bintang,Tiap kali kesini selalu kecewa sama pelayanan poli KIA yang awal dipanggil belakangan yg akhir di panggil dluan
Reynita Mey,2 bintang,"kelamaan periksa KIA, habis periksa disuruh di lab nunggu 2 jam, 2 jam udah disuruh balik ke KIA pas dicek katanya nunggu dl sampe jam 11 blm selese, pas nanya lagi, petugasnya malah main hp terus"
Fiqih Firmansyah,1 bintang,"Pelayanan poli KIA sangat lama sekali dari jam 7 pagi sampe jam 11 gak di panggil, pdhal karyawannya hp an aja di dalam tolong di perbaiki"
Keynan Akmal,1 bintang,Pelayanan lama. Pasien terlantar berjam jam
Azka Maulana,1 bintang,tolong pak eri cahyadi..di cek puskesmas sini cuman minta rujukan aja kok teribettt .amat baru kalau sakitnya parah  baru di kasihh...
Baby Roel,1 bintang,"pelayanan  lambat  bangettt .   Kemarin saya di puskesmas lain dpt hasil lab nya cepet .  Suntik print slesai .

Lah ini nunggu hasil lab   berjam jam     hampir setgh hari nunggu .  .  .
Pengen labrak  tapi mau gimana lagi .
Udh judesjudes .

Pokoknya buruk bgt  pelayanan ."
natasya lee,1 bintang,"Mau vaksin covid 19 di puskesmas ini ditolak, karna bukan KTP sidotopo, padahal saya di puskesmas simolawang antrian panjang, petugasnya tidak ramah. Padahal disana cuman antrian 3 orng. Kan saya masih warga surabaya"
Oziey Mokonk,1 bintang,"Pelayan untuk umum sangat lambat dan mnta surat istirahat sangat sulit.nmanya orang sakit klo mnta surat istirahat jangan di persulit
Pelayanan sangat buruk sekali"
Muhammad Ahmad,5 bintang,"Puskesmas yg sangat membantu, baik pelayanan yg baik dan tempat yg bersih dan rapi."
Yasmin Laily,2 bintang,Pelayanan di poli umum sangat lambaat.... benar2 mengecewakan. Tidak bisa cepat seperti puskesmas2 lain sperti di puskesmas sidotopo wetan & pegirian disana pelayanan sangat cepat tdk seperti d puskesmas sidotopo.
Bintang Antakesuma,4 bintang,"Pelayanan ramah, mmg harus antri sesuai urutan."
Rendy Ariyanto,3 bintang,"Dekat wisata religi Ampel, jadi yang kebetulan berobat kesini bisa sekalian mampir ke makam Sunan Ampel, tinggal nyebrang jalan."
Umar Ali,1 bintang,"Jam buka sampai jam 16.00 , jam 11 & jam 12 siang pelayanan sudah banyak yang di tolak"
Teh Seduh - Siya,4 bintang,Terus maju yah !!
Yanny Dana Indrawati,3 bintang,Mau tanya kalau imunisasi di puskesmas sidotopo masuk dalam kategori apa ya KIA atau Gizi
Budi Doremi,5 bintang,Pelayanan cepat dan ramah
Lina Fitriyana,2 bintang,Pelayananya buruk.bagian pendaftarannya judes.cm satpam aja yg ramah.
Rendy Dwi Sutrisno,3 bintang,"Sudah pindah k jalan pegirian,, ini alamat yg lama.. hapus dri google map aj"
Ubay einstein,4 bintang,Penanganan nya Lebih Cepat dari yg dulu
Joni Pratama,3 bintang,Antreannya lama bingit
Deni Fazani,1 bintang,Pelayanannya guateli ... gk msok blas ...
Achoen Kaka,5 bintang,Puskemas dengan bangunan yang baru dan bersih. Pelayanan oke
rendra florence,4 bintang,Jutek2 pegawainya..
kobar rena,1 bintang,puskesmas terburuk payahh!
putri_ neo,3 bintang,Pelayanan yang cukup Cepat dan Ramah
Dudi Rosady,5 bintang,Pelayanan bagus
Zain Fachri,5 bintang,Baik👍👍👍 …
sohasti,2 bintang,Ditolak
Fathiyah Bin thalib,5 bintang,Mantap
joko siswanto,5 bintang,Puskesmas
Atho Smith,4 bintang,"Di suatu hari kebetulan tiba² mati lampu sehingga pasien harus menunggu cukup lama, bahkan ada yg ditunda hingga besok harinya. Saran saya, tempat³ pelayanan masyarakat sekelas puskesmas begini, gen-set (generator pembangkit listrik) harus selalu standby."
Zaynal Putra,1 bintang,Coba lebih disiplin lagi. Kalo nomer antrian awal datang terlambat ya seharusnya mengulang dari awal. Kecewa sekali. Cuma gara gara nomer antrian awal lalu seenaknya datangnya siang langsung periksa. Sini yg nunggu mulai pagi dari jam 7 sampai jam set 11 ga di panggil panggil. Lain kali harus terapin aturan disiplin.
Afrizalr,1 bintang,Poli KIA Yahudi
Ummu Muhammad,5 bintang,
Hilmi Ali,5 bintang,
Hlf Laily,1 bintang,
Turmdhi Miftah,5 bintang,
Maria Andiningtias (Andin),1 bintang,
Detik Ani,5 bintang,
pandhu hadiwinata,5 bintang,
Yunita fi,1 bintang,
Elsa Safira,3 bintang,
Ali Mofi,4 bintang,
Lina Masker Sofia,5 bintang,
Shintaku,1 bintang,
Ferdy Ardiansyah,5 bintang,
Riska Meilani,5 bintang,
Indra Nur M,5 bintang,
Ekhy Kurniawan,4 bintang,
Indah Mahmudah,5 bintang,
Putri Kumala Dewi,4 bintang,
Mustaghfiroh Yusuf,5 bintang,
iko kiut,5 bintang,
Moch faiz,3 bintang,
huma chanel,5 bintang,
