reviewer_name,rating,review_text
Puji Suprihatin,5 bintang,"Pelayanannya memuaskan dan mudah, petugas kesehatan dari puskesmas jagir tamah ramah"
trimo ida,5 bintang,"Sebelum kontrol daftar online dulu supaya tidak antri.
Pelayan ramah,tempatnya bersih"
Supi Supi,5 bintang,Pelayanan kesehatan yg sangat baik Semoga kedepannya semakin memuaskan aamiin
Enny Sulistyaningsih,5 bintang,"Waaaah bagus banget, pelayanannya lengkap, dokternya baik baik, lingkungannya asri."
yuni werdini,5 bintang,"Tdk perlu antri lama, pelayanan yg ramah dan penanganan sesuai antrian n cepat 👍😊 …"
Tri Wahyuni,5 bintang,"Pelayanan baik,ramah dan cepat..
Terimakasih,sukses selalu puskesmas jagir 👍🙏 …"
Deka Purnama,1 bintang,Pelayanananya sangat lelet tidak rekomen kalo kesini pokoknya .... masa antri dari jam 7 pagi baru slese jam 2 siang... kalau bisa jgn kesinii... saya jadi terlambat kerjaaa gegara antriaaann disini
Liessa Setyowati,5 bintang,"Alhamdulillah PKMJagir sdh direnove bangunan bagus tempatnya bersih,sehat pelayanan baik dan cepat 👍👍👍 …"
icha mufaricha,1 bintang,"kalau ada rejeki lebih mending jangan lahiran disini, jika blm ada rejeki semoga akan baik2 saja... sampai anak umur setahun masih trauma lahiran... plg dari puskesmas besoknya pendarahan hebat, sy bilang jgn diepis malah sepihak digunting, seminggu kontrol anak lalu kecerita kebidannya dan cuman bilang ""OH""....."
Random Real,1 bintang,kasir bagus satpam juga melayani dengan baik tp pas nyampek pemanggilan antrian berbelit padahal sudah nunggu 1 jam poli umum sepi tp di bulet2in nyesel padahal gk pake BPJS .
Erlien Listiana,5 bintang,Puskesmas jagir sangat baik layanannya dan ramah2 serta cepat penanganannya
Ztnnrappa (P10120142),5 bintang,"Puskesmasnya bersih nyaman, para petugas puskesmas juga ramah ramah bangett.."
Dyah gemoll,1 bintang,"dtang USG k sini 2x yg pertama dokter ke RS yg k 2 anak dokter sakit dan d gantikan dokter umum tapi lama bngt dari jam 7 smpek jam 9 lebih nunggu, mending USG di dokter kandungan ajah lelet pelayanan juga 👎 …"
Jul Ana30,5 bintang,Pelayanan baik setiap berobat pasti ke puskesmas Jagir jaraknya juga tdk jauh dari rumah
Dinar Sih,5 bintang,"Sejauh ini PKM Jagir banyak memberi pelayanan yang bagus,dan sangat mengedukasi dalam halkesehatan."
Rahayu Wiludjeng,5 bintang,Puskesmas Jagir mempunyai poli yg sangat lengkap dan pelayanan baik sekali dan petugasnya ramah²
Kevin Lintang,1 bintang,"Pelayanan Poli Umum Sangat.... Lambat, Udah Nunggu Lama Belum Nunggu Ambil Obat"
Sri Darijati,5 bintang,Pelayanan bagus dan cepat. Tenaga medis berpelangaman dan sangat terampil
Bu Mudjiati,5 bintang,"Tempatnya bersih memuaskan,pelayanannya bagus,UGD cepat ditangani."
Mimi Romina,5 bintang,"Puskesmas Jagir skrg lebih bagus, cerah ,bersih dan pelayanannya bagus dan memiliki tenaga kesehatan yg ramah"
Wildan perdana putra,2 bintang,"Pelayanan tidak bagus, pihak puskesmas tidak menyediakan mesin fotocopy. Jadi pasien yang sakit harus keluar sekitar 1 km untuk fotocopy. Dan antrianya sangat lama"
Tining Sutilah,5 bintang,"Selain dekat dengan rumah, pelayanan puskesmas jagir juga cukup memuaskan.."
Supar Tinah,5 bintang,Pelayanannya sangat bagus &:para nakesnya sangat ramah & baik
Rachmad Damanhuri,1 bintang,"Sistem kerja pegawai tidak jelas,ngambil antrian jam 7 pagi di tanya balik jm 5 sore katanya bisa nyatanya gak bisa"
Samini Suyono,4 bintang,"Cukup baik , bangunan baru ,semoga pelayannya lebih baik lagi"
Adelia Zahra,5 bintang,Alhamdulillah walaupun ramai pelayanan farmasinya tetap cepat 🥰 …
Oktaviana Indrawati,5 bintang,pelayanan cepat serta dokter susternya juga ramah......
ryan sugiarto,5 bintang,Terbaik. Semoga nakes dan non nakes semua sehat
Moch Ainul,5 bintang,"Samgat ramah, dokternya enak diajak konsultasi dan apotekernya cepat"
Nur Andayani,5 bintang,Puas dgn pelayanan dr puskes Jagir.. pelayanan cepat dan ramah
Felicia Setiawati,5 bintang,"fasilitas pelayanan lengkap sekali, excellent service juga😍 …"
Mj,1 bintang,"Poli gigi pelayanan nya jelek bgt.. periksa gigi bungsu yg jelas"" sakit bgt tumbuh miring nusuk"" gusi dibilang normal,okelah bliau yg jadi dokter nya jd nurut aja mungkin emg benar.. trs krna ada karang giginya dikit jd malah ditawarin scaling gigi.. yaudalah oke scaling aja.. itupun masi kena tambahan biaya pdhl jelas"" memakai bpjs yg notabenenya tiap bulan bayar n pdhl klo baca"" di form mana aja jg scaling di cover bpjs.. selse scaling ga dikasi antibiotik pdhl gusi udh berdarah"".. malah diingetin buat bayar di kasir depan doang n kalo udh selse bayar struk pembayaran nya dikasi ke org yg jaga di poli giginya.. ga dikasi arahan jg buat perawatan dirumah,pengobatan dll nya stlah scaling, scaling nya pun ga bersih sy cek dirumah masi ada bbrapa titik yg ada karang gigi nya td jg krna gigi ada yg mulai berlubang ditawarin buat penambalan gigi minggu depan ke puskesmas lagi.. itupun diingetin lagi kalo ada tambahan biaya juga."
dinda fauziah Widasari,5 bintang,"Puskesmas nya bersih, sejuk dan petugas ramah 🙏 …"
Alip P,5 bintang,Puskesmas jagir sekarang pelayanan tmbh bagus sarana dan prasarana lbh baik
Terbaru Indonesia,5 bintang,"Pelayanan ramah, parkiran luas, tidak terlalu antre kalau datang pagi Hari. Kesini untuk vaksin booster. Saya KTP Sulawesi, domisili surabaya"
Kristiawan Tedjo,5 bintang,Pelayanan bagus sekali mulai daftar sampai ke terapi BATRA sangat membantu. Terimakasih dokter Putri (poli Umum) dan mbak e yg di poli BATRA.sakit/nyeri sendi saya sudah membaik. Semoga semua diberikan sehat selalu. Amiin
Gendis Afiqah channel,2 bintang,"Maaf... baru pertama kali kecewa...
Emank kesalahan ku kok g ngecek dulu... tp saya cm mau ganti rumah sakit aja... dibelit2 ae.. katanya jenjang nya kesitu dulu... baru ke RS tujuan....
Pak... pak... saya tau kalo masalah itu...
Uda saya jelaskan biasanya bisa kalo saya minta rujukan baru langsung ke RS tujuan asal jngn terlambat tglnya...pdhl dulu saya dikasih tau sama orang puskesmas situ... kok sekarang gitu ya... trus kurang ramah jg...
Sebenarnya saya cuma pengen ngecek bisa g kalo langsung ke RS tujuan... tp mereka g ngecek dulu lewat komputer BS g nya..
Kalo pun g BS ya gpp...
Cm pengen tau BS g ya...
JD😭😭😭 pa LG obatnya hbs ....balek awal LG"
Reyki Al,1 bintang,Pelayanan farmasi ny lama sekli . Udh lama2 saya nunggu lbih dri 1 jam. Kok blng ny resep blom d kirim. Padahal dari awal udh  konfirmasi  nama ktny iya. Udh LM Nunggu jwabny  resep blm d kirim. Udh gtu   kesalah mrah2an  farmasi ny malah
amanda fidela,5 bintang,"Pelayanan cepat,, tempatnya bersih dan fasilitasnya lengkap"
ali mubin,5 bintang,"Pelayanannya cepat,enak,nyaman,dan ramah2"
Sumarlik,5 bintang,"Pelayanan sangat bagus,cepat dan ramah."
Atir puspita,1 bintang,"Pengalaman Dari Ibu saya
{ *Pengguna KIS Dari Jokowi* } ,
Kaki sudah bengkok , jalan tidak normal pada umumnya , cuman Sama pihak puskes cuma diberi obat pereda nyeri 12345,"
agustin swastika,5 bintang,puskesmas enak bersih dan nyaman pelayanan ramah dan cepat.
Aliyah Tata,5 bintang,"Tempat bersih, pelayanan bagus N ramah"
oesnaini oesnaini,5 bintang,pelayanan yang ramah dan mudah smg selalu sukses
Nurmadiyah Asmin,5 bintang,Baik dan Pelayanannya sangat memuaskan✨
Artini Soewani,4 bintang,"Pelayanan memuaskan, petugas ramah"
Sukateni Rudi,5 bintang,"Tempatnya sekarang  bagus bersih
Pelayanan Ramah"
Dwi Andayani,5 bintang,"Sangat baik dan ramah"" semua petugasnya"
samiati suwito,3 bintang,"Pelayanan baik , semoga semakin sukses"
Umi Sa'adah,5 bintang,"Pelayanan yg bagus , ramah dan nyaman"
Suliati Kasri,5 bintang,Pelayanan di puskesmas jagir sudah bagus.
Muhammad Syafi'i,2 bintang,Pelayanan poli umum lama sekali antri 3 jm lebih
Poetri Tunggal,5 bintang,"Pelayanan cepat sergap, tempat nya bersih"
Sunarti Galek,5 bintang,Pelayanannya cepat ramah dan tempatnya nyaman
Viellary Vella,5 bintang,"Pelayanan bagus , memuaskan 🙏🏻 …"
Wannanda Azhar Saputra,5 bintang,"Nyaman, bersih, petugas dan dokter gigi ramah. Meskipun ramai tapi petugas dan dokter melayani dengan baik, tanggap dan sepenuh hati."
Riya amelia,4 bintang,Dok klo periksa sarat nya apa ajah ya dok
Surya Ramadhan,5 bintang,Puskesmas favorit dengan fasilitas lengkap
Hariyati Sangar,5 bintang,Pelayanannya sangat baik da ramah ramah
maratus solikah,5 bintang,"Terima kasih atas pelayanan yg diberikan,"
Ira Nurwahyu Kusuma,5 bintang,Pelayanan bagus dan sangat ramah ☺🙏 …
igonanda dekazaymapa,5 bintang,"Saya datang tgl 31 Jan 2023
Telinga saya kemasukan semut.
Pelayanan nya super ramah, mulai dari satpam yg mengarahkan untuk cetak nme antrian, jk nmer sudah mendekati ptugas loket kehadiran mengarahkan ke Poli tujuan, sampai dokter dan tindakannya sgt bagus
Panjang umur buat org yg kerja di bagian pelayanan publik tpi bisa terus bisa sabar 🙏☺️"
Anggi Hasian,5 bintang,petugasnya ramah begitu juga dokternya
Ayu Nirmalasari,1 bintang,"Kenapa scaling gigi aja susah. 2 tahun kemarin alasan pandermi, tahun kemarin alasan renovasi. Sekarang karena tidak ada indikaai sakit gusi disuruh bayar. Setahu saya BPJS masih bisa dipakai utk scalling paling tidak setahun sekali per individu. Banyak alasan gak jelas. Kalo scalling juga gak bersih seperti di dokter gigi. Tolong makin bagus puskesmasnya pelayanan makin membantu bukan sok sokan makin arogan. BPJS itu juga bayar, dan bahkan banyak pasien seperti saya gak pernah pakai. Sekali pakai aja ditodong bayar sendiri. Trus kebijakan bayar per bulan buat apa. Poli gigi dari dulu selalu banyak masalah dari pelayanan dan sikap serta kebijakan. Terkesan malas menangani pasien"
Bella Rosemyda Sealvy,1 bintang,"Pengalaman tiap anak bayi saya mau imunisasi ada aja alasannya, di ruwet ruwetin, pdhl di bidan dekat rumah langsung disuntik, minta imunisasi kayak ngemis ngemis, ditanya domisili mana, dll. Kalau gak di dekat area Jagir di Ruwet ruwetin, pdhl msh sesama Surabaya. Percuma pemerintah gencar suruh imunisasi, tapi pelaksana lapangannya RUWET!!"
harry mutter,1 bintang,Doker gigi  yang laki2 (cina)ketus banget
Sri Lestari,5 bintang,Pelayanan yg bagus
Anggun sulis Wati eka,5 bintang,"Ke poli KIA pelayanan nya bagus, penjelasan nya mudah dimengerti, ramah ramah"
Ima Wati,5 bintang,Pelayanan cepat & ramah2 petugasnya
Muji Wahyuni,5 bintang,"pelayanan baik, cepat dan ramah"
Rasya Rahmat,5 bintang,Pelayanan di puskesmas jagir sangat baik
hurrem roxelana,5 bintang,"selamat siang, ayah saya kan dapat rujukan dari puskesmas jagir ke williamboth, apa bisa dipindah ke rsud bdh saja rujukaanya karena pelayanan williamboth sangat tidak baik, apa harus menunggu rujukan habis dulu atau bagaimana ?"
Wiwik Pujiati,5 bintang,BAIK .tanggap dg keadaan yg ada di masyarakat
Yahroch Ircham,5 bintang,Pelayanan nya baik sekali
Rasyad Firdaus,5 bintang,Perthankan pelayanan yang sangat memuaskan
Sri Sulastri,4 bintang,Semua Pelayanannya Baik dan Cepat
afif rohmatin,5 bintang,Pelayanan cepat dan petugas ramah
Rayang Sakti,1 bintang,"Dokter gigi nya ga ramah sama sekali, kalo ngomong ketus bgt. Kemarin waktu gigi saya dicabut kepala saya ditarik² tanpa ada kata permisi. Ga rama blasss, kapokk. Kalo emg semisal keberatab dgn pasien bpjs bilang bu!!!"
Siti Halimah,5 bintang,pelayanan sangat ramah dan cepat
KevinLintang 903,1 bintang,Pelayan poli umum sangat lambat
richie al safitri,5 bintang,Pelayanan sangat bagus dan cepat
Roni Reza,1 bintang,Petugas vaksin corner dr pks jagir gk mau bantu cetak sertifikat padahal banner terpampang bisa cetak sertifikat.
Titin Endang,5 bintang,Bagus pelayanannya
Nahdia Ratus,5 bintang,Pelayanannya baik
Trie Sugiantari,4 bintang,Sudah bagus lebih ditingkatkan lagi
Gerai Sakinah,5 bintang,Sangat memuaskan
Yuni Suryanti,5 bintang,Servis /pelayanan memuaskan
Bunda Yanni,5 bintang,Pelayanan baik dan memuaskan
Nenik Aznawati,1 bintang,"Dokter gigi nya sangat sangat tidak ramah.
Anak sy sampai nangis kejer.
Mohon maaf bu meskipun kita pake BPJS tp tiap bulan kita bayar !!!!"
Green Putri,1 bintang,"Selamat pagi.. Mohon maaf sebelumnya.. hari ini saya antar anak saya untuk cabut gigi di Puskesmas Jagir Surabaya karena gigi barunya sudah tumbuh dibelakang gigi susunya. Saya kecewa sungguh amat sangat kecewa karena nada keras dari Bu dokter gigi yang tidak bisa halus dalam berucap, dari saya baru datang sampai selesai proses cabut gigi. Apa saya salah, menjelaskan bagian dan mana saja yang harus dicabut. Saya tau Ibu dokter gigi sudah suaangaaatt amat berpengalaman tapi saya sebagai ibu sedang menjelaskan Bu.. Tolong yaa Bu anak saya sangat ketakutan tanpa saya disampingnya untuk mencabut gigi.. Dan Ibu dokter menyuruh saya minggir menjauh dari anak saya dengan nada ketusnya. Bagaimana jika Mental anak saya trauma dengan Dokter?  Walaupun gratis untuk kami tolong nggih Bu Dokter tetap bersabar dalam bertugas. Terima kasih."
Ruk Mini,5 bintang,Pelayanan sangat memuaskan
Sabitha Aulia,5 bintang,Pelayanannya sangat nyaman
diana puspita sari,1 bintang,"cukup kecewa dengan pelayanannya, saya rawat luka jahitan , waktu saya kontrol kesana dokter tidak melihat perkembangan atau progres lukanya, hanya ditanya keluhan dan diresepkan obat, luka di bersihkan perawat yang perawatnya juga kurang informatif,"
free fire gaming,2 bintang,"Untuk poli gigi dokternya ketus banget,sdh tua masih aja ketus,dlu sblum pandemi dokternya pelayanannya ramah,skg sangat tidak nyaman."
Sovi Cahyani,3 bintang,Maaf untuk hari ini saya bener bener kecewa karna poli KIA lama banget padahal saya udah konfirmasi di kasir sama udah konfirmasi di poli KIA nya tetep aja GK di panggil panggil hampir 1jam setengah saya di situ sampai saya minta buku pink nya karna terlalu lama banget 😔😔 …
Rahma Jufriana,1 bintang,"Ini sebenarnya gimana ya, kalau periksa hamil selalu dipersulit, padahal  saya sudah anak 2 periksa disana terus lah skg hamil ke 3 katanya saya disuruh pkm sidosermo dulu karna saya punya bpjs sidosermo. Tolonglah jgn begitu kepasien, seharusnya pasien itu diperiksa dulu baru dikasih tau agar bulan lagi periksa ke pkm sidosermo."
Ghazian Abror,1 bintang,"Hari ini Ibu saya harus menunggu 1,5 jam cuma buat selembar rujukan. Pas saya tanya kenapa lama sekali, satu dokter bilang printernya rusak. Saya yakin mereka lupa saja. Mereka baru cetak rujukan segera setelah saya tanya. Pelayanannya tidak ramah, sama seperti yg dikatakan pengulas lainnya."
Willy Julianto,2 bintang,"Pelayanan nya sih ramah , tpi kok terlalu memasrahkan ke anak² praktek , kan gak nyaman bnget sama ibu hamil perut di tekan² terlalu lama padahal ada dopler baru tpi siswi² praktek pake dopler yg udah rusak , untuk usg juga kata nya ada tpi nyatanya ada alat nya doang untk dokter nya gatau di mana katanya sih gak ada sayang alat bntuan dri pemerintah di anggurin gitu aja , mungkin klo usg nya bayar dokter nya mau kali yaaa"
yang,5 bintang,biar bintang yang berbicara🤙🏻 …
Fiko Yufa,1 bintang,"Pelayanan buruk sekali, antrian lelet, bener-bener ampun sama tingkah dokter internsipnya (pakai kacamata, rambut di ikat), terlihat dari cara menyuntikkan imunisasi ke anak saya, langsung di suntik saja tanpa dicubit dulu ototnya, akibatnya suntikannya kena pembuluh darah dan perdarahan terus paha anak saya, saya minta alkohol swab juga ditanya buat apa? Udah jelas2 perdarahan nya mengalir gitu masih pake ditanya? 1 hari masih ada bekas suntikan pada anak saya, kalo kesenggol mesti nangis melengking, padahal biasanya kalo di imunisasi sama bidan nya g berbekas dan g nangis sama sekali. Cara komunikasi dokter internsip nya juga buruk, cuek, judes, sok ngomong ilmiah tp cara baca buku pink imunisasi g bisa, g ngerti apa isi pentabio, duh ampun sama dokter internsip nya, kalah sama bidan dan perawat yang masih pendidikan, memalukan sekali."
Juli Erkanti Rahayu,5 bintang,Tempatnya nyaman bersih.
Djoko Prijadi Prijadi,5 bintang,layanan cepat dan memuaskan
veronika soeroso,5 bintang,Pelayan untuk Lansia bagus
Luky Wahyu,5 bintang,"Pelayanan baik, prima"
Budiono Sukses,5 bintang,"Puskesmas Jagir ini sangat besar. Lokasinya dekat RSAL. Melayani pasien umum, gigi, periksa kehamilan, dan sebagainya"
Enderss parlement,1 bintang,"pelayanan SANGAT BURUK, kita pakai BPJS KELAS 1 itu bayar BUKAN GRATIS. Minta rujukan gak dikasih!!! Jelas2 direkomendasikan dokter luar untuk minta rujukan ke puskes supaya bisa ke RS. pecat aja yg dipoli umum itu tua2 gak baik ngomongnya. seenaknya aja klo ngomong. gak sekali dua kali loh ya. dari 2015-2021 gk ada perbaikan layanan. PEMERINTAH HARUS TAU INI PUSKESMAS GAK BAGUS PELAYANANNYA."
Ahmad Burhanuddin,5 bintang,Puskesmas surabaya selatan ter joss 👍🏻 …
