reviewer_name,rating,review_text
farah billa,4 bintang,"salah satu tempat pelayanan kesehatan di Surabaya yang lokasinya strategis. pelayanan lumayan cepat, petugas ramah. untuk parkir roda 4 sedikit sulit, jika roda 2 bisa diparkir di depan kantor Pemkot Surabaya."
Muhammad Anas Nasrulloh,5 bintang,"Bagus banget pelayanannya, saya mengurus surat kesehatan untuk mendaftar KPPS cepet banget selesainya, nggak sampek 30 menit"
Nurul Hasanah,1 bintang,Petugas cowok di poli umum rambut agak keriting gk banget kalau melayani. Ngomong sm ibuk saya ketus bgt sok2an. Mau berobat kesana jdi takut dijudesin!! Semoga semua perlakuan buruk kalian ke ibu sy dpet balesannya!
islah swt,1 bintang,antri dr pagi dapat nomor antrian >12 ketika dipanggil masuk malah disuruh kembali ke informasi untuk tanda tangan data (katanya pasien baru) dan ketika di informasi malah tidak disuruh tanda tangan . ketika mau bertanya antrian saya …
Muhammad Rofiq,5 bintang,Terimakasih puskesmas ketabang ter the best Mantap kerrenn pelayanannya satset.. 🤗👍 …
Bahtiar Bahtiar,5 bintang,Dokter dan petugasnya ramah . Saya baru pertama kali kesini 😊 Terimaksih banyak …
Rudy Prayitno (Rudy SP),5 bintang,"Oktober 2023 ada di pojok jalan dekat dengan Masjid Pemkot dan Kantor Inspektorat Kota Surabaya.
Pelayanan ramah dan menyenangkan. …"
Hasna Rachmawati,2 bintang,"Untuk pelayanannya oke dan sangat cepat (mgkn ada faktor sy kerja di lingkungan situ ya 🤣) padahal sy px baru, cm yg disayangkan kenapa analisa penyakit sy keliru, dan sy jg sdh menjelaskan dgn detail dan bukti penyakit sy ke mbak2nya serta …"
Ali Muksin,5 bintang,terima kasih pelayanan sangat baik dan membantu
Hendra98 Coll,5 bintang,"Pengaktifan bpjs cepat, pelayanan baik"
Rommy Putra,5 bintang,"Tempat nyaman, seluruh staff ramah, mantapp lanjutkann🥳🤙🤙 …"
Nu Nit,5 bintang,Baik dibantu skrining bpjs. Memuaskan
Pra Yetno,5 bintang,Laboratorium saya tidak menunggu lama terimakasih nakes
Hidayat,4 bintang,"Lokasinya berada di pusat kota, namun parkiran untuk roda 4 sangat terbatas. Jadi jika memungkinkan disarankan kesini menggunakan roda 2. Tempatnya sejuk dan terlihat seperti rumah tinggal. Pelayanan cukup memuaskan. Ruang tunggu cukup …"
Yuniarti Hadisafitri,1 bintang,"Minta rujuk an ke RS besar ga dksi..dokter blg msh bisa nangani..tp nyatanya ibu sy brobat d puskesmas balik 2x ga sembuh"".."
Kaysa Khairani,5 bintang,"Pelayanan baik, AC nya dingin, fasilitas bagus dan nyaman."
Ayudivajezzika dewi,5 bintang,"tempat ya bersih, AC ya dingin, pelayanan nya enak, bikin nyaman"
Runiati,5 bintang,Pelayanan petugas puskesmas ketabang sangat baik dan ramah
Rezal,5 bintang,"Pelayanan cukup cepat untuk vaksin. Pegawainya juga ramah2, hanya sulit untuk parkir"
Prita Wahyuni,2 bintang,Padahal disini tutupnya sampe set 3. Tp tadi ke poli gigi siang stngah 1 an malah d suruh balik besoknya lagi dgn alasan alat2nya sudah steril! Kan tutupnya masih 2jam lagi. …
aninda dwi arini,1 bintang,"Pelayanan admin di poli umumnya gk banget. Hari ini saya daftar poli umum untuk ganti perban, dan ternyata setor ktp masuknya ke bpjs malah diomelin dan kayak diremehin mentang2 gratis. Padahal saya sudah bilang bersedia untuk dikenakan …"
Suratmi Seno,5 bintang,Pelayanan informasi murah senyum
Yani Sby,5 bintang,"Ruangan dingin sejuk, nyaman dan terbaik"
Dafi Starjet,1 bintang,"Saya pagi ini di jam sekitar 08.00 mau periksa poli umum rencana sebelumnya mau bikin kacamata berhubung faskes saya sudah tidak di Ketabang ( pindah di banyuurip ) saya batal. Kemudian saya minta periksa saja untuk kolesterol,asam urat dan …"
Tuan Slamet,5 bintang,Bersih rapi nyaman buat atriandan pelayanan loket cepat sekali
rony trimarjono,5 bintang,Pelayanan sangat membantu
Fei Bing,5 bintang,Petugas loket baik Dan cantilever mbak vika
