reviewer_name,rating,review_text
Gagak Riska,3 bintang,"Kebetulan bayi saya usia 11 bulan bapil. Karna ini puskesmas terdekat dari kos an kami. Jadi langsung di mari setalah daftar online. Tempat nya baik dan bersih petugas ramah, satpam ramah dokter nya juga baik. Sampai jukirnya juga ramah. Yg amat di sayangkan petugas poteker nya bayi 11 bulan dapat tablet dan saya (mama nya) dijelasin ini dibagi 4 ya bu... Ngana sehat?!!!!
Trus kaget dong. Karna ke puskesmas gak cuma sekali dia kali. Baru kali ini nemu kaya gini. Trus saya bilang tolong di puyer kan mbak. Karna saya takut kalo saya puyer kan sendiri jd gk higienis krn gk punya alat buat ngehalusin. Trus akhirnya 2 obat di haluskan 1 obat lagi kagak. Yaudah deh iye aja dr pada naik darah.sepengalaman kami ke puskesmas di daerah kalijudan tiap anak sakit selalu di puyer kan. Tanpa di minta. Meski banyak atau tidak nya pasien."
Lexa Denara,1 bintang,"Pengalaman saya di puskesmas beberapa tempat , baru kali ini fi puskesmas lidah kulon bayar Rp.20.000 karena KTP saya bukan Kota Surabaya (bukan berasal dari warga sby)."
dytta aini31,5 bintang,"Bener"" Baik pelayanannya✨ .. Dri loket informasi, dkternya,smpek apotiknya. Bner"" Dprmudah,dan ramah""❤.. Tdk ada biaya alias gratis. Apa krna ktp SBY yaa..Pdahal ga pake bpjs(krna faskesnya gresik) jdi ga pd pake bpjs. Krna sblmnya di puskesmas menganti hrus ssuai faskes jdi di tolak. Pdhal dsana sdh antri.tp krna faskes dan KTP tdk ssuai jdi bner""gabisa. Di puskesmas lidah kulon bner"" Beda🤩 apa krna SBY  ya beda dngn GRESIK... Tp yg psti debest 💯
diprthankan,dan smoga sehat selaluuu... 🤲🙏"
Farah Nurreza,5 bintang,Bolak balik ke ugd malam di tangani oleh dr. Aning. Makasih banyak ya dok atas kebaikan dan kesabaran dokter. Puskesmas Lidah Kulon mantap😊👍🏻 …
RedsKey si Travelling,2 bintang,"mengurus surat kesehatannya ko lama ya??
uda daftar online,, tp masih disuruh menulis nama utk dipanggil (daftar online utk apa??)
.
08.05 datang lebih awal dr pd jadwal di daftar online,, lalu petugas bilangnya malah datang terlambat dari tadi sudah dipanggil-panggil.. disuruh menulis nama lagi dan disuruh menunggu..
(nomer tiket online ga diminta atau di cek)
.
08.45 dipanggil petugas untuk cek,, mengukur tinggi badan dan berat badan sendiri.. petugasnya kurang ramah saat ditanya mengenai cara ukur berat dan tinggi badan.. kemudian di catat tekanan darah dan pandangan,, lalu disuruh keluar lagi utk dipanggil lagi..
(padahal saya lihat catatan nya uda lengkap,, tinggal ttd dokter dan stempel)
.
09.50 dipanggil dan diserahkan surat kesehatan yg saya lihat tadi,, saya kira lama di cetak kertas karton atau yg bagus.. ternyata sama spt yg saya lihat ktk masuk pertama,, hanya beda ada ttd dokternya..
(pertanyaan saya dari jam 9 sampai 10 ttd saja ko lama ya..??)
.
10.00 minta stempel surat jg lama,, petugas 1 (ibu2 yg ramah) memang melayani dan ramai.. yg laki2 baju putih satu hanya menunduk tanpa melihat depan sedikitpun meski sudah di bilang ""permisi"".. kemudian dpt stempel dan selesai sudah..
.
.
.
jadi intinya membuat surat kesehatan dari jam 08.05 sampai 09.50,, birokrasi nya mungkin bisa diperbaiki terutama ktk tinggal ttd dan stempel saja .. krn saya jg bekerja sebagai pelayanan publik,, terima kasih.."
Intan Dwi,4 bintang,𝙰𝚍𝚊 𝚕𝚊𝚢𝚊𝚗𝚊𝚗 𝚄𝚂𝙶 𝚐𝚊𝚔 𝚢𝚊? …
Aulia Rakhman Hakim,5 bintang,"Trimakasih atas pelayanannya 👍 walaupun nakes dgn baju hijau cm 1, tp sabar & mampu mengkoordinasi peserta vaksin hari ini. Alhamdulilah lancar & sesuai prokes. …"
053_Adinda Dwi Puspita Nugrahanti,5 bintang,"Saya jarang bahkan belum pernah membuat ulasan pelayanan publik semacam ini tapi pelayanan di Puskesmas Lidah Kulon ini menurut saya memuaskan.
Ini berdasarkan pengalaman saya kemari vaksin booster dosis kedua ya, pendapat setiap orang dapat berbeda-beda.

Saya datang langsung disambut tukang parkir di depan puskesmas, sangat ramah dan informatif. Oleh tukang parkir langsung ditunjukkan tempat untuk mengisi formulir pendaftaran vaksin setelah saya bertanya.

Sampai di meja pengisian formulir, ada petugas yang sangat ramah pula. Setelah selesai mengisi, saya diantar untuk masuk ke loket pendaftaran di dalam puskesmas. Kemudian saya diminta untuk menunggu pemanggilan cek kesehatan di poli umum.

Tidak menunggu terlalu lama, nama saya dipanggil untuk medical check up sebelum mendapatkan vaksin booster kedua. Petugas juga ramah dan informatif. Lalu saya diarahkan untuk menunggu pemberian vaksinasi.

Setelah vaksinasi, saya menunggu untuk pengambilan sertifikat. Sejak saya datang sampai mendapat sertifikat tidak sampai satu jam, dengan antrian kurang lebih 8 orang.

Kuncinya adalah jangan ragu-ragu untuk bertanya, karena setiap petugas akan menjawab dengan ramah (kebetulan saya mahasiswa rantau, jadi bukan asli surabaya makanya sering bertanya ke petugas karena asing sama tempatnya hehehe). Semoga semakin ditingkatkan pelayanannya ya."
abella fayza el zahra,5 bintang,Pelayanan sangat ramah dan cepat tanggap
Samsul Arifin,5 bintang,Vaksin booster hari ini.. proses cepat. Antrian 3 orang
Abida “Anna” Muttaqiena,5 bintang,"Sudah bertahun-tahun faskes satu di sini, layanan Puskesmas Lidah Kulon hampir selalu memuaskan. Antriannya lancar dan lingkungannya bersih. Nggak terlalu padat pada hari-hari kerja biasa, sehingga kita bisa dapat pelayanan relatif lebih cepat."
Novi indra cahyati,1 bintang,"TOLONG ITIKAD BAIK UNTUK DOKTER POLI GIGINYA! RABU, 4 JANUARI 2023.. Adek saya(DWI INDAH SARI, usia 10 tahun) ngeluh giginya sakit, MASIH SAKIT LOH ITU.. Dateng dianter ibu saya, cuman mau konsultasi dan minta obat karena memang masih sakit.. PERTAMA DISURUH SWAB DULU, KARENA KE POLI GIGI(padahal puskesmas lain sudah tanpa swab kalau ke poli gigi).. SETELAH ITU MASUK RUANGAN POLI GIGI DENGAN TUJUAN KONSULTASI DAN MINTA OBAT SAJA, MALAH IBU SAYA DI SURUH KELUAR DENGAN ALASAN MAU ADA PASIEN LAGI, DAN PAS ADEK SAYA KELUAR, MATA ADEK SAYA MERAH NAHAN NANGIS DAN GIGI ADEK SAYA SUDAH DI TAMBAL SEMENTARA..
SAMPAI RUMAH, ADEK SAYA NANGIS GA KARUAN KARENA GIGINYA YANG MASIH SAKIT MALAH DI BOORRR, DI TAMBAL SEMENTARA.. PEMAKSAAN!!

IBU SAYA PROTES, MALAH DIBILANG SAMA DOKTERNYA ""ITU JUGA DI DALAM GIGINYA SAYA KASIH OBAT DAN NANTI SAYA KASIH OBAT MINUM"".. MASALAHNYA ANDA MELAKUKAN TINDAKAN TANPA PERSETUJUAN PASIEN DAN NGAWURRRR!!"
Zahra Aulia Mumpuni,5 bintang,"Pelayanannya baik, vaksin booster di sini cepat tidak sampai 1 jam. Petugasnya juga ramah ramah, Pak Gendhis terima kasih ya pak 🙏🏻. Semuanya bagus 👍🏻 …"
House Of Rahma Collection,5 bintang,"Pelayanan Ramah ,Cepat mengutamakn Lansia .Balita😍🙏
Trus pertahankn pkm Lidah kulon karena kita Saling Melengkapi & membutuhkn Sehat Trus untuk B dokter Bpk Dokter & Tenaga kesehatan Semoga sehat selalu sekeluarga …"
Faiq Iman,1 bintang,"Minta rujukan d puskesmas ini susah bnget n tdk d ksih...padahal sy bpjs berbayar.waktu itu sy mau minta rujukan untuk usg istri saya yg hamil ke rs.wiyung krn d puskesmas inj kan tdk punya usg.kmudian di periksa bidan dan dia bilang anaknya sehat jadi tdk perlu usg.padahal kandungan istri sy sdg tdk baik.susahnya apa sih ngasih rujukan nolong org knp tdk mau, malah periksa keliru gtu"
Tony Santoso,1 bintang,"Saya dan keluarga positif setelah 5 hari yang lalu melakukan swab PCR. Lalu kemarin lusa Petugas satgas di puskesmas telfon dan intinya menyuruh kami sekeluarga untuk datang ke puskesmas lidah kulon untuk melakukan SWAB antigen. Eh ternyata pas udh di tempat, dokternya dan yg lainnya bilang bahwasannya belum bisa SWAB karena jarak antara terkonfirmasi positif masih dekat sampai kami akhirnya pulang. Ini kenapa gak sinkron informasinya???? Ini petugas satgasnya gak becus banget sih, lalai memberikan informasi menyia-nyiakan waktu dan tenaga kalo begini caranya!!!!!! 🤢🤢"
Asfahani Nizma,4 bintang,"Semakin bagus pelayanannya 👍👍👍 Untuk tenaga medis, apoteker, dan administrasi malah seperti saudara sendiri, karena kami sudah kurleb 14th berobat ke sana. Tapi akhir2 ini, saya (mengantar anggota keluarga) saat berobat, para tenaga medis ribut mengerjakan semacam laporan kinerja, sehingga pelayanan sedikit lambat. Dan untuk petugas pendaftaran paling depan (yang memakai jilbab) kurang ramah. Jika dia tidak bisa mengoprasikan komputer saat memasukkan data, dengan mengatakan macam2 yang terkesan menyalahkan pasien. Dan lagi, jika dia melihat sampah tisu atau apapun itu dia dia tidak mengambil dan membuang ke tempat sampah tetapi malah didorong masuk kebawah kursi tunggu pasien dengan menggunakan kakinya. Kemudian satu lagi (yang merupakan pengalaman pribadi), saat itu saya mengantar anak berobat. Kami duduk menunggu panggilan dokter, tiba2 dia memungut sampah kotak susu yang kebetulan ada di bawah kursi anak saya (yang kami tidak tahu, dan itu bukan sampah kami) eh ibu itu memungut sambil menggerutu dan memarahi kami ""habis minum susu itu sampahnya dibuang ke tempat sampah"" Sontak saja, kami kaget dan saya menjelaskan kalau itu bukan sampah kami. Tapi ibu itu terus saja menggerutu... 😔😕."
Mister Dadakan,5 bintang,"Pertama kali kesini, bapak petugas admin sangat ramah dan responsif. Mantap pak."
Bagus Helmeyanto,2 bintang,Baru kali ini saya mau periksa dan ngurus surat keterangan sakit dikira bohongan oleh petugas administrasi. Mohon untuk selalu membudayakan persepsi positif meskipun nampak pasien berbohong. Toh ya nanti diperiksa dulu oleh dokter. Terima kasih pengalamannya menguatkan saya untuk tidak jatuh sakit dan kembali kesini.
Putri Rachmita,5 bintang,"Semua dokter staff sangat ramah, sangat membantu, pelayanan juga best"
hendra dirga,1 bintang,"Sedikit kecewa sama penjaga masuk puskesmasnya.
Hr ini saya mengantar adek buat berobat, tp saya dilarang masuk/mengantar, alasannya peraturan pemerintah, sedangkan 15 menit stelah itu ada 3 org dewasa, ibu dan anaknya 2 dibolehkan masuk.
Tolong untuk penjaganya kalau memang hanya pasien yg boleh masuk, harap diberlakukan untuk semua, jangan pilih kasih.
Untuk pelayanan di puskesmasnya cukup baik.

Terima kasih"
danny alfaridzi,5 bintang,"Urus surat keterangan sehat di sini pakai BPJS cuma bayar 5 ribu saja. Posisi puskesmas lagi sepi, jadi langsung dibikinkan."
Debby Andriani,5 bintang,"PELAYANANNYA TOP !!

Saya Mendapatkan vaksin untuk asisten rumah tangga saya di puskesmas ini dan dilayani dengan sangat baik...
Dari pendaftaran (salut untuk pak handoko), vaksin , pelayanan sangat memuaskan
ketika saya ada beberapa pertanyaan di bagian receptionist jg dijawab dengan ramah

Terima kasih
akhirnya kita sekeluarga bisa mendapatkan vaksin"
Ira Wati,5 bintang,"Pelayanan cepat, semua petugasnya ramah-ramah, vaksin cuma nunggu 5 menit."
satria rafandra (#fitRi),5 bintang,"Pelayanan ramah,enak daftar online lebih cepat dan petugas juga ramah waktu pemeriksaan
Saya priksa ke KIA ...semoga kedepannya makin oke ..saran aja kalau mau priksa kehamilan jangan bareng sama imunisasi...antrinya makin lama...pertama kali priksa bareng sama imunisasi soalnya...tp priksa ke dua pas tidak barengan cepet kok...mksih pkm likul....sukses selalu"
Fellin Purnomo,1 bintang,"MAMA SAYA UDAH DAFTAR ONLINE DI PENDAFTARAN ONLINE  , MAMA SAYA DATANG JAM 12 KURANG 15 , KARNA KETERANGANNYA DI ONLINE JAM 12.08-12.30
LUCU BOSKU PETUGAS BAGIAN DEPAN BILANG TUTUP  , KALO ISTIRAHAT MAKAN SIANG KITA MAKLUM TAPI INI TUTUP SHAY DAN GAK BUKA SAMPAI SORE LAGI DAN LEBIH LUCUE MEREKA BILANG KITA GAK MUNGKIN KERJA TERUS
SOPO SING KONGKON KERJO TERUS BU PAK
WONG MAMAKU YO TEKO AWAN
YAAMPUN GITU YA KERJANYA YG DIGAJI PEMERINTAH"
Olim Carolina,5 bintang,"1. Parkir tersedia. Bayar.
2. Fasilitas memadai. Daftar juga bisa online.
3. Pelayanan OK.
4. Saya terakhir ke situ untuk scalling gigi. 4 area 60Rb. Lumayan mahal jika dibandingkan puskesmas lain. Lagipula kurang bersih. Tapi jika dibandingkan dokter gigi tentu jauh lebih murah."
Anggun Ayu,1 bintang,"Pelayanannya buruk bangettt, direction tidak clear!!!
tanya petugas baik2 malah di suruh kesana kemari ga jelas malah marah2. antrian ke berapa malah dipanggil belakangan. very bad experience,
petugas layanan masyarakat tp buruk banget pelayanannya 👎 …"
Dhevangga Abimasta,5 bintang,"pelayanannya enak banget.. ramah, sopan, baik.. ini baru namanya pelayanan.. ngga kayak s*ms*t.. sukses terus 🙏🏼🙏🏼🙏🏼 …"
Nasiatin Tin,3 bintang,"Tadi pagi ngantar anak.minta rujukan...ibu yg d ruang pemanggilan.maaf kurang rama dalam.menjelaskan  prosedur ke rumah sakit yg ditujuh ke anak saya kesannya marah"".
dan kaku ...karena kami baru sekali ini.minta rujukan ke rumah sakit..lebih luwes lebih.baik dan adem ,🙏"
Achmad Orvala,5 bintang,"Fasilitasnya cukup lengkap, ruang tunggu di dalam juga lumayan sejuk, mungkin puskesmas ini harus diperbesar karena pasien atau pengunjunggnya lumayan banyak"
eviani bian,3 bintang,"Biasanya yg blum punya kartu angota dimintain ktp ..punya bpjs atu mgak ttp nanti disuruh sftar dlu,klau umum juga trus nanti antri ablum diperiksa..sabar rame bged"
M. Sholahuddin,4 bintang,"kalau sakit sering banget kesini soalnya dekat kampus, biasanya daftar online, antrinya sewajarnya puskesmas aga lama..dokternya ramah ramah baikbaik. kamar mandinya bersih, tenapt duduknya banyak..fasilitas.cukup.lengap"
MDP SBY,5 bintang,"Pelayanan dari security sampai petugas sangat ramah,,,
Tempat tunggu bersih dan nyaman...
Dan sangat ramah anak.
Terimakasih banyak 🙏🙏🙏 …"
Devina Septriana,5 bintang,Baik dokter maupun staffnya baik dan ramah. Terima kasih atas pelayanannya. Salam sehat!
Dela amelia Amanda,5 bintang,Aku udah vaksin ketiga kok belum tercantum di aplikasi satu sehat ya??
Ragil Raharja,4 bintang,"pelayanannya bagus.baik ramah....
tapi untuk linmasnya jahat banget...ketus... tidak bisa melayani dengan ramah dan tidak sabar....terima kasih.."
Eti 05,1 bintang,"Pelayanan terlalu lama antri dari jam 9 sampai setengah 12 ,masak pasien segitu banyak dokter hanya 1"
renna ethania,1 bintang,"Pelayanan tenaga medisnya kurang ramah, terkesan terburu, seharusnya tenaga medisnya disini mendengarkan keluhan pasien dengan seksama, bukannya terkesan acuh Dan enggan mendengar."
AROFAH,5 bintang,"maaf mau tanya , pukesmas lidah kulon melayani rapid test antigen kah ?
kemudian untuk vaksin syaratnya apa saja
terima kasih"
Norma Sarah Pujasari,5 bintang,dokternya ramah dan memberikan penjelasan dengan clear. mantap.
jia jia,5 bintang,"Pelayanan sangat baik , informatif , team nya cekatan. Vaksinasi berjalan cepat , rapi , teratur . 👍🏽👍🏽👍🏽 …"
Addul,5 bintang,Pelayanan sangat baik dan sesuai prosedur. Penanganan tepat dan untuk pengambilan obat sangat cepat. Terima kasih.
Fajar Imani Ramadhan,1 bintang,Petugas menyalahi sop. Belum diperiksa sudah dibilang sehat. Kalaupun bergurau cuma orang gila yg bergurau ke orang sakit.
titikkoma 11,3 bintang,apa disini bisa tes catin untuk warga di luar surabaya?
Miftachul Munir,5 bintang,Petugasnya cantik2 dan ganteng2. Pelayanannya cepet dan memuaskan. Murah lagi.. topbgt deh
Herry S,4 bintang,"Tingkatkan terus pelayanan yg lebih baik buat masyarakat.
Sukses selalu."
Wira Satya14,1 bintang,Antrinya cuepet bgt.. 18 April 2018
Randi Herlambang,4 bintang,Pelayanan OK
adi adi,3 bintang,"Pelayanan KIA'ny lama, digabung jadi satu dengan lansia. Kasian anak2 jadi nunggu lama"
Bagas Radhitya,5 bintang,"Pelayanan baik, banyak tempat duduk untuk menuggu dipanggil"
Aris Setiawan,5 bintang,"Mau tanya.. di puskesmas lidah kulon bisa bantu cek golongan darah tidak ya?
Mohon penjelasannya"
Syah Ardian190896,4 bintang,"saya tanya , ketika check up apakah menyediakan surat keterangan dokter untuk kerja ? trimakasih"
Riyan To,1 bintang,"Berangkat jam 9, ini jam 11:45 masih belum panggilan hadeh piye seh"
Miss Kikip,4 bintang,Dokter n staff sangat membantu. Ramah dan sangat informatif
Achmad Pangestu,1 bintang,Saya tidak suka linmas nya kurang sopan kalo bicara
Audy W. G. de Fretes,4 bintang,"Pelayanan cukup baik, lokasi selaku sarana kesehatan sangat bersih"
Ernawati Dewi,5 bintang,Puskesmas lidah kulon menurut saya sangat bagus dlm bidang pelayanan dan ramah dalam pelayanannya
indah 07,4 bintang,Tunggu antrian masih pagi baru dtng.  Bismillah.   Arep booster
super bim,5 bintang,"Pelayanannya bagus,,,ramah, dan cepat"
Toto Dwi Pujianto,5 bintang,Respon telp nya kurang gercep..bolak balik nelp tapi gk diangkat
Patolip 1984,5 bintang,Pendaftaran terdepan kurang nyaman/ramah orangnya lakilaki
Lukas Wiratama,5 bintang,"Pelayanan cukup baik, ramah dan profesional"
Jesica Manopo,5 bintang,"Pelayanannya baik, dan informatif sekali"
Hendra Rukmana,1 bintang,Susahnya minta rujukan
J Maluw,4 bintang,Pelayanan BPJS cukup baik
Suki Naendha,1 bintang,Dokternya rada galak 🙊🙊🙏 …
Oky Yudi Firmansyah,5 bintang,MANTAP .AMAN.ASRI NYAMAN DAN RAMAH
Liesha Sahana,5 bintang,Apa bisa melahirkan di pukesmas sini
Johanes Budi,5 bintang,"Bersih, ramah dan cekatan"
Andy Baharudin,5 bintang,Pelayanannya ramah dan sopan
Ridwan Dwi Aprillianto,5 bintang,Mantap pelayanan baik
akbar maulana,3 bintang,Pelayanan bagus standart puskesmas
Dodi Pran,5 bintang,Harus antri
Ummi Ummiyah,1 bintang,Pelayanan lama
Apris Sandy,4 bintang,Oke
barra erlangga,4 bintang,Oke
Putri nur maulidyah,5 bintang,
Faricha Sholihah,5 bintang,
Goltom Endra,4 bintang,
Venty Variti,5 bintang,
Irwan Christian,4 bintang,
Dian Nita S.W,1 bintang,
pamula andy sucipto,5 bintang,
Tasya Rahmatul Nisa,4 bintang,
Poerjoso prasiswo,5 bintang,
Wantje Thomasoei,5 bintang,
Salsabilla Putri,5 bintang,
andi permana,5 bintang,
Mitha Yulinda,1 bintang,
Jokoo Suwarnoo,5 bintang,
CAK PRIYO,5 bintang,
"Adi Pratama, S.Kom.",4 bintang,
aulia rahma,3 bintang,
Deni Susanto,5 bintang,
ari setya 1986,5 bintang,
Thaliaism,4 bintang,
Iponk Anam,3 bintang,
akhmad rifa'i,5 bintang,
cyedtra wahyuniey,5 bintang,
Sukis Story,1 bintang,
